locus_tag	ftype	length_bp	gene	EC_number	COG	product
JFJEBMBM_00001	CDS	723	repE			Replication initiation protein
JFJEBMBM_00002	CDS	144				hypothetical protein
JFJEBMBM_00003	CDS	612				hypothetical protein
JFJEBMBM_00004	CDS	1206	parA_1			Plasmid partition protein A
JFJEBMBM_00005	CDS	975	virB_1		COG1475	Virulence regulon transcriptional activator VirB
JFJEBMBM_00006	CDS	1272	umuC_1		COG0389	Protein UmuC
JFJEBMBM_00007	CDS	432	umuD_1	3.4.21.-	COG1974	Protein UmuD
JFJEBMBM_00008	CDS	1485	ltrA_1		COG3344	Group II intron-encoded protein LtrA
JFJEBMBM_00009	CDS	972	parM_1			Plasmid segregation protein ParM
JFJEBMBM_00010	CDS	672				hypothetical protein
JFJEBMBM_00011	CDS	231				hypothetical protein
JFJEBMBM_00012	CDS	702	yhdJ_1	2.1.1.72	COG0863	DNA adenine methyltransferase YhdJ
JFJEBMBM_00013	CDS	222				hypothetical protein
JFJEBMBM_00014	CDS	420				hypothetical protein
JFJEBMBM_00015	CDS	768				hypothetical protein
JFJEBMBM_00016	CDS	429	klcA_1			Antirestriction protein KlcA
JFJEBMBM_00017	CDS	507				hypothetical protein
JFJEBMBM_00018	CDS	192				hypothetical protein
JFJEBMBM_00019	CDS	255	holE_1	2.7.7.7		DNA polymerase III subunit theta
JFJEBMBM_00020	CDS	321				hypothetical protein
JFJEBMBM_00021	CDS	228				hypothetical protein
JFJEBMBM_00022	CDS	231				hypothetical protein
JFJEBMBM_00023	CDS	1356				hypothetical protein
JFJEBMBM_00024	CDS	564				hypothetical protein
JFJEBMBM_00025	CDS	330				hypothetical protein
JFJEBMBM_00026	CDS	543	ssb_1			Plasmid-derived single-stranded DNA-binding protein
JFJEBMBM_00027	CDS	249				hypothetical protein
JFJEBMBM_00028	CDS	2058	spo0C_1		COG1475	Chromosome-partitioning protein Spo0J
JFJEBMBM_00029	CDS	432	psiB_1			Protein PsiB
JFJEBMBM_00030	CDS	729				hypothetical protein
JFJEBMBM_00031	CDS	327				hypothetical protein
JFJEBMBM_00032	CDS	375				hypothetical protein
JFJEBMBM_00033	CDS	159	flmA_1			Stable plasmid inheritance protein
JFJEBMBM_00034	CDS	273				hypothetical protein
JFJEBMBM_00035	CDS	351				hypothetical protein
JFJEBMBM_00036	CDS	318				hypothetical protein
JFJEBMBM_00037	CDS	357				hypothetical protein
JFJEBMBM_00038	CDS	213				hypothetical protein
JFJEBMBM_00039	CDS	225				hypothetical protein
JFJEBMBM_00040	CDS	321				hypothetical protein
JFJEBMBM_00041	CDS	279	higA1		COG1396	Antitoxin HigA1
JFJEBMBM_00042	CDS	114				hypothetical protein
JFJEBMBM_00043	CDS	705				hypothetical protein
JFJEBMBM_00044	CDS	375				hypothetical protein
JFJEBMBM_00045	CDS	360				hypothetical protein
JFJEBMBM_00046	CDS	324				hypothetical protein
JFJEBMBM_00047	CDS	729				hypothetical protein
JFJEBMBM_00048	CDS	432	psiB_2			Protein PsiB
JFJEBMBM_00049	CDS	1299				hypothetical protein
JFJEBMBM_00050	CDS	663	spo0C_2		COG1475	Chromosome-partitioning protein Spo0J
JFJEBMBM_00051	CDS	231				hypothetical protein
JFJEBMBM_00052	CDS	303				hypothetical protein
JFJEBMBM_00053	CDS	153				hypothetical protein
JFJEBMBM_00054	CDS	261	holE_2	2.7.7.7		DNA polymerase III subunit theta
JFJEBMBM_00055	CDS	192				hypothetical protein
JFJEBMBM_00056	CDS	507				hypothetical protein
JFJEBMBM_00057	CDS	780				hypothetical protein
JFJEBMBM_00058	CDS	420				hypothetical protein
JFJEBMBM_00059	CDS	222				hypothetical protein
JFJEBMBM_00060	CDS	678	yhdJ_2	2.1.1.72	COG0863	DNA adenine methyltransferase YhdJ
JFJEBMBM_00061	CDS	672	yedK	3.4.-.-	COG2135	Putative SOS response-associated peptidase YedK
JFJEBMBM_00062	CDS	423	umuD_2	3.4.21.-	COG1974	Protein UmuD
JFJEBMBM_00063	CDS	1272	umuC_2		COG0389	Protein UmuC
JFJEBMBM_00064	CDS	972	virB_2		COG1475	Virulence regulon transcriptional activator VirB
JFJEBMBM_00065	CDS	1206	parA_2			Plasmid partition protein A
