locus_tag	ftype	length_bp	gene	EC_number	COG	product
NMBKOHBL_00001	CDS	1185				hypothetical protein
NMBKOHBL_00002	CDS	384				hypothetical protein
NMBKOHBL_00003	CDS	1320				hypothetical protein
NMBKOHBL_00004	CDS	882	bla	3.5.2.6		Carbapenem-hydrolyzing beta-lactamase KPC
NMBKOHBL_00005	CDS	780				Insertion sequence IS5376 putative ATP-binding protein
NMBKOHBL_00006	CDS	1026				hypothetical protein
NMBKOHBL_00007	CDS	1800				hypothetical protein
NMBKOHBL_00008	CDS	1392				hypothetical protein
NMBKOHBL_00009	CDS	561	hin_1		COG1961	DNA-invertase hin
NMBKOHBL_00010	CDS	546				hypothetical protein
NMBKOHBL_00011	CDS	126				hypothetical protein
NMBKOHBL_00012	CDS	615	hin_2		COG1961	DNA-invertase hin
NMBKOHBL_00013	CDS	657			COG1357	Pentapeptide repeat protein
NMBKOHBL_00014	CDS	705				hypothetical protein
NMBKOHBL_00015	CDS	198				hypothetical protein
NMBKOHBL_00016	CDS	141				hypothetical protein
NMBKOHBL_00017	CDS	198				hypothetical protein
NMBKOHBL_00018	CDS	705				hypothetical protein
NMBKOHBL_00019	CDS	657			COG1357	Pentapeptide repeat protein
NMBKOHBL_00020	CDS	615	hin_3		COG1961	DNA-invertase hin
NMBKOHBL_00021	CDS	258				hypothetical protein
NMBKOHBL_00022	CDS	546				hypothetical protein
NMBKOHBL_00023	CDS	573	hin_4		COG1961	DNA-invertase hin
NMBKOHBL_00024	CDS	1392				hypothetical protein
NMBKOHBL_00025	CDS	411				hypothetical protein
NMBKOHBL_00026	CDS	3237	traI			Multifunctional conjugation protein TraI
NMBKOHBL_00027	CDS	1530	traD			Coupling protein TraD
NMBKOHBL_00028	CDS	417				hypothetical protein
NMBKOHBL_00029	CDS	420				hypothetical protein
NMBKOHBL_00030	CDS	717				hypothetical protein
NMBKOHBL_00031	CDS	369				hypothetical protein
NMBKOHBL_00032	CDS	345				hypothetical protein
NMBKOHBL_00033	CDS	321				hypothetical protein
NMBKOHBL_00034	CDS	180				hypothetical protein
NMBKOHBL_00035	CDS	510				hypothetical protein
NMBKOHBL_00036	CDS	108				hypothetical protein
NMBKOHBL_00037	CDS	333				hypothetical protein
NMBKOHBL_00038	CDS	285				hypothetical protein
NMBKOHBL_00039	CDS	360				hypothetical protein
NMBKOHBL_00040	CDS	297				hypothetical protein
NMBKOHBL_00041	CDS	546				hypothetical protein
NMBKOHBL_00042	CDS	156				hypothetical protein
NMBKOHBL_00043	CDS	240				hypothetical protein
NMBKOHBL_00044	CDS	405				hypothetical protein
NMBKOHBL_00045	CDS	426	klcA			Antirestriction protein KlcA
