locus_tag	ftype	length_bp	gene	EC_number	COG	product
IBEMKKBD_00001	CDS	858				hypothetical protein
IBEMKKBD_00002	CDS	570				hypothetical protein
IBEMKKBD_00003	CDS	258	pemI			Antitoxin PemI
IBEMKKBD_00004	CDS	333	pemK	3.1.-.-		Endoribonuclease PemK
IBEMKKBD_00005	CDS	276				hypothetical protein
IBEMKKBD_00006	CDS	534				hypothetical protein
IBEMKKBD_00007	CDS	705				hypothetical protein
IBEMKKBD_00008	CDS	123				hypothetical protein
IBEMKKBD_00009	CDS	876	bla_1	3.5.2.6		Beta-lactamase Toho-1
IBEMKKBD_00010	CDS	969				hypothetical protein
IBEMKKBD_00011	CDS	1026	fiu		COG4774	Catecholate siderophore receptor Fiu
IBEMKKBD_00012	CDS	705				hypothetical protein
IBEMKKBD_00013	CDS	432				hypothetical protein
IBEMKKBD_00014	CDS	705				hypothetical protein
IBEMKKBD_00015	CDS	519				hypothetical protein
IBEMKKBD_00016	CDS	417	fosA	2.5.1.18		Glutathione transferase FosA
IBEMKKBD_00017	CDS	705				hypothetical protein
IBEMKKBD_00018	CDS	723				hypothetical protein
IBEMKKBD_00019	CDS	189				hypothetical protein
IBEMKKBD_00020	CDS	516	tnpR_1			Transposon Tn3 resolvase
IBEMKKBD_00021	CDS	861	bla_2	3.5.2.6		Beta-lactamase TEM
IBEMKKBD_00022	CDS	756	rmtB	2.1.1.179		16S rRNA (guanine(1405)-N(7))-methyltransferase
IBEMKKBD_00023	CDS	282				hypothetical protein
IBEMKKBD_00024	CDS	705				hypothetical protein
IBEMKKBD_00025	CDS	144				hypothetical protein
IBEMKKBD_00026	CDS	237				hypothetical protein
IBEMKKBD_00027	CDS	282				hypothetical protein
IBEMKKBD_00028	CDS	354	stbB			Protein StbB
IBEMKKBD_00029	CDS	963	parM_1			Plasmid segregation protein ParM
IBEMKKBD_00030	CDS	684	yhdJ_1	2.1.1.72	COG0863	DNA adenine methyltransferase YhdJ
IBEMKKBD_00031	CDS	222				hypothetical protein
IBEMKKBD_00032	CDS	435				hypothetical protein
IBEMKKBD_00033	CDS	828				hypothetical protein
IBEMKKBD_00034	CDS	222				hypothetical protein
IBEMKKBD_00035	CDS	513	klcA_1			Antirestriction protein KlcA
IBEMKKBD_00036	CDS	423				hypothetical protein
IBEMKKBD_00037	CDS	192				hypothetical protein
IBEMKKBD_00038	CDS	1668	ltrA_1		COG3344	Group II intron-encoded protein LtrA
IBEMKKBD_00039	CDS	258				hypothetical protein
IBEMKKBD_00040	CDS	231				hypothetical protein
IBEMKKBD_00041	CDS	1362				hypothetical protein
IBEMKKBD_00042	CDS	564	rsmA	2.1.1.-		Ribosomal RNA small subunit methyltransferase A
IBEMKKBD_00043	CDS	456				hypothetical protein
IBEMKKBD_00044	CDS	237				hypothetical protein
IBEMKKBD_00045	CDS	528	ssb_1			Plasmid-derived single-stranded DNA-binding protein
IBEMKKBD_00046	CDS	234				hypothetical protein
IBEMKKBD_00047	CDS	1422	spo0C		COG1475	Chromosome-partitioning protein Spo0J
IBEMKKBD_00048	CDS	576				hypothetical protein
IBEMKKBD_00049	CDS	435	psiB_1			Protein PsiB
IBEMKKBD_00050	CDS	720				hypothetical protein
IBEMKKBD_00051	CDS	216				hypothetical protein
IBEMKKBD_00052	CDS	159	flmA_1			Stable plasmid inheritance protein
IBEMKKBD_00053	CDS	378				hypothetical protein
IBEMKKBD_00054	CDS	237				hypothetical protein
IBEMKKBD_00055	CDS	297				hypothetical protein
IBEMKKBD_00056	CDS	822				hypothetical protein
IBEMKKBD_00057	CDS	648				hypothetical protein
IBEMKKBD_00058	CDS	387	traM_1			Relaxosome protein TraM
IBEMKKBD_00059	CDS	687	traJ_1			Protein TraJ
IBEMKKBD_00060	CDS	234				hypothetical protein
IBEMKKBD_00061	CDS	366	traA_1			Pilin
IBEMKKBD_00062	CDS	312				hypothetical protein
IBEMKKBD_00063	CDS	567				hypothetical protein
IBEMKKBD_00064	CDS	729				hypothetical protein
IBEMKKBD_00065	CDS	1428				hypothetical protein
IBEMKKBD_00066	CDS	345				hypothetical protein
IBEMKKBD_00067	CDS	705				hypothetical protein
IBEMKKBD_00068	CDS	198				hypothetical protein
IBEMKKBD_00069	CDS	252				hypothetical protein
IBEMKKBD_00070	CDS	516	traV			Protein TraV
IBEMKKBD_00071	CDS	2628	traC			Protein TraC
IBEMKKBD_00072	CDS	387				hypothetical protein
IBEMKKBD_00073	CDS	633				hypothetical protein
IBEMKKBD_00074	CDS	993				hypothetical protein
IBEMKKBD_00075	CDS	309				hypothetical protein
IBEMKKBD_00076	CDS	522				hypothetical protein
IBEMKKBD_00077	CDS	639				hypothetical protein
IBEMKKBD_00078	CDS	372				hypothetical protein
IBEMKKBD_00079	CDS	423				hypothetical protein
IBEMKKBD_00080	CDS	1851				hypothetical protein
IBEMKKBD_00081	CDS	261				hypothetical protein
IBEMKKBD_00082	CDS	744				hypothetical protein
IBEMKKBD_00083	CDS	282	traQ			Protein TraQ
IBEMKKBD_00084	CDS	546				hypothetical protein
IBEMKKBD_00085	CDS	315				hypothetical protein
IBEMKKBD_00086	CDS	393				hypothetical protein
IBEMKKBD_00087	tRNA	72				tRNA-Thr(ggt)
IBEMKKBD_00088	CDS	2817				hypothetical protein
IBEMKKBD_00089	CDS	522	traS			Protein TraS
IBEMKKBD_00090	CDS	735	ylpA			Lipoprotein YlpA
IBEMKKBD_00091	CDS	384				hypothetical protein
IBEMKKBD_00092	CDS	705				hypothetical protein
IBEMKKBD_00093	CDS	432	otnC	4.1.1.104	COG0235	3-oxo-tetronate 4-phosphate decarboxylase
IBEMKKBD_00094	CDS	882	otnK	2.7.1.217	COG3395	3-oxo-tetronate kinase
IBEMKKBD_00095	CDS	903	ltnD	1.1.1.411		L-threonate dehydrogenase
IBEMKKBD_00096	CDS	762	glpR		COG1349	Glycerol-3-phosphate regulon repressor
IBEMKKBD_00097	CDS	861	bla_3	3.5.2.6		Beta-lactamase SHV-2
IBEMKKBD_00098	CDS	2967				hypothetical protein
IBEMKKBD_00099	CDS	561	hin		COG1961	DNA-invertase hin
IBEMKKBD_00100	CDS	561				hypothetical protein
IBEMKKBD_00101	CDS	279				hypothetical protein
IBEMKKBD_00102	CDS	423	klcA_2			Antirestriction protein KlcA
IBEMKKBD_00103	CDS	156				hypothetical protein
IBEMKKBD_00104	CDS	297				hypothetical protein
IBEMKKBD_00105	CDS	981				hypothetical protein
IBEMKKBD_00106	CDS	882	bla_4	3.5.2.6		Carbapenem-hydrolyzing beta-lactamase KPC
IBEMKKBD_00107	CDS	981				hypothetical protein
IBEMKKBD_00108	CDS	402	tnpR_2			Transposon Tn3 resolvase
IBEMKKBD_00109	CDS	705				hypothetical protein
IBEMKKBD_00110	CDS	1191	tnsB			Transposon Tn7 transposition protein TnsB
IBEMKKBD_00111	CDS	708			COG2200	putative signaling protein
IBEMKKBD_00112	CDS	237				hypothetical protein
IBEMKKBD_00113	CDS	363	mta		COG0789	HTH-type transcriptional activator mta
IBEMKKBD_00114	CDS	1695	merA	1.16.1.1		Mercuric reductase
IBEMKKBD_00115	CDS	462	merC			Mercuric transport protein MerC
IBEMKKBD_00116	CDS	276	merP			Mercuric transport protein periplasmic component
IBEMKKBD_00117	CDS	351	merT			Mercuric transport protein MerT
