locus_tag	ftype	length_bp	gene	EC_number	COG	product
FGAOKMMI_00001	CDS	330				hypothetical protein
FGAOKMMI_00002	CDS	246				hypothetical protein
FGAOKMMI_00003	CDS	186				hypothetical protein
FGAOKMMI_00004	CDS	240	aacA4_1	2.3.1.82		Aminoglycoside N(6')-acetyltransferase type 1
FGAOKMMI_00005	CDS	558	tnpR_1			Transposon Tn3 resolvase
FGAOKMMI_00006	CDS	3006				hypothetical protein
FGAOKMMI_00007	CDS	333				hypothetical protein
FGAOKMMI_00008	CDS	264				hypothetical protein
FGAOKMMI_00009	CDS	300				hypothetical protein
FGAOKMMI_00010	CDS	378				hypothetical protein
FGAOKMMI_00011	CDS	180	rop			Regulatory protein rop
FGAOKMMI_00012	CDS	531				hypothetical protein
FGAOKMMI_00013	CDS	732				hypothetical protein
FGAOKMMI_00014	CDS	1965				hypothetical protein
FGAOKMMI_00015	CDS	129				hypothetical protein
FGAOKMMI_00016	CDS	258	cim			Cloacin immunity protein
FGAOKMMI_00017	CDS	822	ceaC	3.1.-.-		Colicin-E3
FGAOKMMI_00018	CDS	705				hypothetical protein
FGAOKMMI_00019	CDS	258	ant1_1	2.7.7.47		Streptomycin 3''-adenylyltransferase
FGAOKMMI_00020	CDS	606	aacA4_2	2.3.1.82		Aminoglycoside N(6')-acetyltransferase type 1
FGAOKMMI_00021	CDS	558	tnpR_2			Transposon Tn3 resolvase
FGAOKMMI_00022	CDS	3006				hypothetical protein
FGAOKMMI_00023	CDS	222				hypothetical protein
FGAOKMMI_00024	CDS	375	xerD_1		COG4974	Tyrosine recombinase XerD
FGAOKMMI_00025	CDS	405				hypothetical protein
FGAOKMMI_00026	CDS	744				hypothetical protein
FGAOKMMI_00027	CDS	351				hypothetical protein
FGAOKMMI_00028	CDS	231	vapB		COG4456	Antitoxin VapB
FGAOKMMI_00029	CDS	417	vapC	3.1.-.-	COG1487	tRNA(fMet)-specific endonuclease VapC
FGAOKMMI_00030	CDS	378				hypothetical protein
FGAOKMMI_00031	CDS	423	merC			Mercuric transport protein MerC
FGAOKMMI_00032	CDS	1695	merA	1.16.1.1		Mercuric reductase
FGAOKMMI_00033	CDS	363	mta		COG0789	HTH-type transcriptional activator mta
FGAOKMMI_00034	CDS	237				hypothetical protein
FGAOKMMI_00035	CDS	708			COG2200	putative signaling protein
FGAOKMMI_00036	CDS	1269	tnsB			Transposon Tn7 transposition protein TnsB
FGAOKMMI_00037	CDS	411				hypothetical protein
FGAOKMMI_00038	CDS	861	bla_1	3.5.2.6		Beta-lactamase TEM
FGAOKMMI_00039	CDS	252	tnpR_3			Transposon Tn3 resolvase
FGAOKMMI_00040	CDS	378	bla_2	3.5.2.6		Beta-lactamase OXA-18
FGAOKMMI_00041	CDS	336	bla_3	3.5.2.6		Beta-lactamase OXA-18
FGAOKMMI_00042	CDS	705				hypothetical protein
FGAOKMMI_00043	CDS	2898				hypothetical protein
FGAOKMMI_00044	CDS	621	bin3			Putative transposon Tn552 DNA-invertase bin3
FGAOKMMI_00045	CDS	360				hypothetical protein
FGAOKMMI_00046	CDS	360				hypothetical protein
FGAOKMMI_00047	CDS	213				hypothetical protein
FGAOKMMI_00048	CDS	1185				hypothetical protein
FGAOKMMI_00049	CDS	1320				hypothetical protein
FGAOKMMI_00050	CDS	882	bla_4	3.5.2.6		Carbapenem-hydrolyzing beta-lactamase KPC
FGAOKMMI_00051	CDS	780				Insertion sequence IS5376 putative ATP-binding protein
FGAOKMMI_00052	CDS	1026				hypothetical protein
FGAOKMMI_00053	CDS	3030				hypothetical protein
FGAOKMMI_00054	CDS	1716	xerD_2		COG4974	Tyrosine recombinase XerD
FGAOKMMI_00055	CDS	156				hypothetical protein
FGAOKMMI_00056	CDS	993				hypothetical protein
FGAOKMMI_00057	CDS	162				hypothetical protein
FGAOKMMI_00058	CDS	753				hypothetical protein
FGAOKMMI_00059	CDS	753				hypothetical protein
FGAOKMMI_00060	CDS	1026	hph	2.7.1.163		Hygromycin-B 4-O-kinase
FGAOKMMI_00061	CDS	777	yokD	2.3.1.-	COG2746	SPBc2 prophage-derived aminoglycoside N(3')-acetyltransferase-like protein YokD
FGAOKMMI_00062	CDS	705				hypothetical protein
FGAOKMMI_00063	CDS	117				hypothetical protein
FGAOKMMI_00064	CDS	864		1.-.-.-		putative oxidoreductase
FGAOKMMI_00065	CDS	246				hypothetical protein
FGAOKMMI_00066	CDS	981				hypothetical protein
