locus_tag	ftype	length_bp	gene	EC_number	COG	product
LGFGMMMM_00001	CDS	888	pir			PI protein
LGFGMMMM_00002	CDS	444				hypothetical protein
LGFGMMMM_00003	CDS	357				hypothetical protein
LGFGMMMM_00004	CDS	978				hypothetical protein
LGFGMMMM_00005	CDS	282				hypothetical protein
LGFGMMMM_00006	CDS	663				Iron-sulfur cluster carrier protein
LGFGMMMM_00007	CDS	3009				hypothetical protein
LGFGMMMM_00008	CDS	558	tnpR			Transposon Tn3 resolvase
LGFGMMMM_00009	CDS	414				hypothetical protein
LGFGMMMM_00010	CDS	375				hypothetical protein
LGFGMMMM_00011	CDS	651	bla_1	3.5.2.6		Beta-lactamase TEM
LGFGMMMM_00012	CDS	882	bla_2	3.5.2.6		Carbapenem-hydrolyzing beta-lactamase KPC
LGFGMMMM_00013	CDS	981				hypothetical protein
LGFGMMMM_00014	CDS	297				hypothetical protein
LGFGMMMM_00015	CDS	156				hypothetical protein
LGFGMMMM_00016	CDS	333	klcA			Antirestriction protein KlcA
LGFGMMMM_00017	CDS	261				hypothetical protein
LGFGMMMM_00018	CDS	819				hypothetical protein
LGFGMMMM_00019	CDS	234				hypothetical protein
LGFGMMMM_00020	CDS	270				hypothetical protein
LGFGMMMM_00021	CDS	456	hns			DNA-binding protein H-NS
LGFGMMMM_00022	CDS	210	hha			Hemolysin expression-modulating protein Hha
LGFGMMMM_00023	CDS	2322	topB	5.99.1.2	COG0550	DNA topoisomerase 3
LGFGMMMM_00024	CDS	348				hypothetical protein
LGFGMMMM_00025	CDS	357				hypothetical protein
LGFGMMMM_00026	CDS	657				hypothetical protein
LGFGMMMM_00027	CDS	774				hypothetical protein
LGFGMMMM_00028	CDS	471	yhcR	3.1.31.-	COG0737	Endonuclease YhcR
LGFGMMMM_00029	CDS	321				hypothetical protein
LGFGMMMM_00030	CDS	204				hypothetical protein
LGFGMMMM_00031	CDS	339				hypothetical protein
LGFGMMMM_00032	CDS	396				hypothetical protein
LGFGMMMM_00033	CDS	1836	virD4			Protein VirD4
LGFGMMMM_00034	CDS	1044	ptlH		COG0630	Type IV secretion system protein PtlH
LGFGMMMM_00035	CDS	1212				Type IV secretion system protein virB10
LGFGMMMM_00036	CDS	930	virB9			Type IV secretion system protein virB9
LGFGMMMM_00037	CDS	729	virB8			Type IV secretion system protein virB8
LGFGMMMM_00038	CDS	1056				hypothetical protein
LGFGMMMM_00039	CDS	258				hypothetical protein
LGFGMMMM_00040	CDS	750				hypothetical protein
LGFGMMMM_00041	CDS	2760	virB4			Type IV secretion system protein virB4
LGFGMMMM_00042	CDS	291				hypothetical protein
LGFGMMMM_00043	CDS	645	virB1			Type IV secretion system protein virB1
LGFGMMMM_00044	CDS	228				hypothetical protein
LGFGMMMM_00045	CDS	492	rfaH		COG0250	Transcription antitermination protein RfaH
LGFGMMMM_00046	CDS	1161				hypothetical protein
LGFGMMMM_00047	CDS	549				hypothetical protein
LGFGMMMM_00048	CDS	258				hypothetical protein
LGFGMMMM_00049	CDS	150				hypothetical protein
LGFGMMMM_00050	CDS	342				hypothetical protein
LGFGMMMM_00051	CDS	240				hypothetical protein
LGFGMMMM_00052	CDS	267				hypothetical protein
LGFGMMMM_00053	CDS	543				hypothetical protein
LGFGMMMM_00054	CDS	516	dnaJ			Chaperone protein DnaJ
