locus_tag	ftype	length_bp	gene	EC_number	COG	product
OIAEDMLJ_00001	CDS	249				hypothetical protein
OIAEDMLJ_00002	CDS	858				hypothetical protein
OIAEDMLJ_00003	CDS	570				hypothetical protein
OIAEDMLJ_00004	CDS	258	pemI			Antitoxin PemI
OIAEDMLJ_00005	CDS	333	pemK	3.1.-.-		Endoribonuclease PemK
OIAEDMLJ_00006	CDS	216				hypothetical protein
OIAEDMLJ_00007	CDS	534				hypothetical protein
OIAEDMLJ_00008	CDS	705				hypothetical protein
OIAEDMLJ_00009	CDS	123				hypothetical protein
OIAEDMLJ_00010	CDS	876	bla_1	3.5.2.6		Beta-lactamase Toho-1
OIAEDMLJ_00011	CDS	969				hypothetical protein
OIAEDMLJ_00012	CDS	1026	fiu		COG4774	Catecholate siderophore receptor Fiu
OIAEDMLJ_00013	CDS	705				hypothetical protein
OIAEDMLJ_00014	CDS	225				hypothetical protein
OIAEDMLJ_00015	CDS	267	relG	3.1.-.-	COG2026	Toxin RelG
OIAEDMLJ_00016	CDS	396				hypothetical protein
OIAEDMLJ_00017	CDS	546				hypothetical protein
OIAEDMLJ_00018	CDS	327				hypothetical protein
OIAEDMLJ_00019	CDS	177				hypothetical protein
OIAEDMLJ_00020	CDS	345	mbeC			Mobilization protein MbeC
OIAEDMLJ_00021	CDS	1167	mbeA	5.99.1.2		DNA relaxase MbeA
OIAEDMLJ_00022	CDS	705				hypothetical protein
OIAEDMLJ_00023	CDS	576				hypothetical protein
OIAEDMLJ_00024	CDS	705				hypothetical protein
OIAEDMLJ_00025	CDS	723				hypothetical protein
OIAEDMLJ_00026	CDS	189				hypothetical protein
OIAEDMLJ_00027	CDS	516	tnpR_1			Transposon Tn3 resolvase
OIAEDMLJ_00028	CDS	861	bla_2	3.5.2.6		Beta-lactamase TEM
OIAEDMLJ_00029	CDS	756	rmtB	2.1.1.179		16S rRNA (guanine(1405)-N(7))-methyltransferase
OIAEDMLJ_00030	CDS	282				hypothetical protein
OIAEDMLJ_00031	CDS	705				hypothetical protein
OIAEDMLJ_00032	CDS	282				hypothetical protein
OIAEDMLJ_00033	CDS	354	stbB			Protein StbB
OIAEDMLJ_00034	CDS	963	parM_1			Plasmid segregation protein ParM
OIAEDMLJ_00035	CDS	684	yhdJ_1	2.1.1.72	COG0863	DNA adenine methyltransferase YhdJ
OIAEDMLJ_00036	CDS	222				hypothetical protein
OIAEDMLJ_00037	CDS	435				hypothetical protein
OIAEDMLJ_00038	CDS	828				hypothetical protein
OIAEDMLJ_00039	CDS	426	klcA_1			Antirestriction protein KlcA
OIAEDMLJ_00040	CDS	423				hypothetical protein
OIAEDMLJ_00041	CDS	192				hypothetical protein
OIAEDMLJ_00042	CDS	1668	ltrA_1		COG3344	Group II intron-encoded protein LtrA
OIAEDMLJ_00043	CDS	258				hypothetical protein
OIAEDMLJ_00044	CDS	231				hypothetical protein
OIAEDMLJ_00045	CDS	1362				hypothetical protein
OIAEDMLJ_00046	CDS	564	rsmA	2.1.1.-		Ribosomal RNA small subunit methyltransferase A
OIAEDMLJ_00047	CDS	456				hypothetical protein
OIAEDMLJ_00048	CDS	237				hypothetical protein
OIAEDMLJ_00049	CDS	528	ssb_1			Plasmid-derived single-stranded DNA-binding protein
OIAEDMLJ_00050	CDS	234				hypothetical protein
OIAEDMLJ_00051	CDS	1422	spo0C_1		COG1475	Chromosome-partitioning protein Spo0J
OIAEDMLJ_00052	CDS	462				hypothetical protein
OIAEDMLJ_00053	CDS	435	psiB_1			Protein PsiB
OIAEDMLJ_00054	CDS	720				hypothetical protein
OIAEDMLJ_00055	CDS	216				hypothetical protein
OIAEDMLJ_00056	CDS	378				hypothetical protein
OIAEDMLJ_00057	CDS	237				hypothetical protein
OIAEDMLJ_00058	CDS	297				hypothetical protein
OIAEDMLJ_00059	CDS	822				hypothetical protein
OIAEDMLJ_00060	CDS	648				hypothetical protein
OIAEDMLJ_00061	CDS	384	traM_1			Relaxosome protein TraM
OIAEDMLJ_00062	CDS	687	traJ_1			Protein TraJ
OIAEDMLJ_00063	CDS	228	traY			Relaxosome protein TraY
OIAEDMLJ_00064	CDS	366	traA_1			Pilin
OIAEDMLJ_00065	CDS	312				hypothetical protein
OIAEDMLJ_00066	CDS	567				hypothetical protein
OIAEDMLJ_00067	CDS	729				hypothetical protein
OIAEDMLJ_00068	CDS	1428				hypothetical protein
OIAEDMLJ_00069	CDS	591				hypothetical protein
