locus_tag	ftype	length_bp	gene	EC_number	COG	product
CFCIGLLF_00001	CDS	720	repE			Replication initiation protein
CFCIGLLF_00002	CDS	342				hypothetical protein
CFCIGLLF_00003	CDS	792				hypothetical protein
CFCIGLLF_00004	CDS	1266	umuC		COG0389	Protein UmuC
CFCIGLLF_00005	CDS	441	umuD	3.4.21.-	COG1974	Protein UmuD
CFCIGLLF_00006	CDS	426	klcA			Antirestriction protein KlcA
CFCIGLLF_00007	CDS	405				hypothetical protein
CFCIGLLF_00008	CDS	240				hypothetical protein
CFCIGLLF_00009	CDS	156				hypothetical protein
CFCIGLLF_00010	CDS	546				hypothetical protein
CFCIGLLF_00011	CDS	297				hypothetical protein
CFCIGLLF_00012	CDS	360				hypothetical protein
CFCIGLLF_00013	CDS	285				hypothetical protein
CFCIGLLF_00014	CDS	333				hypothetical protein
CFCIGLLF_00015	CDS	108				hypothetical protein
CFCIGLLF_00016	CDS	510				hypothetical protein
CFCIGLLF_00017	CDS	180				hypothetical protein
CFCIGLLF_00018	CDS	345				hypothetical protein
CFCIGLLF_00019	CDS	369				hypothetical protein
CFCIGLLF_00020	CDS	717				hypothetical protein
CFCIGLLF_00021	CDS	387				hypothetical protein
CFCIGLLF_00022	CDS	417				hypothetical protein
CFCIGLLF_00023	CDS	1530	traD			Coupling protein TraD
CFCIGLLF_00024	CDS	3276	traI			Multifunctional conjugation protein TraI
CFCIGLLF_00025	CDS	276				hypothetical protein
CFCIGLLF_00026	CDS	378				hypothetical protein
CFCIGLLF_00027	CDS	267				hypothetical protein
CFCIGLLF_00028	CDS	291				hypothetical protein
CFCIGLLF_00029	CDS	402				hypothetical protein
CFCIGLLF_00030	CDS	357				hypothetical protein
CFCIGLLF_00031	CDS	315				hypothetical protein
CFCIGLLF_00032	CDS	372	pld	3.1.4.4		Phospholipase D
CFCIGLLF_00033	CDS	1716	xerD		COG4974	Tyrosine recombinase XerD
CFCIGLLF_00034	CDS	3030				hypothetical protein
CFCIGLLF_00035	CDS	1026				hypothetical protein
CFCIGLLF_00036	CDS	780				Insertion sequence IS5376 putative ATP-binding protein
CFCIGLLF_00037	CDS	882	bla	3.5.2.6		Carbapenem-hydrolyzing beta-lactamase KPC
CFCIGLLF_00038	CDS	1320				hypothetical protein
CFCIGLLF_00039	CDS	180				hypothetical protein
CFCIGLLF_00040	CDS	996			COG0630	Type IV secretion system protein VirB11
CFCIGLLF_00041	CDS	1161				Protein virB10
CFCIGLLF_00042	CDS	885	virB9			Type IV secretion system protein virB9
CFCIGLLF_00043	CDS	699	virB8			Type IV secretion system protein virB8
CFCIGLLF_00044	CDS	1041	virB6			Type IV secretion system protein VirB6
CFCIGLLF_00045	CDS	228				hypothetical protein
CFCIGLLF_00046	CDS	714	virB5			Type IV secretion system protein virB5
CFCIGLLF_00047	CDS	2601	virB4			Type IV secretion system protein virB4
CFCIGLLF_00048	CDS	318				hypothetical protein
CFCIGLLF_00049	CDS	294				hypothetical protein
CFCIGLLF_00050	CDS	282				hypothetical protein
CFCIGLLF_00051	CDS	738	virB1			Type IV secretion system protein virB1
CFCIGLLF_00052	CDS	306	hvrA			Trans-acting regulatory protein HvrA
CFCIGLLF_00053	CDS	345				hypothetical protein
CFCIGLLF_00054	CDS	315				hypothetical protein
CFCIGLLF_00055	CDS	312				hypothetical protein
CFCIGLLF_00056	CDS	924				hypothetical protein
CFCIGLLF_00057	CDS	255				hypothetical protein
CFCIGLLF_00058	CDS	207				hypothetical protein
CFCIGLLF_00059	CDS	267				hypothetical protein
CFCIGLLF_00060	CDS	1434	dcm	2.1.1.37	COG0270	DNA-cytosine methyltransferase
CFCIGLLF_00061	CDS	1209	ecoRIIR	3.1.21.4		Type-2 restriction enzyme EcoRII
CFCIGLLF_00062	CDS	210				hypothetical protein
CFCIGLLF_00063	CDS	294				hypothetical protein
CFCIGLLF_00064	CDS	195				hypothetical protein
CFCIGLLF_00065	CDS	912				hypothetical protein
CFCIGLLF_00066	CDS	1476	secA		COG0653	Protein translocase subunit SecA
CFCIGLLF_00067	CDS	690				hypothetical protein
