locus_tag	ftype	length_bp	gene	EC_number	COG	product
KKFEGOMC_00001	CDS	858				hypothetical protein
KKFEGOMC_00002	CDS	654				hypothetical protein
KKFEGOMC_00003	CDS	258	pemI			Antitoxin PemI
KKFEGOMC_00004	CDS	333	pemK	3.1.-.-		Endoribonuclease PemK
KKFEGOMC_00005	CDS	276				hypothetical protein
KKFEGOMC_00006	CDS	534				hypothetical protein
KKFEGOMC_00007	CDS	705				hypothetical protein
KKFEGOMC_00008	CDS	2676				hypothetical protein
KKFEGOMC_00009	CDS	168				hypothetical protein
KKFEGOMC_00010	CDS	657			COG1357	Pentapeptide repeat protein
KKFEGOMC_00011	CDS	438	hin_1		COG1961	DNA-invertase hin
KKFEGOMC_00012	CDS	1392				hypothetical protein
KKFEGOMC_00013	CDS	573	hin_2		COG1961	DNA-invertase hin
KKFEGOMC_00014	CDS	546				hypothetical protein
KKFEGOMC_00015	CDS	333				hypothetical protein
KKFEGOMC_00016	CDS	534	pld	3.1.4.4		Phospholipase D
KKFEGOMC_00017	CDS	996			COG0630	Type IV secretion system protein VirB11
KKFEGOMC_00018	CDS	1161				Protein virB10
KKFEGOMC_00019	CDS	885	virB9			Type IV secretion system protein virB9
KKFEGOMC_00020	CDS	699	virB8			Type IV secretion system protein virB8
KKFEGOMC_00021	CDS	1041	virB6			Type IV secretion system protein VirB6
KKFEGOMC_00022	CDS	228				hypothetical protein
KKFEGOMC_00023	CDS	714	virB5			Type IV secretion system protein virB5
KKFEGOMC_00024	CDS	2601	virB4			Type IV secretion system protein virB4
KKFEGOMC_00025	CDS	318				hypothetical protein
KKFEGOMC_00026	CDS	294				hypothetical protein
KKFEGOMC_00027	CDS	282				hypothetical protein
KKFEGOMC_00028	CDS	735	virB1			Type IV secretion system protein virB1
KKFEGOMC_00029	CDS	306	hvrA			Trans-acting regulatory protein HvrA
KKFEGOMC_00030	CDS	345				hypothetical protein
KKFEGOMC_00031	CDS	315				hypothetical protein
KKFEGOMC_00032	CDS	312				hypothetical protein
KKFEGOMC_00033	CDS	648				hypothetical protein
KKFEGOMC_00034	CDS	207				hypothetical protein
KKFEGOMC_00035	CDS	267				hypothetical protein
KKFEGOMC_00036	CDS	1434	dcm	2.1.1.37	COG0270	DNA-cytosine methyltransferase
KKFEGOMC_00037	CDS	1215	ecoRIIR	3.1.21.4		Type-2 restriction enzyme EcoRII
KKFEGOMC_00038	CDS	765				hypothetical protein
KKFEGOMC_00039	CDS	267				hypothetical protein
KKFEGOMC_00040	CDS	459	dhfrI	1.5.1.3		Dihydrofolate reductase type 1
KKFEGOMC_00041	CDS	1014	xerD_1		COG4974	Tyrosine recombinase XerD
KKFEGOMC_00042	CDS	570	hin_3		COG1961	DNA-invertase hin
KKFEGOMC_00043	CDS	153				hypothetical protein
KKFEGOMC_00044	CDS	243				hypothetical protein
KKFEGOMC_00045	CDS	720	repE			Replication initiation protein
KKFEGOMC_00046	CDS	342				hypothetical protein
KKFEGOMC_00047	CDS	792				hypothetical protein
KKFEGOMC_00048	CDS	1266	umuC_1		COG0389	Protein UmuC
KKFEGOMC_00049	CDS	441	umuD_1	3.4.21.-	COG1974	Protein UmuD
KKFEGOMC_00050	CDS	426	klcA_1			Antirestriction protein KlcA
KKFEGOMC_00051	CDS	336				hypothetical protein
KKFEGOMC_00052	CDS	240				hypothetical protein
KKFEGOMC_00053	CDS	546				hypothetical protein
