locus_tag	ftype	length_bp	gene	EC_number	COG	product
FMOHDGPA_00001	CDS	864				hypothetical protein
FMOHDGPA_00002	CDS	1242	yfiC	2.1.1.223		tRNA1(Val) (adenine(37)-N6)-methyltransferase
FMOHDGPA_00003	CDS	894				hypothetical protein
FMOHDGPA_00004	CDS	1998				hypothetical protein
FMOHDGPA_00005	CDS	912				hypothetical protein
FMOHDGPA_00006	CDS	333				hypothetical protein
FMOHDGPA_00007	CDS	504				hypothetical protein
FMOHDGPA_00008	CDS	315				hypothetical protein
FMOHDGPA_00009	CDS	474				hypothetical protein
FMOHDGPA_00010	CDS	195				hypothetical protein
FMOHDGPA_00011	CDS	2967				hypothetical protein
FMOHDGPA_00012	CDS	561	hin		COG1961	DNA-invertase hin
FMOHDGPA_00013	CDS	561				hypothetical protein
FMOHDGPA_00014	CDS	279				hypothetical protein
FMOHDGPA_00015	CDS	426	klcA_1			Antirestriction protein KlcA
FMOHDGPA_00016	CDS	156				hypothetical protein
FMOHDGPA_00017	CDS	297				hypothetical protein
FMOHDGPA_00018	CDS	981				hypothetical protein
FMOHDGPA_00019	CDS	882	bla	3.5.2.6		Carbapenem-hydrolyzing beta-lactamase KPC
FMOHDGPA_00020	CDS	981				hypothetical protein
FMOHDGPA_00021	CDS	402	tnpR			Transposon Tn3 resolvase
FMOHDGPA_00022	CDS	705				hypothetical protein
FMOHDGPA_00023	CDS	1269	tnsB			Transposon Tn7 transposition protein TnsB
FMOHDGPA_00024	CDS	708			COG2200	putative signaling protein
FMOHDGPA_00025	CDS	237				hypothetical protein
FMOHDGPA_00026	CDS	363	mta		COG0789	HTH-type transcriptional activator mta
FMOHDGPA_00027	CDS	1695	merA	1.16.1.1		Mercuric reductase
FMOHDGPA_00028	CDS	462	merC			Mercuric transport protein MerC
FMOHDGPA_00029	CDS	276	merP			Mercuric transport protein periplasmic component
FMOHDGPA_00030	CDS	351	merT			Mercuric transport protein MerT
FMOHDGPA_00031	CDS	435	merR			Mercuric resistance operon regulatory protein
FMOHDGPA_00032	CDS	633				hypothetical protein
FMOHDGPA_00033	CDS	411				hypothetical protein
FMOHDGPA_00034	CDS	378				hypothetical protein
FMOHDGPA_00035	CDS	1023				hypothetical protein
FMOHDGPA_00036	CDS	1563	recF			DNA replication and repair protein RecF
FMOHDGPA_00037	CDS	417	vapC	3.1.-.-	COG1487	tRNA(fMet)-specific endonuclease VapC
FMOHDGPA_00038	CDS	231	vapB		COG4456	Antitoxin VapB
FMOHDGPA_00039	CDS	219	ccdA		COG5302	Antitoxin CcdA
FMOHDGPA_00040	CDS	306	ccdB			Toxin CcdB
FMOHDGPA_00041	CDS	396				hypothetical protein
FMOHDGPA_00042	CDS	315				hypothetical protein
FMOHDGPA_00043	CDS	1017				hypothetical protein
FMOHDGPA_00044	CDS	144				hypothetical protein
FMOHDGPA_00045	CDS	795	xerD		COG4974	Tyrosine recombinase XerD
FMOHDGPA_00046	CDS	198				hypothetical protein
FMOHDGPA_00047	CDS	303				hypothetical protein
FMOHDGPA_00048	CDS	627	soj	3.6.-.-	COG1192	Chromosome-partitioning ATPase Soj
FMOHDGPA_00049	CDS	876	repA			Replication protein RepA
FMOHDGPA_00050	CDS	1272	umuC		COG0389	Protein UmuC
FMOHDGPA_00051	CDS	432	umuD	3.4.21.-	COG1974	Protein UmuD
FMOHDGPA_00052	CDS	972	parM			Plasmid segregation protein ParM
FMOHDGPA_00053	CDS	672				hypothetical protein
FMOHDGPA_00054	CDS	231				hypothetical protein
FMOHDGPA_00055	CDS	702	yhdJ	2.1.1.72	COG0863	DNA adenine methyltransferase YhdJ
FMOHDGPA_00056	CDS	222				hypothetical protein
FMOHDGPA_00057	CDS	420				hypothetical protein
FMOHDGPA_00058	CDS	768				hypothetical protein
FMOHDGPA_00059	CDS	429	klcA_2			Antirestriction protein KlcA
FMOHDGPA_00060	CDS	507				hypothetical protein
FMOHDGPA_00061	CDS	192				hypothetical protein
FMOHDGPA_00062	CDS	255	holE	2.7.7.7		DNA polymerase III subunit theta
FMOHDGPA_00063	CDS	321				hypothetical protein
FMOHDGPA_00064	CDS	543	ssb			Plasmid-derived single-stranded DNA-binding protein
FMOHDGPA_00065	CDS	249				hypothetical protein
FMOHDGPA_00066	CDS	2058	spo0C		COG1475	Chromosome-partitioning protein Spo0J
FMOHDGPA_00067	CDS	432	psiB			Protein PsiB
FMOHDGPA_00068	CDS	729				hypothetical protein
FMOHDGPA_00069	CDS	327				hypothetical protein
FMOHDGPA_00070	CDS	375				hypothetical protein
FMOHDGPA_00071	CDS	1074				hypothetical protein
