locus_tag	ftype	length_bp	gene	EC_number	COG	product
HAEOAOKI_00001	CDS	822				hypothetical protein
HAEOAOKI_00002	CDS	474	dhfrI	1.5.1.3		Dihydrofolate reductase type 1
HAEOAOKI_00003	CDS	1014	xerD		COG4974	Tyrosine recombinase XerD
HAEOAOKI_00004	CDS	570	hin		COG1961	DNA-invertase hin
HAEOAOKI_00005	CDS	579				hypothetical protein
HAEOAOKI_00006	CDS	1476	secA		COG0653	Protein translocase subunit SecA
HAEOAOKI_00007	CDS	609				hypothetical protein
HAEOAOKI_00008	CDS	720	repE			Replication initiation protein
HAEOAOKI_00009	CDS	342				hypothetical protein
HAEOAOKI_00010	CDS	792				hypothetical protein
HAEOAOKI_00011	CDS	1266	umuC		COG0389	Protein UmuC
HAEOAOKI_00012	CDS	441	umuD	3.4.21.-	COG1974	Protein UmuD
HAEOAOKI_00013	CDS	426	klcA			Antirestriction protein KlcA
HAEOAOKI_00014	CDS	405				hypothetical protein
HAEOAOKI_00015	CDS	240				hypothetical protein
HAEOAOKI_00016	CDS	156				hypothetical protein
HAEOAOKI_00017	CDS	546				hypothetical protein
HAEOAOKI_00018	CDS	297				hypothetical protein
HAEOAOKI_00019	CDS	360				hypothetical protein
HAEOAOKI_00020	CDS	285				hypothetical protein
HAEOAOKI_00021	CDS	333				hypothetical protein
HAEOAOKI_00022	CDS	510				hypothetical protein
HAEOAOKI_00023	CDS	180				hypothetical protein
HAEOAOKI_00024	CDS	345				hypothetical protein
HAEOAOKI_00025	CDS	369				hypothetical protein
HAEOAOKI_00026	CDS	717				hypothetical protein
HAEOAOKI_00027	CDS	387				hypothetical protein
HAEOAOKI_00028	CDS	417				hypothetical protein
HAEOAOKI_00029	CDS	1530	traD			Coupling protein TraD
HAEOAOKI_00030	CDS	3237	traI			Multifunctional conjugation protein TraI
HAEOAOKI_00031	CDS	399				hypothetical protein
HAEOAOKI_00032	CDS	258				hypothetical protein
HAEOAOKI_00033	CDS	705				hypothetical protein
HAEOAOKI_00034	CDS	1263				hypothetical protein
HAEOAOKI_00035	CDS	219				hypothetical protein
HAEOAOKI_00036	CDS	558	tnpR			Transposon Tn3 resolvase
HAEOAOKI_00037	CDS	861	bla_1	3.5.2.6		Beta-lactamase TEM
HAEOAOKI_00038	CDS	882	bla_2	3.5.2.6		Carbapenem-hydrolyzing beta-lactamase KPC
HAEOAOKI_00039	CDS	558				hypothetical protein
HAEOAOKI_00040	CDS	606	pinR	3.1.22.-	COG1961	Serine recombinase PinR
HAEOAOKI_00041	CDS	2898				hypothetical protein
HAEOAOKI_00042	CDS	666				hypothetical protein
HAEOAOKI_00043	CDS	180				hypothetical protein
HAEOAOKI_00044	CDS	996			COG0630	Type IV secretion system protein VirB11
HAEOAOKI_00045	CDS	1161				Protein virB10
HAEOAOKI_00046	CDS	885	virB9			Type IV secretion system protein virB9
HAEOAOKI_00047	CDS	699	virB8			Type IV secretion system protein virB8
HAEOAOKI_00048	CDS	1041	virB6			Type IV secretion system protein VirB6
HAEOAOKI_00049	CDS	228				hypothetical protein
HAEOAOKI_00050	CDS	714	virB5			Type IV secretion system protein virB5
HAEOAOKI_00051	CDS	2601	virB4			Type IV secretion system protein virB4
HAEOAOKI_00052	CDS	318				hypothetical protein
HAEOAOKI_00053	CDS	294				hypothetical protein
HAEOAOKI_00054	CDS	282				hypothetical protein
HAEOAOKI_00055	CDS	738	virB1			Type IV secretion system protein virB1
HAEOAOKI_00056	CDS	306	hvrA			Trans-acting regulatory protein HvrA
HAEOAOKI_00057	CDS	345				hypothetical protein
HAEOAOKI_00058	CDS	315				hypothetical protein
HAEOAOKI_00059	CDS	312				hypothetical protein
HAEOAOKI_00060	CDS	141				hypothetical protein
HAEOAOKI_00061	CDS	339				hypothetical protein
HAEOAOKI_00062	CDS	255				hypothetical protein
HAEOAOKI_00063	CDS	207				hypothetical protein
HAEOAOKI_00064	CDS	1434	dcm	2.1.1.37	COG0270	DNA-cytosine methyltransferase
HAEOAOKI_00065	CDS	1209	ecoRIIR	3.1.21.4		Type-2 restriction enzyme EcoRII
