locus_tag	ftype	length_bp	gene	EC_number	COG	product
FHJOCBFB_00001	CDS	1716	xerD		COG4974	Tyrosine recombinase XerD
FHJOCBFB_00002	CDS	3030				hypothetical protein
FHJOCBFB_00003	CDS	1026				hypothetical protein
FHJOCBFB_00004	CDS	780				Insertion sequence IS5376 putative ATP-binding protein
FHJOCBFB_00005	CDS	882	bla_1	3.5.2.6		Carbapenem-hydrolyzing beta-lactamase KPC
FHJOCBFB_00006	CDS	1320				hypothetical protein
FHJOCBFB_00007	CDS	873	pir			PI protein
FHJOCBFB_00008	CDS	444				hypothetical protein
FHJOCBFB_00009	CDS	354				hypothetical protein
FHJOCBFB_00010	CDS	285				hypothetical protein
FHJOCBFB_00011	CDS	312				hypothetical protein
FHJOCBFB_00012	CDS	285				hypothetical protein
FHJOCBFB_00013	CDS	663				Iron-sulfur cluster carrier protein
FHJOCBFB_00014	CDS	663	bin3			Putative transposon Tn552 DNA-invertase bin3
FHJOCBFB_00015	CDS	240				hypothetical protein
FHJOCBFB_00016	CDS	357	umuD	3.4.21.-	COG1974	Protein UmuD
FHJOCBFB_00017	CDS	705				hypothetical protein
FHJOCBFB_00018	CDS	816	neo	2.7.1.95		Aminoglycoside 3'-phosphotransferase
FHJOCBFB_00019	CDS	606				hypothetical protein
FHJOCBFB_00020	CDS	1005				hypothetical protein
FHJOCBFB_00021	CDS	1206	srpC		COG2059	putative chromate transport protein
FHJOCBFB_00022	CDS	306				hypothetical protein
FHJOCBFB_00023	CDS	765				hypothetical protein
FHJOCBFB_00024	CDS	585				hypothetical protein
FHJOCBFB_00025	CDS	1239				putative multidrug-efflux transporter
FHJOCBFB_00026	CDS	906				hypothetical protein
FHJOCBFB_00027	CDS	705				hypothetical protein
FHJOCBFB_00028	CDS	861	bla_2	3.5.2.6		Beta-lactamase SHV-2
FHJOCBFB_00029	CDS	408	glcR		COG1349	HTH-type transcriptional repressor GlcR
FHJOCBFB_00030	CDS	354	glpR		COG1349	Glycerol-3-phosphate regulon repressor
FHJOCBFB_00031	CDS	903	ltnD	1.1.1.411		L-threonate dehydrogenase
FHJOCBFB_00032	CDS	633	otnK_1	2.7.1.217	COG3395	3-oxo-tetronate kinase
FHJOCBFB_00033	CDS	639	otnK_2	2.7.1.217	COG3395	3-oxo-tetronate kinase
FHJOCBFB_00034	CDS	3018				hypothetical protein
FHJOCBFB_00035	CDS	534				hypothetical protein
FHJOCBFB_00036	CDS	96				hypothetical protein
FHJOCBFB_00037	CDS	147				hypothetical protein
FHJOCBFB_00038	CDS	279				hypothetical protein
FHJOCBFB_00039	CDS	276				hypothetical protein
FHJOCBFB_00040	CDS	255				hypothetical protein
FHJOCBFB_00041	CDS	822				hypothetical protein
FHJOCBFB_00042	CDS	180				hypothetical protein
FHJOCBFB_00043	CDS	651				hypothetical protein
FHJOCBFB_00044	CDS	456	stpA		COG2916	DNA-binding protein StpA
FHJOCBFB_00045	CDS	2328	topB	5.99.1.2	COG0550	DNA topoisomerase 3
FHJOCBFB_00046	CDS	1263	yjoB	3.-.-.-	COG0465	putative ATPase YjoB
FHJOCBFB_00047	CDS	495	yhcR	3.1.31.-	COG0737	Endonuclease YhcR
FHJOCBFB_00048	CDS	363				hypothetical protein
FHJOCBFB_00049	CDS	315				hypothetical protein
FHJOCBFB_00050	CDS	393				hypothetical protein
FHJOCBFB_00051	CDS	1836	virD4			Protein VirD4
FHJOCBFB_00052	CDS	1035	ptlH		COG0630	Type IV secretion system protein PtlH
FHJOCBFB_00053	CDS	198				hypothetical protein
FHJOCBFB_00054	CDS	1215				Type IV secretion system protein virB10
FHJOCBFB_00055	CDS	930	virB9			Type IV secretion system protein virB9
FHJOCBFB_00056	CDS	729	virB8			Type IV secretion system protein virB8
FHJOCBFB_00057	CDS	1056				hypothetical protein
FHJOCBFB_00058	CDS	258				hypothetical protein
FHJOCBFB_00059	CDS	771				hypothetical protein
FHJOCBFB_00060	CDS	2754	virB4			Type IV secretion system protein virB4
FHJOCBFB_00061	CDS	291				hypothetical protein
FHJOCBFB_00062	CDS	645	virB1			Type IV secretion system protein virB1
FHJOCBFB_00063	CDS	237				hypothetical protein
FHJOCBFB_00064	CDS	1161				hypothetical protein
FHJOCBFB_00065	CDS	546				hypothetical protein
FHJOCBFB_00066	CDS	258				hypothetical protein
FHJOCBFB_00067	CDS	165				hypothetical protein
FHJOCBFB_00068	CDS	339				hypothetical protein
FHJOCBFB_00069	CDS	243				hypothetical protein
FHJOCBFB_00070	CDS	270				hypothetical protein
FHJOCBFB_00071	CDS	552				hypothetical protein
FHJOCBFB_00072	CDS	189				hypothetical protein
FHJOCBFB_00073	CDS	1200				hypothetical protein
FHJOCBFB_00074	CDS	237				hypothetical protein
FHJOCBFB_00075	CDS	516	dnaJ			Chaperone protein DnaJ
FHJOCBFB_00076	CDS	189				hypothetical protein
FHJOCBFB_00077	CDS	1200				hypothetical protein
