locus_tag	ftype	length_bp	gene	EC_number	COG	product
JMPPJBOH_00001	CDS	858				hypothetical protein
JMPPJBOH_00002	CDS	564	proQ		COG3109	RNA chaperone ProQ
JMPPJBOH_00003	CDS	612				hypothetical protein
JMPPJBOH_00004	CDS	957				hypothetical protein
JMPPJBOH_00005	CDS	156				hypothetical protein
JMPPJBOH_00006	CDS	1716	xerD_1		COG4974	Tyrosine recombinase XerD
JMPPJBOH_00007	CDS	3030				hypothetical protein
JMPPJBOH_00008	CDS	1026				hypothetical protein
JMPPJBOH_00009	CDS	780				Insertion sequence IS5376 putative ATP-binding protein
JMPPJBOH_00010	CDS	240				hypothetical protein
JMPPJBOH_00011	CDS	882	bla_1	3.5.2.6		Carbapenem-hydrolyzing beta-lactamase KPC
JMPPJBOH_00012	CDS	1320				hypothetical protein
JMPPJBOH_00013	CDS	1185				hypothetical protein
JMPPJBOH_00014	CDS	213				hypothetical protein
JMPPJBOH_00015	CDS	360				hypothetical protein
JMPPJBOH_00016	CDS	117				hypothetical protein
JMPPJBOH_00017	CDS	411				hypothetical protein
JMPPJBOH_00018	CDS	621	bin3			Putative transposon Tn552 DNA-invertase bin3
JMPPJBOH_00019	CDS	2898				hypothetical protein
JMPPJBOH_00020	CDS	705				hypothetical protein
JMPPJBOH_00021	CDS	336	bla_2	3.5.2.6		Beta-lactamase OXA-18
JMPPJBOH_00022	CDS	252	tnpR			Transposon Tn3 resolvase
JMPPJBOH_00023	CDS	861	bla_3	3.5.2.6		Beta-lactamase TEM
JMPPJBOH_00024	CDS	411				hypothetical protein
JMPPJBOH_00025	CDS	1269	tnsB			Transposon Tn7 transposition protein TnsB
JMPPJBOH_00026	CDS	708			COG2200	putative signaling protein
JMPPJBOH_00027	CDS	237				hypothetical protein
JMPPJBOH_00028	CDS	363	mta		COG0789	HTH-type transcriptional activator mta
JMPPJBOH_00029	CDS	1695	merA	1.16.1.1		Mercuric reductase
JMPPJBOH_00030	CDS	423	merC			Mercuric transport protein MerC
JMPPJBOH_00031	CDS	378				hypothetical protein
JMPPJBOH_00032	CDS	276				hypothetical protein
JMPPJBOH_00033	CDS	711	recF			DNA replication and repair protein RecF
JMPPJBOH_00034	CDS	417	vapC	3.1.-.-	COG1487	tRNA(fMet)-specific endonuclease VapC
JMPPJBOH_00035	CDS	231	vapB		COG4456	Antitoxin VapB
JMPPJBOH_00036	CDS	252				hypothetical protein
JMPPJBOH_00037	CDS	309				hypothetical protein
JMPPJBOH_00038	CDS	330				hypothetical protein
JMPPJBOH_00039	CDS	399				hypothetical protein
JMPPJBOH_00040	CDS	333				hypothetical protein
JMPPJBOH_00041	CDS	783	xerD_2		COG4974	Tyrosine recombinase XerD
JMPPJBOH_00042	CDS	474				hypothetical protein
JMPPJBOH_00043	CDS	1320				hypothetical protein
JMPPJBOH_00044	CDS	3258	hsdR	3.1.21.3		Type-1 restriction enzyme R protein
JMPPJBOH_00045	CDS	1317				hypothetical protein
JMPPJBOH_00046	CDS	2028	hsdM	2.1.1.72	COG0286	Type I restriction enzyme EcoKI M protein
JMPPJBOH_00047	CDS	174				hypothetical protein
JMPPJBOH_00048	CDS	333				hypothetical protein
JMPPJBOH_00049	CDS	975	virB		COG1475	Virulence regulon transcriptional activator VirB
JMPPJBOH_00050	CDS	1206	parA			Plasmid partition protein A
JMPPJBOH_00051	CDS	897	repA			Replication protein RepA
JMPPJBOH_00052	CDS	1272	umuC		COG0389	Protein UmuC
JMPPJBOH_00053	CDS	432	umuD	3.4.21.-	COG1974	Protein UmuD
JMPPJBOH_00054	CDS	972	parM			Plasmid segregation protein ParM
JMPPJBOH_00055	CDS	672				hypothetical protein
JMPPJBOH_00056	CDS	231				hypothetical protein
JMPPJBOH_00057	CDS	702	yhdJ	2.1.1.72	COG0863	DNA adenine methyltransferase YhdJ
JMPPJBOH_00058	CDS	222				hypothetical protein
JMPPJBOH_00059	CDS	420				hypothetical protein
JMPPJBOH_00060	CDS	768				hypothetical protein
JMPPJBOH_00061	CDS	429	klcA			Antirestriction protein KlcA
JMPPJBOH_00062	CDS	507				hypothetical protein
JMPPJBOH_00063	CDS	192				hypothetical protein
JMPPJBOH_00064	CDS	255	holE	2.7.7.7		DNA polymerase III subunit theta
JMPPJBOH_00065	CDS	318				hypothetical protein
JMPPJBOH_00066	CDS	177				hypothetical protein
JMPPJBOH_00067	CDS	228				hypothetical protein
JMPPJBOH_00068	CDS	231				hypothetical protein
JMPPJBOH_00069	CDS	1356				hypothetical protein
JMPPJBOH_00070	CDS	564				hypothetical protein
JMPPJBOH_00071	CDS	330				hypothetical protein
JMPPJBOH_00072	CDS	513	ssb		COG0629	Single-stranded DNA-binding protein
JMPPJBOH_00073	CDS	243				hypothetical protein
JMPPJBOH_00074	CDS	2010	spo0C		COG1475	Chromosome-partitioning protein Spo0J
JMPPJBOH_00075	CDS	432	psiB			Protein PsiB
JMPPJBOH_00076	CDS	723				hypothetical protein
JMPPJBOH_00077	CDS	357				hypothetical protein
JMPPJBOH_00078	CDS	273				hypothetical protein
JMPPJBOH_00079	CDS	351				hypothetical protein
JMPPJBOH_00080	CDS	354				hypothetical protein
JMPPJBOH_00081	CDS	348				hypothetical protein
JMPPJBOH_00082	CDS	147				hypothetical protein
JMPPJBOH_00083	CDS	834				hypothetical protein
JMPPJBOH_00084	CDS	822				hypothetical protein
JMPPJBOH_00085	CDS	486				hypothetical protein
JMPPJBOH_00086	CDS	399	traM			Relaxosome protein TraM
JMPPJBOH_00087	CDS	687	traJ			Protein TraJ
JMPPJBOH_00088	CDS	387	traY			Relaxosome protein TraY
JMPPJBOH_00089	CDS	369	traA			Pilin
JMPPJBOH_00090	CDS	306				hypothetical protein
JMPPJBOH_00091	CDS	567				hypothetical protein
JMPPJBOH_00092	CDS	741				hypothetical protein
JMPPJBOH_00093	CDS	1425				hypothetical protein
JMPPJBOH_00094	CDS	573	traV			Protein TraV
JMPPJBOH_00095	CDS	411				hypothetical protein
JMPPJBOH_00096	CDS	219				hypothetical protein
JMPPJBOH_00097	CDS	312				hypothetical protein
JMPPJBOH_00098	CDS	390				hypothetical protein
JMPPJBOH_00099	CDS	390				hypothetical protein
JMPPJBOH_00100	CDS	2640	traC			Protein TraC
JMPPJBOH_00101	CDS	390				hypothetical protein
JMPPJBOH_00102	CDS	627				hypothetical protein
JMPPJBOH_00103	CDS	390				hypothetical protein
JMPPJBOH_00104	CDS	990				hypothetical protein
JMPPJBOH_00105	CDS	639				hypothetical protein
JMPPJBOH_00106	CDS	1956				hypothetical protein
JMPPJBOH_00107	CDS	255				hypothetical protein
JMPPJBOH_00108	CDS	267				hypothetical protein
JMPPJBOH_00109	CDS	327				hypothetical protein
JMPPJBOH_00110	CDS	753				hypothetical protein
JMPPJBOH_00111	CDS	240	traQ			Protein TraQ
JMPPJBOH_00112	CDS	558				hypothetical protein
JMPPJBOH_00113	CDS	444				hypothetical protein
JMPPJBOH_00114	CDS	1368				hypothetical protein
JMPPJBOH_00115	CDS	2850				hypothetical protein
JMPPJBOH_00116	CDS	549	traS			Protein TraS
JMPPJBOH_00117	CDS	732	ylpA			Lipoprotein YlpA
JMPPJBOH_00118	CDS	690				hypothetical protein
JMPPJBOH_00119	CDS	2313	traD			Coupling protein TraD
JMPPJBOH_00120	CDS	5262	traI			Multifunctional conjugation protein TraI
JMPPJBOH_00121	CDS	726				hypothetical protein
JMPPJBOH_00122	CDS	594	finO			Fertility inhibition protein
JMPPJBOH_00123	CDS	222				hypothetical protein
JMPPJBOH_00124	CDS	645				hypothetical protein
JMPPJBOH_00125	CDS	651				hypothetical protein
JMPPJBOH_00126	CDS	309				hypothetical protein
JMPPJBOH_00127	CDS	561	pld	3.1.4.4		Phospholipase D
