locus_tag	ftype	length_bp	gene	EC_number	COG	product
GBLMMJHL_00001	CDS	756	repE			Replication initiation protein
GBLMMJHL_00002	CDS	1539				hypothetical protein
GBLMMJHL_00003	CDS	348				hypothetical protein
GBLMMJHL_00004	CDS	405				hypothetical protein
GBLMMJHL_00005	CDS	1206	parA			Plasmid partition protein A
GBLMMJHL_00006	CDS	975	virB		COG1475	Virulence regulon transcriptional activator VirB
GBLMMJHL_00007	CDS	1272	umuC		COG0389	Protein UmuC
GBLMMJHL_00008	CDS	432	umuD_1	3.4.21.-	COG1974	Protein UmuD
GBLMMJHL_00009	CDS	972	parM			Plasmid segregation protein ParM
GBLMMJHL_00010	CDS	672				hypothetical protein
GBLMMJHL_00011	CDS	231				hypothetical protein
GBLMMJHL_00012	CDS	702	yhdJ	2.1.1.72	COG0863	DNA adenine methyltransferase YhdJ
GBLMMJHL_00013	CDS	222				hypothetical protein
GBLMMJHL_00014	CDS	420				hypothetical protein
GBLMMJHL_00015	CDS	768				hypothetical protein
GBLMMJHL_00016	CDS	429	klcA			Antirestriction protein KlcA
GBLMMJHL_00017	CDS	507				hypothetical protein
GBLMMJHL_00018	CDS	192				hypothetical protein
GBLMMJHL_00019	CDS	255	holE	2.7.7.7		DNA polymerase III subunit theta
GBLMMJHL_00020	CDS	321				hypothetical protein
GBLMMJHL_00021	CDS	543	ssb			Plasmid-derived single-stranded DNA-binding protein
GBLMMJHL_00022	CDS	249				hypothetical protein
GBLMMJHL_00023	CDS	2001	spo0C		COG1475	Chromosome-partitioning protein Spo0J
GBLMMJHL_00024	CDS	432	psiB			Protein PsiB
GBLMMJHL_00025	CDS	729				hypothetical protein
GBLMMJHL_00026	CDS	327				hypothetical protein
GBLMMJHL_00027	CDS	510				hypothetical protein
GBLMMJHL_00028	CDS	810				hypothetical protein
GBLMMJHL_00029	CDS	1041	ftsH	3.4.24.-	COG0465	ATP-dependent zinc metalloprotease FtsH
GBLMMJHL_00030	CDS	2511				hypothetical protein
GBLMMJHL_00031	CDS	1533				hypothetical protein
GBLMMJHL_00032	CDS	1341				hypothetical protein
GBLMMJHL_00033	CDS	411	ygiW		COG3111	Protein YgiW
GBLMMJHL_00034	CDS	1131	rcnA		COG2215	Nickel/cobalt efflux system RcnA
GBLMMJHL_00035	CDS	270	csoR		COG1937	Copper-sensing transcriptional repressor CsoR
GBLMMJHL_00036	CDS	1299	mdtG			Multidrug resistance protein MdtG
GBLMMJHL_00037	CDS	759				hypothetical protein
GBLMMJHL_00038	CDS	921				hypothetical protein
GBLMMJHL_00039	CDS	372				hypothetical protein
GBLMMJHL_00040	CDS	384	chrB1			Protein ChrB
GBLMMJHL_00041	CDS	1320				hypothetical protein
GBLMMJHL_00042	CDS	882	bla_1	3.5.2.6		Carbapenem-hydrolyzing beta-lactamase KPC
GBLMMJHL_00043	CDS	294				hypothetical protein
GBLMMJHL_00044	CDS	780				Insertion sequence IS5376 putative ATP-binding protein
GBLMMJHL_00045	CDS	1026				hypothetical protein
GBLMMJHL_00046	CDS	3030				hypothetical protein
GBLMMJHL_00047	CDS	1716	xerD_1		COG4974	Tyrosine recombinase XerD
GBLMMJHL_00048	CDS	909				hypothetical protein
GBLMMJHL_00049	CDS	558	tnpR_1			Transposon Tn3 resolvase
GBLMMJHL_00050	CDS	606	aacA4	2.3.1.82		Aminoglycoside N(6')-acetyltransferase type 1
GBLMMJHL_00051	CDS	777	ant1	2.7.7.47		Streptomycin 3''-adenylyltransferase
GBLMMJHL_00052	CDS	825	bla_2	3.5.2.6		Beta-lactamase OXA-18
GBLMMJHL_00053	CDS	252	tnpR_2			Transposon Tn3 resolvase
GBLMMJHL_00054	CDS	861	bla_3	3.5.2.6		Beta-lactamase TEM
GBLMMJHL_00055	CDS	540				hypothetical protein
GBLMMJHL_00056	CDS	837				hypothetical protein
GBLMMJHL_00057	CDS	804	neo	2.7.1.95		Aminoglycoside 3'-phosphotransferase
GBLMMJHL_00058	CDS	816	folP	2.5.1.15	COG0294	Dihydropteroate synthase
GBLMMJHL_00059	CDS	177				hypothetical protein
GBLMMJHL_00060	CDS	1005				hypothetical protein
GBLMMJHL_00061	CDS	1779				hypothetical protein
GBLMMJHL_00062	CDS	705				hypothetical protein
GBLMMJHL_00063	CDS	312				hypothetical protein
GBLMMJHL_00064	CDS	648				hypothetical protein
GBLMMJHL_00065	CDS	207				hypothetical protein
GBLMMJHL_00066	CDS	267				hypothetical protein
GBLMMJHL_00067	CDS	1434	dcm	2.1.1.37	COG0270	DNA-cytosine methyltransferase
GBLMMJHL_00068	CDS	1215	ecoRIIR	3.1.21.4		Type-2 restriction enzyme EcoRII
GBLMMJHL_00069	CDS	765				hypothetical protein
GBLMMJHL_00070	CDS	267				hypothetical protein
GBLMMJHL_00071	CDS	474	dhfrI	1.5.1.3		Dihydrofolate reductase type 1
GBLMMJHL_00072	CDS	930	xerD_2		COG4974	Tyrosine recombinase XerD
GBLMMJHL_00073	CDS	705				hypothetical protein
GBLMMJHL_00074	CDS	867	bla_4	3.5.2.6		Beta-lactamase SHV-2
GBLMMJHL_00075	CDS	762	glpR		COG1349	Glycerol-3-phosphate regulon repressor
GBLMMJHL_00076	CDS	903	ltnD	1.1.1.411		L-threonate dehydrogenase
GBLMMJHL_00077	CDS	633	otnK_1	2.7.1.217	COG3395	3-oxo-tetronate kinase
GBLMMJHL_00078	CDS	639	otnK_2	2.7.1.217	COG3395	3-oxo-tetronate kinase
GBLMMJHL_00079	CDS	3018				hypothetical protein
GBLMMJHL_00080	CDS	534				hypothetical protein
GBLMMJHL_00081	CDS	150				hypothetical protein
GBLMMJHL_00082	CDS	147				hypothetical protein
GBLMMJHL_00083	CDS	279				hypothetical protein
GBLMMJHL_00084	CDS	276				hypothetical protein
GBLMMJHL_00085	CDS	255				hypothetical protein
GBLMMJHL_00086	CDS	822				hypothetical protein
GBLMMJHL_00087	CDS	180				hypothetical protein
GBLMMJHL_00088	CDS	651				hypothetical protein
