locus_tag	ftype	length_bp	gene	EC_number	COG	product
GFBAKMNB_00001	CDS	756	repE			Replication initiation protein
GFBAKMNB_00002	CDS	1539				hypothetical protein
GFBAKMNB_00003	CDS	348				hypothetical protein
GFBAKMNB_00004	CDS	405				hypothetical protein
GFBAKMNB_00005	CDS	1206	parA			Plasmid partition protein A
GFBAKMNB_00006	CDS	975	virB		COG1475	Virulence regulon transcriptional activator VirB
GFBAKMNB_00007	CDS	1272	umuC		COG0389	Protein UmuC
GFBAKMNB_00008	CDS	432	umuD	3.4.21.-	COG1974	Protein UmuD
GFBAKMNB_00009	CDS	972	parM			Plasmid segregation protein ParM
GFBAKMNB_00010	CDS	672				hypothetical protein
GFBAKMNB_00011	CDS	231				hypothetical protein
GFBAKMNB_00012	CDS	702	yhdJ	2.1.1.72	COG0863	DNA adenine methyltransferase YhdJ
GFBAKMNB_00013	CDS	222				hypothetical protein
GFBAKMNB_00014	CDS	420				hypothetical protein
GFBAKMNB_00015	CDS	768				hypothetical protein
GFBAKMNB_00016	CDS	429	klcA			Antirestriction protein KlcA
GFBAKMNB_00017	CDS	507				hypothetical protein
GFBAKMNB_00018	CDS	192				hypothetical protein
GFBAKMNB_00019	CDS	261	holE	2.7.7.7		DNA polymerase III subunit theta
GFBAKMNB_00020	CDS	321				hypothetical protein
GFBAKMNB_00021	CDS	543	ssb			Plasmid-derived single-stranded DNA-binding protein
GFBAKMNB_00022	CDS	249				hypothetical protein
GFBAKMNB_00023	CDS	2001	spo0C		COG1475	Chromosome-partitioning protein Spo0J
GFBAKMNB_00024	CDS	432	psiB			Protein PsiB
GFBAKMNB_00025	CDS	729				hypothetical protein
GFBAKMNB_00026	CDS	327				hypothetical protein
GFBAKMNB_00027	CDS	510				hypothetical protein
GFBAKMNB_00028	CDS	810				hypothetical protein
GFBAKMNB_00029	CDS	1041	ftsH	3.4.24.-	COG0465	ATP-dependent zinc metalloprotease FtsH
GFBAKMNB_00030	CDS	2340				hypothetical protein
GFBAKMNB_00031	CDS	1533				hypothetical protein
GFBAKMNB_00032	CDS	1341				hypothetical protein
GFBAKMNB_00033	CDS	411	ygiW		COG3111	Protein YgiW
GFBAKMNB_00034	CDS	1131	rcnA		COG2215	Nickel/cobalt efflux system RcnA
GFBAKMNB_00035	CDS	270	csoR		COG1937	Copper-sensing transcriptional repressor CsoR
GFBAKMNB_00036	CDS	1299	mdtG			Multidrug resistance protein MdtG
GFBAKMNB_00037	CDS	759				hypothetical protein
GFBAKMNB_00038	CDS	921				hypothetical protein
GFBAKMNB_00039	CDS	372				hypothetical protein
GFBAKMNB_00040	CDS	384	chrB1			Protein ChrB
GFBAKMNB_00041	CDS	1320				hypothetical protein
GFBAKMNB_00042	CDS	882	bla_1	3.5.2.6		Carbapenem-hydrolyzing beta-lactamase KPC
GFBAKMNB_00043	CDS	780				Insertion sequence IS5376 putative ATP-binding protein
GFBAKMNB_00044	CDS	1026				hypothetical protein
GFBAKMNB_00045	CDS	3030				hypothetical protein
GFBAKMNB_00046	CDS	1716	xerD_1		COG4974	Tyrosine recombinase XerD
GFBAKMNB_00047	CDS	909				hypothetical protein
