locus_tag	ftype	length_bp	gene	EC_number	COG	product
DJKFFHPM_00001	CDS	483				hypothetical protein
DJKFFHPM_00002	CDS	396				hypothetical protein
DJKFFHPM_00003	CDS	276				hypothetical protein
DJKFFHPM_00004	CDS	1716	xerD		COG4974	Tyrosine recombinase XerD
DJKFFHPM_00005	CDS	183				hypothetical protein
DJKFFHPM_00006	CDS	237				hypothetical protein
DJKFFHPM_00007	CDS	297				hypothetical protein
DJKFFHPM_00008	CDS	90				hypothetical protein
DJKFFHPM_00009	CDS	1320				hypothetical protein
DJKFFHPM_00010	CDS	882	bla	3.5.2.6		Carbapenem-hydrolyzing beta-lactamase KPC
DJKFFHPM_00011	CDS	780				Insertion sequence IS5376 putative ATP-binding protein
DJKFFHPM_00012	CDS	1026				hypothetical protein
DJKFFHPM_00013	CDS	1251				hypothetical protein
