locus_tag	ftype	length_bp	gene	EC_number	COG	product
OAAPPJLN_00001	CDS	858				hypothetical protein
OAAPPJLN_00002	CDS	654				hypothetical protein
OAAPPJLN_00003	CDS	258	pemI			Antitoxin PemI
OAAPPJLN_00004	CDS	333	pemK	3.1.-.-		Endoribonuclease PemK
OAAPPJLN_00005	CDS	216				hypothetical protein
OAAPPJLN_00006	CDS	534				hypothetical protein
OAAPPJLN_00007	CDS	705				hypothetical protein
OAAPPJLN_00008	CDS	840				hypothetical protein
OAAPPJLN_00009	CDS	882	bla_1	3.5.2.6		Carbapenem-hydrolyzing beta-lactamase KPC
OAAPPJLN_00010	CDS	981				hypothetical protein
OAAPPJLN_00011	CDS	402	tnpR_1			Transposon Tn3 resolvase
OAAPPJLN_00012	CDS	705				hypothetical protein
OAAPPJLN_00013	CDS	123				hypothetical protein
OAAPPJLN_00014	CDS	876	bla_2	3.5.2.6		Beta-lactamase Toho-1
OAAPPJLN_00015	CDS	969				hypothetical protein
OAAPPJLN_00016	CDS	1026	fiu		COG4774	Catecholate siderophore receptor Fiu
OAAPPJLN_00017	CDS	450	aer		COG0840	Aerotaxis receptor
OAAPPJLN_00018	CDS	705				hypothetical protein
OAAPPJLN_00019	CDS	576				hypothetical protein
OAAPPJLN_00020	CDS	705				hypothetical protein
OAAPPJLN_00021	CDS	723				hypothetical protein
OAAPPJLN_00022	CDS	189				hypothetical protein
OAAPPJLN_00023	CDS	516	tnpR_2			Transposon Tn3 resolvase
OAAPPJLN_00024	CDS	861	bla_3	3.5.2.6		Beta-lactamase TEM
OAAPPJLN_00025	CDS	756	rmtB	2.1.1.179		16S rRNA (guanine(1405)-N(7))-methyltransferase
OAAPPJLN_00026	CDS	282				hypothetical protein
OAAPPJLN_00027	CDS	705				hypothetical protein
OAAPPJLN_00028	CDS	282				hypothetical protein
OAAPPJLN_00029	CDS	354	stbB			Protein StbB
OAAPPJLN_00030	CDS	963	parM_1			Plasmid segregation protein ParM
OAAPPJLN_00031	CDS	684	yhdJ_1	2.1.1.72	COG0863	DNA adenine methyltransferase YhdJ
OAAPPJLN_00032	CDS	222				hypothetical protein
OAAPPJLN_00033	CDS	435				hypothetical protein
OAAPPJLN_00034	CDS	828				hypothetical protein
OAAPPJLN_00035	CDS	426	klcA_1			Antirestriction protein KlcA
OAAPPJLN_00036	CDS	423				hypothetical protein
OAAPPJLN_00037	CDS	192				hypothetical protein
OAAPPJLN_00038	CDS	1668	ltrA_1		COG3344	Group II intron-encoded protein LtrA
OAAPPJLN_00039	CDS	258				hypothetical protein
OAAPPJLN_00040	CDS	231				hypothetical protein
OAAPPJLN_00041	CDS	1362				hypothetical protein
OAAPPJLN_00042	CDS	564	rsmA	2.1.1.-		Ribosomal RNA small subunit methyltransferase A
OAAPPJLN_00043	CDS	255				hypothetical protein
OAAPPJLN_00044	CDS	237				hypothetical protein
OAAPPJLN_00045	CDS	528	ssb_1			Plasmid-derived single-stranded DNA-binding protein
OAAPPJLN_00046	CDS	234				hypothetical protein
OAAPPJLN_00047	CDS	1422	spo0C_1		COG1475	Chromosome-partitioning protein Spo0J
OAAPPJLN_00048	CDS	576				hypothetical protein
OAAPPJLN_00049	CDS	435	psiB_1			Protein PsiB
OAAPPJLN_00050	CDS	720				hypothetical protein
OAAPPJLN_00051	CDS	216				hypothetical protein
OAAPPJLN_00052	CDS	237				hypothetical protein
OAAPPJLN_00053	CDS	297				hypothetical protein
OAAPPJLN_00054	CDS	822				hypothetical protein
OAAPPJLN_00055	CDS	648				hypothetical protein
OAAPPJLN_00056	CDS	384	traM_1			Relaxosome protein TraM
OAAPPJLN_00057	CDS	687	traJ_1			Protein TraJ
