locus_tag	ftype	length_bp	gene	EC_number	COG	product
BBPDOMJG_00001	CDS	744				hypothetical protein
BBPDOMJG_00002	CDS	261				hypothetical protein
BBPDOMJG_00003	CDS	1356	mobA			Mobilization protein A
BBPDOMJG_00004	CDS	318				hypothetical protein
BBPDOMJG_00005	CDS	300				hypothetical protein
BBPDOMJG_00006	CDS	1716	xerD		COG4974	Tyrosine recombinase XerD
BBPDOMJG_00007	CDS	3030				hypothetical protein
BBPDOMJG_00008	CDS	1026				hypothetical protein
BBPDOMJG_00009	CDS	780				Insertion sequence IS5376 putative ATP-binding protein
BBPDOMJG_00010	CDS	882	bla	3.5.2.6		Carbapenem-hydrolyzing beta-lactamase KPC
BBPDOMJG_00011	CDS	1320				hypothetical protein
