locus_tag	ftype	length_bp	gene	EC_number	COG	product
DJBLEPFP_00001	CDS	858				hypothetical protein
DJBLEPFP_00002	CDS	570				hypothetical protein
DJBLEPFP_00003	CDS	258	pemI			Antitoxin PemI
DJBLEPFP_00004	CDS	333	pemK	3.1.-.-		Endoribonuclease PemK
DJBLEPFP_00005	CDS	261				hypothetical protein
DJBLEPFP_00006	CDS	534				hypothetical protein
DJBLEPFP_00007	CDS	705				hypothetical protein
DJBLEPFP_00008	CDS	876	bla_1	3.5.2.6		Beta-lactamase Toho-1
DJBLEPFP_00009	CDS	969				hypothetical protein
DJBLEPFP_00010	CDS	1026	fiu		COG4774	Catecholate siderophore receptor Fiu
DJBLEPFP_00011	CDS	705				hypothetical protein
DJBLEPFP_00012	CDS	576				hypothetical protein
DJBLEPFP_00013	CDS	705				hypothetical protein
DJBLEPFP_00014	CDS	723				hypothetical protein
DJBLEPFP_00015	CDS	189				hypothetical protein
DJBLEPFP_00016	CDS	516	tnpR_1			Transposon Tn3 resolvase
DJBLEPFP_00017	CDS	861	bla_2	3.5.2.6		Beta-lactamase TEM
DJBLEPFP_00018	CDS	756	rmtB	2.1.1.179		16S rRNA (guanine(1405)-N(7))-methyltransferase
DJBLEPFP_00019	CDS	282				hypothetical protein
DJBLEPFP_00020	CDS	705				hypothetical protein
DJBLEPFP_00021	CDS	144				hypothetical protein
DJBLEPFP_00022	CDS	237				hypothetical protein
DJBLEPFP_00023	CDS	282				hypothetical protein
DJBLEPFP_00024	CDS	354	stbB			Protein StbB
DJBLEPFP_00025	CDS	963	parM_1			Plasmid segregation protein ParM
DJBLEPFP_00026	CDS	426				hypothetical protein
DJBLEPFP_00027	CDS	684	yhdJ_1	2.1.1.72	COG0863	DNA adenine methyltransferase YhdJ
DJBLEPFP_00028	CDS	222				hypothetical protein
DJBLEPFP_00029	CDS	435				hypothetical protein
DJBLEPFP_00030	CDS	777				hypothetical protein
DJBLEPFP_00031	CDS	426	klcA_1			Antirestriction protein KlcA
DJBLEPFP_00032	CDS	423				hypothetical protein
DJBLEPFP_00033	CDS	192				hypothetical protein
DJBLEPFP_00034	CDS	1668	ltrA_1		COG3344	Group II intron-encoded protein LtrA
DJBLEPFP_00035	CDS	258				hypothetical protein
DJBLEPFP_00036	CDS	231				hypothetical protein
DJBLEPFP_00037	CDS	1362				hypothetical protein
DJBLEPFP_00038	CDS	564	rsmA	2.1.1.-		Ribosomal RNA small subunit methyltransferase A
DJBLEPFP_00039	CDS	462				hypothetical protein
DJBLEPFP_00040	CDS	237				hypothetical protein
DJBLEPFP_00041	CDS	528	ssb_1			Plasmid-derived single-stranded DNA-binding protein
DJBLEPFP_00042	CDS	234				hypothetical protein
