locus_tag	ftype	length_bp	gene	EC_number	COG	product
LNFGFMCC_00001	CDS	2994				hypothetical protein
LNFGFMCC_00002	CDS	621	bin3			Putative transposon Tn552 DNA-invertase bin3
LNFGFMCC_00003	CDS	360				hypothetical protein
LNFGFMCC_00004	CDS	213				hypothetical protein
LNFGFMCC_00005	CDS	1185				hypothetical protein
LNFGFMCC_00006	CDS	1320				hypothetical protein
LNFGFMCC_00007	CDS	882	bla_1	3.5.2.6		Carbapenem-hydrolyzing beta-lactamase KPC
LNFGFMCC_00008	CDS	240				hypothetical protein
LNFGFMCC_00009	CDS	780				Insertion sequence IS5376 putative ATP-binding protein
LNFGFMCC_00010	CDS	1026				hypothetical protein
LNFGFMCC_00011	CDS	3030				hypothetical protein
LNFGFMCC_00012	CDS	1716	xerD_1		COG4974	Tyrosine recombinase XerD
LNFGFMCC_00013	CDS	156				hypothetical protein
LNFGFMCC_00014	CDS	993				hypothetical protein
LNFGFMCC_00015	CDS	612				hypothetical protein
LNFGFMCC_00016	CDS	564	proQ		COG3109	RNA chaperone ProQ
LNFGFMCC_00017	CDS	858				hypothetical protein
LNFGFMCC_00018	CDS	252				hypothetical protein
LNFGFMCC_00019	CDS	561	pld_1	3.1.4.4		Phospholipase D
LNFGFMCC_00020	CDS	309				hypothetical protein
LNFGFMCC_00021	CDS	651				hypothetical protein
LNFGFMCC_00022	CDS	645				hypothetical protein
LNFGFMCC_00023	CDS	222				hypothetical protein
LNFGFMCC_00024	CDS	594	finO			Fertility inhibition protein
LNFGFMCC_00025	CDS	726				hypothetical protein
LNFGFMCC_00026	CDS	5259	traI			Multifunctional conjugation protein TraI
LNFGFMCC_00027	CDS	2313	traD			Coupling protein TraD
LNFGFMCC_00028	CDS	690				hypothetical protein
LNFGFMCC_00029	CDS	732	ylpA			Lipoprotein YlpA
LNFGFMCC_00030	CDS	549	traS			Protein TraS
LNFGFMCC_00031	CDS	2850				hypothetical protein
LNFGFMCC_00032	CDS	1368				hypothetical protein
LNFGFMCC_00033	CDS	444				hypothetical protein
LNFGFMCC_00034	CDS	558				hypothetical protein
LNFGFMCC_00035	CDS	240	traQ			Protein TraQ
LNFGFMCC_00036	CDS	753				hypothetical protein
LNFGFMCC_00037	CDS	327				hypothetical protein
LNFGFMCC_00038	CDS	267				hypothetical protein
LNFGFMCC_00039	CDS	255				hypothetical protein
LNFGFMCC_00040	CDS	1956				hypothetical protein
LNFGFMCC_00041	CDS	639				hypothetical protein
LNFGFMCC_00042	CDS	990				hypothetical protein
LNFGFMCC_00043	CDS	390				hypothetical protein
LNFGFMCC_00044	CDS	627				hypothetical protein
LNFGFMCC_00045	CDS	390				hypothetical protein
LNFGFMCC_00046	CDS	2640	traC_1			Protein TraC
LNFGFMCC_00047	CDS	393				hypothetical protein
LNFGFMCC_00048	CDS	390				hypothetical protein
LNFGFMCC_00049	CDS	312				hypothetical protein
LNFGFMCC_00050	CDS	219				hypothetical protein
LNFGFMCC_00051	CDS	411				hypothetical protein
LNFGFMCC_00052	CDS	585	traV			Protein TraV
LNFGFMCC_00053	CDS	1425				hypothetical protein
LNFGFMCC_00054	CDS	741				hypothetical protein
LNFGFMCC_00055	CDS	567				hypothetical protein
LNFGFMCC_00056	CDS	306				hypothetical protein
LNFGFMCC_00057	CDS	369	traA			Pilin
LNFGFMCC_00058	CDS	387	traY			Relaxosome protein TraY
LNFGFMCC_00059	CDS	687	traJ			Protein TraJ
LNFGFMCC_00060	CDS	399	traM			Relaxosome protein TraM
LNFGFMCC_00061	CDS	486				hypothetical protein
LNFGFMCC_00062	CDS	315				hypothetical protein
LNFGFMCC_00063	CDS	318				hypothetical protein
LNFGFMCC_00064	CDS	705				hypothetical protein
LNFGFMCC_00065	CDS	774	rmtB	2.1.1.179		16S rRNA (guanine(1405)-N(7))-methyltransferase
LNFGFMCC_00066	CDS	186				hypothetical protein
LNFGFMCC_00067	CDS	1176				hypothetical protein
LNFGFMCC_00068	CDS	1476	ybiT		COG0488	putative ABC transporter ATP-binding protein YbiT
LNFGFMCC_00069	CDS	885				hypothetical protein
LNFGFMCC_00070	CDS	1404				hypothetical protein
LNFGFMCC_00071	CDS	633				hypothetical protein
LNFGFMCC_00072	CDS	543				hypothetical protein
LNFGFMCC_00073	CDS	429				hypothetical protein
LNFGFMCC_00074	CDS	705				hypothetical protein
LNFGFMCC_00075	CDS	336	bla_2	3.5.2.6		Beta-lactamase OXA-18
LNFGFMCC_00076	CDS	360	bla_3	3.5.2.6		Beta-lactamase OXA-18
LNFGFMCC_00077	CDS	861	bla_4	3.5.2.6		Beta-lactamase TEM
LNFGFMCC_00078	CDS	411				hypothetical protein
LNFGFMCC_00079	CDS	1269	tnsB			Transposon Tn7 transposition protein TnsB
LNFGFMCC_00080	CDS	708			COG2200	putative signaling protein
LNFGFMCC_00081	CDS	237				hypothetical protein
LNFGFMCC_00082	CDS	363	mta		COG0789	HTH-type transcriptional activator mta
LNFGFMCC_00083	CDS	1695	merA_1	1.16.1.1		Mercuric reductase
LNFGFMCC_00084	CDS	423	merC_1			Mercuric transport protein MerC
LNFGFMCC_00085	CDS	378				hypothetical protein
LNFGFMCC_00086	CDS	276				hypothetical protein
LNFGFMCC_00087	CDS	711	recF			DNA replication and repair protein RecF
LNFGFMCC_00088	CDS	417	vapC	3.1.-.-	COG1487	tRNA(fMet)-specific endonuclease VapC
LNFGFMCC_00089	CDS	231	vapB		COG4456	Antitoxin VapB
