locus_tag	ftype	length_bp	gene	EC_number	COG	product
LAFAHBJG_00001	CDS	570	hin		COG1961	DNA-invertase hin
LAFAHBJG_00002	CDS	912				hypothetical protein
LAFAHBJG_00003	CDS	1476	secA		COG0653	Protein translocase subunit SecA
LAFAHBJG_00004	CDS	609				hypothetical protein
LAFAHBJG_00005	CDS	720	repE			Replication initiation protein
LAFAHBJG_00006	CDS	342				hypothetical protein
LAFAHBJG_00007	CDS	792				hypothetical protein
LAFAHBJG_00008	CDS	1266	umuC		COG0389	Protein UmuC
LAFAHBJG_00009	CDS	441	umuD	3.4.21.-	COG1974	Protein UmuD
LAFAHBJG_00010	CDS	426	klcA			Antirestriction protein KlcA
LAFAHBJG_00011	CDS	405				hypothetical protein
LAFAHBJG_00012	CDS	240				hypothetical protein
LAFAHBJG_00013	CDS	156				hypothetical protein
LAFAHBJG_00014	CDS	546				hypothetical protein
LAFAHBJG_00015	CDS	297				hypothetical protein
LAFAHBJG_00016	CDS	360				hypothetical protein
LAFAHBJG_00017	CDS	285				hypothetical protein
LAFAHBJG_00018	CDS	333				hypothetical protein
LAFAHBJG_00019	CDS	108				hypothetical protein
LAFAHBJG_00020	CDS	180				hypothetical protein
LAFAHBJG_00021	CDS	345				hypothetical protein
LAFAHBJG_00022	CDS	369				hypothetical protein
LAFAHBJG_00023	CDS	717				hypothetical protein
LAFAHBJG_00024	CDS	387				hypothetical protein
LAFAHBJG_00025	CDS	417				hypothetical protein
LAFAHBJG_00026	CDS	1530	traD			Coupling protein TraD
LAFAHBJG_00027	CDS	3237	traI			Multifunctional conjugation protein TraI
LAFAHBJG_00028	CDS	399				hypothetical protein
LAFAHBJG_00029	CDS	705				hypothetical protein
LAFAHBJG_00030	CDS	279	tnpR			Transposon Tn3 resolvase
LAFAHBJG_00031	CDS	861	bla_1	3.5.2.6		Beta-lactamase TEM
LAFAHBJG_00032	CDS	882	bla_2	3.5.2.6		Carbapenem-hydrolyzing beta-lactamase KPC
LAFAHBJG_00033	CDS	558				hypothetical protein
LAFAHBJG_00034	CDS	606	pinR	3.1.22.-	COG1961	Serine recombinase PinR
LAFAHBJG_00035	CDS	2898				hypothetical protein
LAFAHBJG_00036	CDS	666				hypothetical protein
LAFAHBJG_00037	CDS	180				hypothetical protein
LAFAHBJG_00038	CDS	996			COG0630	Type IV secretion system protein VirB11
LAFAHBJG_00039	CDS	1161				Protein virB10
LAFAHBJG_00040	CDS	885	virB9			Type IV secretion system protein virB9
LAFAHBJG_00041	CDS	699	virB8			Type IV secretion system protein virB8
LAFAHBJG_00042	CDS	1041	virB6			Type IV secretion system protein VirB6
LAFAHBJG_00043	CDS	228				hypothetical protein
LAFAHBJG_00044	CDS	714	virB5			Type IV secretion system protein virB5
LAFAHBJG_00045	CDS	2601	virB4			Type IV secretion system protein virB4
LAFAHBJG_00046	CDS	318				hypothetical protein
LAFAHBJG_00047	CDS	294				hypothetical protein
LAFAHBJG_00048	CDS	282				hypothetical protein
LAFAHBJG_00049	CDS	738	virB1			Type IV secretion system protein virB1
LAFAHBJG_00050	CDS	306	hvrA			Trans-acting regulatory protein HvrA
LAFAHBJG_00051	CDS	345				hypothetical protein
LAFAHBJG_00052	CDS	315				hypothetical protein
LAFAHBJG_00053	CDS	312				hypothetical protein
LAFAHBJG_00054	CDS	924				hypothetical protein
LAFAHBJG_00055	CDS	255				hypothetical protein
LAFAHBJG_00056	CDS	207				hypothetical protein
LAFAHBJG_00057	CDS	267				hypothetical protein
LAFAHBJG_00058	CDS	1434	dcm	2.1.1.37	COG0270	DNA-cytosine methyltransferase
LAFAHBJG_00059	CDS	1209	ecoRIIR	3.1.21.4		Type-2 restriction enzyme EcoRII
