locus_tag	ftype	length_bp	gene	EC_number	COG	product
GJIHEACH_00001	CDS	2850				hypothetical protein
GJIHEACH_00002	CDS	1368				hypothetical protein
GJIHEACH_00003	CDS	444				hypothetical protein
GJIHEACH_00004	CDS	558				hypothetical protein
GJIHEACH_00005	CDS	240	traQ			Protein TraQ
GJIHEACH_00006	CDS	753				hypothetical protein
GJIHEACH_00007	CDS	327				hypothetical protein
GJIHEACH_00008	CDS	267				hypothetical protein
GJIHEACH_00009	CDS	255				hypothetical protein
GJIHEACH_00010	CDS	1956				hypothetical protein
GJIHEACH_00011	CDS	639				hypothetical protein
GJIHEACH_00012	CDS	990				hypothetical protein
GJIHEACH_00013	CDS	402				hypothetical protein
GJIHEACH_00014	CDS	636				hypothetical protein
GJIHEACH_00015	CDS	393				hypothetical protein
GJIHEACH_00016	CDS	2640	traC			Protein TraC
GJIHEACH_00017	CDS	393				hypothetical protein
GJIHEACH_00018	CDS	390				hypothetical protein
GJIHEACH_00019	CDS	312				hypothetical protein
GJIHEACH_00020	CDS	219				hypothetical protein
GJIHEACH_00021	CDS	411				hypothetical protein
GJIHEACH_00022	CDS	585	traV			Protein TraV
GJIHEACH_00023	CDS	1425				hypothetical protein
GJIHEACH_00024	CDS	609				hypothetical protein
GJIHEACH_00025	CDS	924				hypothetical protein
GJIHEACH_00026	CDS	1725	spo0C_1		COG1475	Chromosome-partitioning protein Spo0J
GJIHEACH_00027	CDS	249				hypothetical protein
GJIHEACH_00028	CDS	558	ssb_1			Plasmid-derived single-stranded DNA-binding protein
GJIHEACH_00029	CDS	321				hypothetical protein
GJIHEACH_00030	CDS	264	holE_1	2.7.7.7		DNA polymerase III subunit theta
GJIHEACH_00031	CDS	192				hypothetical protein
GJIHEACH_00032	CDS	507				hypothetical protein
GJIHEACH_00033	CDS	429	klcA_1			Antirestriction protein KlcA
GJIHEACH_00034	CDS	768				hypothetical protein
GJIHEACH_00035	CDS	420				hypothetical protein
GJIHEACH_00036	CDS	222				hypothetical protein
GJIHEACH_00037	CDS	777	yhdJ_1	2.1.1.72	COG0863	DNA adenine methyltransferase YhdJ
GJIHEACH_00038	CDS	231				hypothetical protein
GJIHEACH_00039	CDS	672				hypothetical protein
GJIHEACH_00040	CDS	972	parM			Plasmid segregation protein ParM
GJIHEACH_00041	CDS	432	umuD_1	3.4.21.-	COG1974	Protein UmuD
GJIHEACH_00042	CDS	1272	umuC_1		COG0389	Protein UmuC
GJIHEACH_00043	CDS	975	virB		COG1475	Virulence regulon transcriptional activator VirB
GJIHEACH_00044	CDS	1206	parA			Plasmid partition protein A
GJIHEACH_00045	CDS	405				hypothetical protein
GJIHEACH_00046	CDS	348				hypothetical protein
GJIHEACH_00047	CDS	1539				hypothetical protein
GJIHEACH_00048	CDS	756	repE			Replication initiation protein
GJIHEACH_00049	CDS	96				hypothetical protein
GJIHEACH_00050	CDS	129				hypothetical protein
GJIHEACH_00051	CDS	786	xerD_1		COG4974	Tyrosine recombinase XerD
GJIHEACH_00052	CDS	639				hypothetical protein
GJIHEACH_00053	CDS	321				hypothetical protein
GJIHEACH_00054	CDS	231	vapB		COG4456	Antitoxin VapB
GJIHEACH_00055	CDS	417	vapC	3.1.-.-	COG1487	tRNA(fMet)-specific endonuclease VapC
GJIHEACH_00056	CDS	237	recF			DNA replication and repair protein RecF
