locus_tag	ftype	length_bp	gene	EC_number	COG	product
EOOCLMDB_00001	CDS	372				hypothetical protein
EOOCLMDB_00002	CDS	1269				hypothetical protein
EOOCLMDB_00003	CDS	2550				hypothetical protein
EOOCLMDB_00004	CDS	675				hypothetical protein
EOOCLMDB_00005	CDS	444	msrB	1.8.4.12		Peptide methionine sulfoxide reductase MsrB
EOOCLMDB_00006	CDS	540	msrA	1.8.4.11	COG0225	Peptide methionine sulfoxide reductase MsrA
EOOCLMDB_00007	CDS	705	yfcG	1.8.4.-	COG0625	Disulfide-bond oxidoreductase YfcG
EOOCLMDB_00008	CDS	969	corA		COG0598	Cobalt/magnesium transport protein CorA
EOOCLMDB_00009	CDS	573				hypothetical protein
EOOCLMDB_00010	CDS	513	paeR7IR	3.1.21.4		Type-2 restriction enzyme PaeR7I
EOOCLMDB_00011	CDS	249				hypothetical protein
EOOCLMDB_00012	CDS	639	soj	3.6.-.-	COG1192	Chromosome-partitioning ATPase Soj
EOOCLMDB_00013	CDS	222				hypothetical protein
EOOCLMDB_00014	CDS	387				hypothetical protein
EOOCLMDB_00015	CDS	1377				hypothetical protein
EOOCLMDB_00016	CDS	930	hin		COG1961	DNA-invertase hin
EOOCLMDB_00017	CDS	240				hypothetical protein
EOOCLMDB_00018	CDS	411				hypothetical protein
EOOCLMDB_00019	CDS	2994				hypothetical protein
EOOCLMDB_00020	CDS	213				hypothetical protein
EOOCLMDB_00021	CDS	276	merP			Mercuric transport protein periplasmic component
EOOCLMDB_00022	CDS	216	merT_1			Mercuric transport protein MerT
EOOCLMDB_00023	CDS	294				hypothetical protein
EOOCLMDB_00024	CDS	369				hypothetical protein
EOOCLMDB_00025	CDS	288				hypothetical protein
EOOCLMDB_00026	CDS	402				hypothetical protein
EOOCLMDB_00027	CDS	192	rop			Regulatory protein rop
EOOCLMDB_00028	CDS	177	merT_2			Mercuric transport protein MerT
EOOCLMDB_00029	CDS	399	merR			Mercuric resistance operon regulatory protein
EOOCLMDB_00030	CDS	162				hypothetical protein
EOOCLMDB_00031	CDS	912	smc			Chromosome partition protein Smc
EOOCLMDB_00032	CDS	192				hypothetical protein
EOOCLMDB_00033	CDS	828		3.1.-.-	COG0322	Putative bifunctional exonuclease/endonuclease protein
EOOCLMDB_00034	CDS	723				hypothetical protein
EOOCLMDB_00035	CDS	651				hypothetical protein
EOOCLMDB_00036	CDS	684				hypothetical protein
EOOCLMDB_00037	CDS	399				hypothetical protein
EOOCLMDB_00038	CDS	321				hypothetical protein
EOOCLMDB_00039	CDS	2673	traI			Protein TraI
EOOCLMDB_00040	CDS	279				hypothetical protein
EOOCLMDB_00041	CDS	321				hypothetical protein
EOOCLMDB_00042	CDS	423				hypothetical protein
EOOCLMDB_00043	CDS	561				hypothetical protein
EOOCLMDB_00044	CDS	279				hypothetical protein
EOOCLMDB_00045	CDS	426	klcA			Antirestriction protein KlcA
EOOCLMDB_00046	CDS	156				hypothetical protein
EOOCLMDB_00047	CDS	297				hypothetical protein
EOOCLMDB_00048	CDS	981				hypothetical protein
EOOCLMDB_00049	CDS	882	bla_1	3.5.2.6		Carbapenem-hydrolyzing beta-lactamase KPC
EOOCLMDB_00050	CDS	651	bla_2	3.5.2.6		Beta-lactamase TEM
EOOCLMDB_00051	CDS	981				hypothetical protein
EOOCLMDB_00052	CDS	558	tnpR			Transposon Tn3 resolvase
EOOCLMDB_00053	CDS	411				hypothetical protein
EOOCLMDB_00054	CDS	1275				hypothetical protein
