locus_tag	ftype	length_bp	gene	EC_number	COG	product
PKPOOOKH_00001	CDS	876	repA			Replication protein RepA
PKPOOOKH_00002	CDS	627	soj	3.6.-.-	COG1192	Chromosome-partitioning ATPase Soj
PKPOOOKH_00003	CDS	795	xerD_1		COG4974	Tyrosine recombinase XerD
PKPOOOKH_00004	CDS	1017				hypothetical protein
PKPOOOKH_00005	CDS	324				hypothetical protein
PKPOOOKH_00006	CDS	396				hypothetical protein
PKPOOOKH_00007	CDS	306	ccdB			Toxin CcdB
PKPOOOKH_00008	CDS	219	ccdA		COG5302	Antitoxin CcdA
PKPOOOKH_00009	CDS	453				hypothetical protein
PKPOOOKH_00010	CDS	231	vapB		COG4456	Antitoxin VapB
PKPOOOKH_00011	CDS	417	vapC	3.1.-.-	COG1487	tRNA(fMet)-specific endonuclease VapC
PKPOOOKH_00012	CDS	711	recF			DNA replication and repair protein RecF
PKPOOOKH_00013	CDS	378				hypothetical protein
PKPOOOKH_00014	CDS	423	merC			Mercuric transport protein MerC
PKPOOOKH_00015	CDS	1695	merA	1.16.1.1		Mercuric reductase
PKPOOOKH_00016	CDS	363	mta		COG0789	HTH-type transcriptional activator mta
PKPOOOKH_00017	CDS	237				hypothetical protein
PKPOOOKH_00018	CDS	708			COG2200	putative signaling protein
PKPOOOKH_00019	CDS	1269	tnsB			Transposon Tn7 transposition protein TnsB
PKPOOOKH_00020	CDS	411				hypothetical protein
PKPOOOKH_00021	CDS	861	bla_1	3.5.2.6		Beta-lactamase TEM
PKPOOOKH_00022	CDS	252	tnpR			Transposon Tn3 resolvase
PKPOOOKH_00023	CDS	378	bla_2	3.5.2.6		Beta-lactamase OXA-18
PKPOOOKH_00024	CDS	336	bla_3	3.5.2.6		Beta-lactamase OXA-18
PKPOOOKH_00025	CDS	705				hypothetical protein
PKPOOOKH_00026	CDS	2898				hypothetical protein
PKPOOOKH_00027	CDS	621	bin3			Putative transposon Tn552 DNA-invertase bin3
PKPOOOKH_00028	CDS	360				hypothetical protein
PKPOOOKH_00029	CDS	360				hypothetical protein
PKPOOOKH_00030	CDS	213				hypothetical protein
PKPOOOKH_00031	CDS	1185				hypothetical protein
PKPOOOKH_00032	CDS	1320				hypothetical protein
