locus_tag	ftype	length_bp	gene	EC_number	COG	product
FLKJPLKG_00001	CDS	1848				hypothetical protein
FLKJPLKG_00002	CDS	570	hin		COG1961	DNA-invertase hin
FLKJPLKG_00003	CDS	1014	xerD_1		COG4974	Tyrosine recombinase XerD
FLKJPLKG_00004	CDS	474	dhfrI	1.5.1.3		Dihydrofolate reductase type 1
FLKJPLKG_00005	CDS	285				hypothetical protein
FLKJPLKG_00006	CDS	765				hypothetical protein
FLKJPLKG_00007	CDS	1209	ecoRIIR	3.1.21.4		Type-2 restriction enzyme EcoRII
FLKJPLKG_00008	CDS	1434	dcm	2.1.1.37	COG0270	DNA-cytosine methyltransferase
FLKJPLKG_00009	CDS	267				hypothetical protein
FLKJPLKG_00010	CDS	207				hypothetical protein
FLKJPLKG_00011	CDS	648				hypothetical protein
FLKJPLKG_00012	CDS	312				hypothetical protein
FLKJPLKG_00013	CDS	315				hypothetical protein
FLKJPLKG_00014	CDS	345				hypothetical protein
FLKJPLKG_00015	CDS	306	hvrA			Trans-acting regulatory protein HvrA
FLKJPLKG_00016	CDS	735	virB1			Type IV secretion system protein virB1
FLKJPLKG_00017	CDS	282				hypothetical protein
FLKJPLKG_00018	CDS	294				hypothetical protein
FLKJPLKG_00019	CDS	318				hypothetical protein
FLKJPLKG_00020	CDS	2601	virB4			Type IV secretion system protein virB4
FLKJPLKG_00021	CDS	714	virB5			Type IV secretion system protein virB5
FLKJPLKG_00022	CDS	228				hypothetical protein
FLKJPLKG_00023	CDS	1041	virB6			Type IV secretion system protein VirB6
FLKJPLKG_00024	CDS	699	virB8			Type IV secretion system protein virB8
FLKJPLKG_00025	CDS	885	virB9			Type IV secretion system protein virB9
FLKJPLKG_00026	CDS	1161				Protein virB10
FLKJPLKG_00027	CDS	996			COG0630	Type IV secretion system protein VirB11
FLKJPLKG_00028	CDS	534	pld	3.1.4.4		Phospholipase D
FLKJPLKG_00029	CDS	198				hypothetical protein
FLKJPLKG_00030	CDS	657				hypothetical protein
FLKJPLKG_00031	CDS	2148				hypothetical protein
FLKJPLKG_00032	CDS	1320				hypothetical protein
FLKJPLKG_00033	CDS	882	bla_1	3.5.2.6		Carbapenem-hydrolyzing beta-lactamase KPC
FLKJPLKG_00034	CDS	780				Insertion sequence IS5376 putative ATP-binding protein
FLKJPLKG_00035	CDS	1026				hypothetical protein
FLKJPLKG_00036	CDS	3030				hypothetical protein
FLKJPLKG_00037	CDS	1716	xerD_2		COG4974	Tyrosine recombinase XerD
FLKJPLKG_00038	CDS	909				hypothetical protein
FLKJPLKG_00039	CDS	558	tnpR_1			Transposon Tn3 resolvase
FLKJPLKG_00040	CDS	606	aacA4	2.3.1.82		Aminoglycoside N(6')-acetyltransferase type 1
FLKJPLKG_00041	CDS	777	ant1	2.7.7.47		Streptomycin 3''-adenylyltransferase
FLKJPLKG_00042	CDS	825	bla_2	3.5.2.6		Beta-lactamase OXA-18
FLKJPLKG_00043	CDS	252	tnpR_2			Transposon Tn3 resolvase
FLKJPLKG_00044	CDS	609	bla_3	3.5.2.6		Beta-lactamase TEM
FLKJPLKG_00045	CDS	705				hypothetical protein
FLKJPLKG_00046	CDS	429				hypothetical protein
FLKJPLKG_00047	CDS	366				hypothetical protein
FLKJPLKG_00048	CDS	3237	traI			Multifunctional conjugation protein TraI
FLKJPLKG_00049	CDS	1530	traD			Coupling protein TraD
FLKJPLKG_00050	CDS	417				hypothetical protein
FLKJPLKG_00051	CDS	420				hypothetical protein
FLKJPLKG_00052	CDS	717				hypothetical protein
FLKJPLKG_00053	CDS	369				hypothetical protein
FLKJPLKG_00054	CDS	345				hypothetical protein
FLKJPLKG_00055	CDS	321				hypothetical protein
FLKJPLKG_00056	CDS	180				hypothetical protein
FLKJPLKG_00057	CDS	510				hypothetical protein
FLKJPLKG_00058	CDS	108				hypothetical protein
FLKJPLKG_00059	CDS	333				hypothetical protein
FLKJPLKG_00060	CDS	285				hypothetical protein
FLKJPLKG_00061	CDS	360				hypothetical protein
FLKJPLKG_00062	CDS	297				hypothetical protein
FLKJPLKG_00063	CDS	477				hypothetical protein
FLKJPLKG_00064	CDS	156				hypothetical protein
FLKJPLKG_00065	CDS	240				hypothetical protein
FLKJPLKG_00066	CDS	405				hypothetical protein
FLKJPLKG_00067	CDS	426	klcA			Antirestriction protein KlcA
FLKJPLKG_00068	CDS	441	umuD	3.4.21.-	COG1974	Protein UmuD
FLKJPLKG_00069	CDS	1266	umuC		COG0389	Protein UmuC
FLKJPLKG_00070	CDS	792				hypothetical protein
FLKJPLKG_00071	CDS	342				hypothetical protein
