locus_tag	ftype	length_bp	gene	EC_number	COG	product
POHAPOHB_00001	CDS	1029				hypothetical protein
POHAPOHB_00002	CDS	453				hypothetical protein
POHAPOHB_00003	CDS	525	pld	3.1.4.4		Phospholipase D
POHAPOHB_00004	CDS	423				hypothetical protein
POHAPOHB_00005	CDS	384				hypothetical protein
POHAPOHB_00006	CDS	141				hypothetical protein
POHAPOHB_00007	CDS	147				hypothetical protein
POHAPOHB_00008	CDS	303				hypothetical protein
POHAPOHB_00009	CDS	264				hypothetical protein
POHAPOHB_00010	CDS	636				hypothetical protein
POHAPOHB_00011	CDS	561				hypothetical protein
POHAPOHB_00012	CDS	279				hypothetical protein
POHAPOHB_00013	CDS	423	klcA			Antirestriction protein KlcA
POHAPOHB_00014	CDS	156				hypothetical protein
POHAPOHB_00015	CDS	297				hypothetical protein
POHAPOHB_00016	CDS	408				hypothetical protein
POHAPOHB_00017	CDS	507				hypothetical protein
POHAPOHB_00018	CDS	882	bla_1	3.5.2.6		Carbapenem-hydrolyzing beta-lactamase KPC
POHAPOHB_00019	CDS	651	bla_2	3.5.2.6		Beta-lactamase TEM
POHAPOHB_00020	CDS	375				hypothetical protein
POHAPOHB_00021	CDS	414				hypothetical protein
POHAPOHB_00022	CDS	333	tnpR			Transposon Tn3 resolvase
POHAPOHB_00023	CDS	705				hypothetical protein
POHAPOHB_00024	CDS	192				hypothetical protein
POHAPOHB_00025	CDS	657			COG1357	Pentapeptide repeat protein
POHAPOHB_00026	CDS	615	hin_1		COG1961	DNA-invertase hin
POHAPOHB_00027	CDS	546				hypothetical protein
POHAPOHB_00028	CDS	573	hin_2		COG1961	DNA-invertase hin
POHAPOHB_00029	CDS	1392				hypothetical protein
POHAPOHB_00030	CDS	189				hypothetical protein
POHAPOHB_00031	CDS	459	stpA		COG2916	DNA-binding protein StpA
POHAPOHB_00032	CDS	210	hha			Hemolysin expression-modulating protein Hha
POHAPOHB_00033	CDS	2145	topB	5.99.1.2	COG0550	DNA topoisomerase 3
POHAPOHB_00034	CDS	576				hypothetical protein
POHAPOHB_00035	CDS	1263	yjoB	3.-.-.-	COG0465	putative ATPase YjoB
POHAPOHB_00036	CDS	225				hypothetical protein
POHAPOHB_00037	CDS	303				hypothetical protein
POHAPOHB_00038	CDS	318				hypothetical protein
POHAPOHB_00039	CDS	396				hypothetical protein
POHAPOHB_00040	CDS	315				hypothetical protein
POHAPOHB_00041	CDS	468				hypothetical protein
POHAPOHB_00042	CDS	1827	virD4			Protein VirD4
POHAPOHB_00043	CDS	1032				Type IV secretion system protein VirB11
POHAPOHB_00044	CDS	1290				Protein virB10
POHAPOHB_00045	CDS	921	virB9			Type IV secretion system protein virB9
POHAPOHB_00046	CDS	687	ptlE		COG3736	Type IV secretion system protein PtlE
POHAPOHB_00047	CDS	1059				hypothetical protein
POHAPOHB_00048	CDS	423				hypothetical protein
POHAPOHB_00049	CDS	741				hypothetical protein
POHAPOHB_00050	CDS	2766	virB4			Type IV secretion system protein virB4
POHAPOHB_00051	CDS	294				hypothetical protein
POHAPOHB_00052	CDS	630	virB1			Type IV secretion system protein virB1
POHAPOHB_00053	CDS	198				hypothetical protein
POHAPOHB_00054	CDS	495	rfaH		COG0250	Transcription antitermination protein RfaH
POHAPOHB_00055	CDS	393	immR		COG1396	HTH-type transcriptional regulator ImmR
POHAPOHB_00056	CDS	1170				hypothetical protein
POHAPOHB_00057	CDS	543				hypothetical protein
POHAPOHB_00058	CDS	285				hypothetical protein
POHAPOHB_00059	CDS	297				hypothetical protein
POHAPOHB_00060	CDS	138				hypothetical protein
POHAPOHB_00061	CDS	210				hypothetical protein
POHAPOHB_00062	CDS	213				hypothetical protein
POHAPOHB_00063	CDS	234				hypothetical protein
POHAPOHB_00064	CDS	258				hypothetical protein
POHAPOHB_00065	CDS	543				hypothetical protein
POHAPOHB_00066	CDS	207				hypothetical protein
POHAPOHB_00067	CDS	216				hypothetical protein
POHAPOHB_00068	CDS	522	dnaJ		COG0484	Chaperone protein DnaJ
POHAPOHB_00069	CDS	222				hypothetical protein
