locus_tag	ftype	length_bp	gene	EC_number	COG	product
OINLJNJL_00001	CDS	516				hypothetical protein
OINLJNJL_00002	CDS	300	hns			DNA-binding protein H-NS
OINLJNJL_00003	CDS	192				hypothetical protein
OINLJNJL_00004	CDS	234				hypothetical protein
OINLJNJL_00005	CDS	210				hypothetical protein
OINLJNJL_00006	CDS	414	topB_1	5.99.1.2	COG0550	DNA topoisomerase 3
OINLJNJL_00007	CDS	516	topB_2	5.99.1.2	COG0550	DNA topoisomerase 3
OINLJNJL_00008	CDS	189				hypothetical protein
OINLJNJL_00009	CDS	612	yjoB_1	3.-.-.-	COG0465	putative ATPase YjoB
OINLJNJL_00010	CDS	375				hypothetical protein
OINLJNJL_00011	CDS	495	yhcR_1	3.1.31.-	COG0737	Endonuclease YhcR
OINLJNJL_00012	CDS	327				hypothetical protein
OINLJNJL_00013	CDS	315				hypothetical protein
OINLJNJL_00014	CDS	393				hypothetical protein
OINLJNJL_00015	CDS	1836	virD4_1			Protein VirD4
OINLJNJL_00016	CDS	1035	ptlH_1		COG0630	Type IV secretion system protein PtlH
OINLJNJL_00017	CDS	198				hypothetical protein
OINLJNJL_00018	CDS	1215				Type IV secretion system protein virB10
OINLJNJL_00019	CDS	930	virB9_1			Type IV secretion system protein virB9
OINLJNJL_00020	CDS	729	virB8_1			Type IV secretion system protein virB8
OINLJNJL_00021	CDS	1056				hypothetical protein
OINLJNJL_00022	CDS	258				hypothetical protein
OINLJNJL_00023	CDS	771				hypothetical protein
OINLJNJL_00024	CDS	2754	virB4_1			Type IV secretion system protein virB4
OINLJNJL_00025	CDS	291				hypothetical protein
OINLJNJL_00026	CDS	645	virB1_1			Type IV secretion system protein virB1
OINLJNJL_00027	CDS	237				hypothetical protein
OINLJNJL_00028	CDS	510	rfaH_1		COG0250	Transcription antitermination protein RfaH
OINLJNJL_00029	CDS	1161				hypothetical protein
OINLJNJL_00030	CDS	546				hypothetical protein
OINLJNJL_00031	CDS	258				hypothetical protein
OINLJNJL_00032	CDS	165				hypothetical protein
OINLJNJL_00033	CDS	339				hypothetical protein
OINLJNJL_00034	CDS	243				hypothetical protein
OINLJNJL_00035	CDS	270				hypothetical protein
OINLJNJL_00036	CDS	552				hypothetical protein
OINLJNJL_00037	CDS	237				hypothetical protein
OINLJNJL_00038	CDS	516	dnaJ			Chaperone protein DnaJ
OINLJNJL_00039	CDS	873	pir			PI protein
OINLJNJL_00040	CDS	444				hypothetical protein
OINLJNJL_00041	CDS	354				hypothetical protein
OINLJNJL_00042	CDS	285				hypothetical protein
OINLJNJL_00043	CDS	312				hypothetical protein
OINLJNJL_00044	CDS	285				hypothetical protein
OINLJNJL_00045	CDS	663				Iron-sulfur cluster carrier protein
OINLJNJL_00046	CDS	663	bin3			Putative transposon Tn552 DNA-invertase bin3
OINLJNJL_00047	CDS	240				hypothetical protein
OINLJNJL_00048	CDS	357	umuD	3.4.21.-	COG1974	Protein UmuD
OINLJNJL_00049	CDS	705				hypothetical protein
OINLJNJL_00050	CDS	861	bla_1	3.5.2.6		Beta-lactamase SHV-1
OINLJNJL_00051	CDS	762	glpR		COG1349	Glycerol-3-phosphate regulon repressor
OINLJNJL_00052	CDS	366	ltnD	1.1.1.411		L-threonate dehydrogenase
OINLJNJL_00053	CDS	3018				hypothetical protein
OINLJNJL_00054	CDS	780				Insertion sequence IS5376 putative ATP-binding protein
OINLJNJL_00055	CDS	240				hypothetical protein
OINLJNJL_00056	CDS	882	bla_2	3.5.2.6		Carbapenem-hydrolyzing beta-lactamase KPC
OINLJNJL_00057	CDS	1320				hypothetical protein
OINLJNJL_00058	CDS	147				hypothetical protein
OINLJNJL_00059	CDS	279				hypothetical protein
OINLJNJL_00060	CDS	276				hypothetical protein
OINLJNJL_00061	CDS	255				hypothetical protein
OINLJNJL_00062	CDS	822				hypothetical protein
OINLJNJL_00063	CDS	180				hypothetical protein
OINLJNJL_00064	CDS	651				hypothetical protein
OINLJNJL_00065	CDS	456	stpA		COG2916	DNA-binding protein StpA
OINLJNJL_00066	CDS	2328	topB_3	5.99.1.2	COG0550	DNA topoisomerase 3
OINLJNJL_00067	CDS	1263	yjoB_2	3.-.-.-	COG0465	putative ATPase YjoB
