locus_tag	ftype	length_bp	gene	EC_number	COG	product
DNCEOPKH_00001	CDS	318				hypothetical protein
DNCEOPKH_00002	CDS	549	hin		COG1961	DNA-invertase hin
DNCEOPKH_00003	CDS	438				hypothetical protein
DNCEOPKH_00004	CDS	243				hypothetical protein
DNCEOPKH_00005	CDS	207				hypothetical protein
DNCEOPKH_00006	CDS	381				hypothetical protein
DNCEOPKH_00007	CDS	1716	xerD		COG4974	Tyrosine recombinase XerD
DNCEOPKH_00008	CDS	3030				hypothetical protein
DNCEOPKH_00009	CDS	1026				hypothetical protein
DNCEOPKH_00010	CDS	780				Insertion sequence IS5376 putative ATP-binding protein
DNCEOPKH_00011	CDS	882	bla	3.5.2.6		Carbapenem-hydrolyzing beta-lactamase KPC
DNCEOPKH_00012	CDS	1320				hypothetical protein
