locus_tag	ftype	length_bp	gene	EC_number	COG	product
HGNBFLAO_00001	CDS	342				hypothetical protein
HGNBFLAO_00002	CDS	264				hypothetical protein
HGNBFLAO_00003	CDS	591				hypothetical protein
HGNBFLAO_00004	CDS	279				hypothetical protein
HGNBFLAO_00005	CDS	480	psiB_1			Protein PsiB
HGNBFLAO_00006	CDS	177	psiB_2			Protein PsiB
HGNBFLAO_00007	CDS	726				hypothetical protein
HGNBFLAO_00008	CDS	180				hypothetical protein
HGNBFLAO_00009	CDS	183				hypothetical protein
HGNBFLAO_00010	CDS	144				hypothetical protein
HGNBFLAO_00011	CDS	252				hypothetical protein
HGNBFLAO_00012	CDS	387				hypothetical protein
HGNBFLAO_00013	CDS	342				hypothetical protein
HGNBFLAO_00014	CDS	309				hypothetical protein
HGNBFLAO_00015	CDS	150				hypothetical protein
HGNBFLAO_00016	CDS	183				hypothetical protein
HGNBFLAO_00017	CDS	147				hypothetical protein
HGNBFLAO_00018	CDS	366				hypothetical protein
HGNBFLAO_00019	CDS	213				hypothetical protein
HGNBFLAO_00020	CDS	294				hypothetical protein
HGNBFLAO_00021	CDS	669				hypothetical protein
HGNBFLAO_00022	CDS	402				hypothetical protein
HGNBFLAO_00023	CDS	216				hypothetical protein
HGNBFLAO_00024	CDS	252				hypothetical protein
HGNBFLAO_00025	CDS	237				hypothetical protein
HGNBFLAO_00026	CDS	159				hypothetical protein
HGNBFLAO_00027	CDS	246				hypothetical protein
HGNBFLAO_00028	CDS	294				hypothetical protein
HGNBFLAO_00029	CDS	483				hypothetical protein
HGNBFLAO_00030	CDS	186	traQ			Protein TraQ
HGNBFLAO_00031	CDS	285				hypothetical protein
HGNBFLAO_00032	CDS	234				hypothetical protein
HGNBFLAO_00033	CDS	333				hypothetical protein
HGNBFLAO_00034	CDS	351				hypothetical protein
HGNBFLAO_00035	CDS	165				hypothetical protein
HGNBFLAO_00036	CDS	456				hypothetical protein
HGNBFLAO_00037	CDS	423				hypothetical protein
HGNBFLAO_00038	CDS	486				hypothetical protein
HGNBFLAO_00039	CDS	330				hypothetical protein
HGNBFLAO_00040	CDS	285				hypothetical protein
HGNBFLAO_00041	CDS	879				hypothetical protein
HGNBFLAO_00042	CDS	213				hypothetical protein
HGNBFLAO_00043	CDS	150				hypothetical protein
HGNBFLAO_00044	CDS	147				hypothetical protein
HGNBFLAO_00045	CDS	468	ylpA			Lipoprotein YlpA
HGNBFLAO_00046	CDS	516				hypothetical protein
HGNBFLAO_00047	CDS	294	traD_1			Coupling protein TraD
HGNBFLAO_00048	CDS	375	traD_2			Coupling protein TraD
HGNBFLAO_00049	CDS	222	traD_3			Coupling protein TraD
HGNBFLAO_00050	CDS	414	traD_4			Coupling protein TraD
HGNBFLAO_00051	CDS	192				hypothetical protein
HGNBFLAO_00052	CDS	252	traI_1			Multifunctional conjugation protein TraI
HGNBFLAO_00053	CDS	591				hypothetical protein
HGNBFLAO_00054	CDS	255	traI_2			Multifunctional conjugation protein TraI
HGNBFLAO_00055	CDS	258	traI_3			Multifunctional conjugation protein TraI
HGNBFLAO_00056	CDS	336	traI_4			Multifunctional conjugation protein TraI
HGNBFLAO_00057	CDS	375	traI_5			Multifunctional conjugation protein TraI
HGNBFLAO_00058	CDS	114	traI_6			Multifunctional conjugation protein TraI
HGNBFLAO_00059	CDS	219				hypothetical protein
HGNBFLAO_00060	CDS	555	traI_7			Multifunctional conjugation protein TraI
HGNBFLAO_00061	CDS	279	traI_8			Multifunctional conjugation protein TraI
HGNBFLAO_00062	CDS	456	traI_9			Multifunctional conjugation protein TraI
