locus_tag	ftype	length_bp	gene	EC_number	COG	product
KCFPIMMF_00001	CDS	858				hypothetical protein
KCFPIMMF_00002	CDS	570				hypothetical protein
KCFPIMMF_00003	CDS	258	pemI			Antitoxin PemI
KCFPIMMF_00004	CDS	333	pemK	3.1.-.-		Endoribonuclease PemK
KCFPIMMF_00005	CDS	276				hypothetical protein
KCFPIMMF_00006	CDS	534				hypothetical protein
KCFPIMMF_00007	CDS	705				hypothetical protein
KCFPIMMF_00008	CDS	123				hypothetical protein
KCFPIMMF_00009	CDS	876	bla_1	3.5.2.6		Beta-lactamase Toho-1
KCFPIMMF_00010	CDS	969				hypothetical protein
KCFPIMMF_00011	CDS	1026	fiu		COG4774	Catecholate siderophore receptor Fiu
KCFPIMMF_00012	CDS	705				hypothetical protein
KCFPIMMF_00013	CDS	576				hypothetical protein
KCFPIMMF_00014	CDS	705				hypothetical protein
KCFPIMMF_00015	CDS	723				hypothetical protein
KCFPIMMF_00016	CDS	189				hypothetical protein
KCFPIMMF_00017	CDS	396	tnpR_1			Transposon Tn3 resolvase
KCFPIMMF_00018	CDS	861	bla_2	3.5.2.6		Beta-lactamase TEM
KCFPIMMF_00019	CDS	756	rmtB	2.1.1.179		16S rRNA (guanine(1405)-N(7))-methyltransferase
KCFPIMMF_00020	CDS	282				hypothetical protein
KCFPIMMF_00021	CDS	705				hypothetical protein
KCFPIMMF_00022	CDS	144				hypothetical protein
KCFPIMMF_00023	CDS	237				hypothetical protein
KCFPIMMF_00024	CDS	282				hypothetical protein
KCFPIMMF_00025	CDS	354	stbB			Protein StbB
KCFPIMMF_00026	CDS	963	parM_1			Plasmid segregation protein ParM
KCFPIMMF_00027	CDS	426				hypothetical protein
KCFPIMMF_00028	CDS	684	yhdJ_1	2.1.1.72	COG0863	DNA adenine methyltransferase YhdJ
KCFPIMMF_00029	CDS	222				hypothetical protein
KCFPIMMF_00030	CDS	435				hypothetical protein
KCFPIMMF_00031	CDS	777				hypothetical protein
