locus_tag	ftype	length_bp	gene	EC_number	COG	product
EICENPEN_00001	CDS	1377				hypothetical protein
EICENPEN_00002	CDS	930	hin		COG1961	DNA-invertase hin
EICENPEN_00003	CDS	240				hypothetical protein
EICENPEN_00004	CDS	411				hypothetical protein
EICENPEN_00005	CDS	2994				hypothetical protein
EICENPEN_00006	CDS	213				hypothetical protein
EICENPEN_00007	CDS	276	merP			Mercuric transport protein periplasmic component
EICENPEN_00008	CDS	177	merT			Mercuric transport protein MerT
EICENPEN_00009	CDS	399	merR			Mercuric resistance operon regulatory protein
EICENPEN_00010	CDS	162				hypothetical protein
EICENPEN_00011	CDS	912	smc			Chromosome partition protein Smc
EICENPEN_00012	CDS	192				hypothetical protein
EICENPEN_00013	CDS	828		3.1.-.-	COG0322	Putative bifunctional exonuclease/endonuclease protein
EICENPEN_00014	CDS	723				hypothetical protein
EICENPEN_00015	CDS	651				hypothetical protein
EICENPEN_00016	CDS	684				hypothetical protein
EICENPEN_00017	CDS	399				hypothetical protein
EICENPEN_00018	CDS	321				hypothetical protein
EICENPEN_00019	CDS	2673	traI			Protein TraI
EICENPEN_00020	CDS	279				hypothetical protein
EICENPEN_00021	CDS	321				hypothetical protein
EICENPEN_00022	CDS	423				hypothetical protein
EICENPEN_00023	CDS	582				hypothetical protein
EICENPEN_00024	CDS	279				hypothetical protein
EICENPEN_00025	CDS	426	klcA			Antirestriction protein KlcA
EICENPEN_00026	CDS	216				hypothetical protein
EICENPEN_00027	CDS	297				hypothetical protein
EICENPEN_00028	CDS	981				hypothetical protein
EICENPEN_00029	CDS	882	bla_1	3.5.2.6		Carbapenem-hydrolyzing beta-lactamase KPC
EICENPEN_00030	CDS	651	bla_2	3.5.2.6		Beta-lactamase TEM
EICENPEN_00031	CDS	981				hypothetical protein
EICENPEN_00032	CDS	558	tnpR			Transposon Tn3 resolvase
EICENPEN_00033	CDS	411				hypothetical protein
EICENPEN_00034	CDS	1275				hypothetical protein
EICENPEN_00035	CDS	372				hypothetical protein
EICENPEN_00036	CDS	1269				hypothetical protein
EICENPEN_00037	CDS	2550				hypothetical protein
EICENPEN_00038	CDS	675				hypothetical protein
EICENPEN_00039	CDS	444	msrB	1.8.4.12		Peptide methionine sulfoxide reductase MsrB
EICENPEN_00040	CDS	540	msrA	1.8.4.11	COG0225	Peptide methionine sulfoxide reductase MsrA
EICENPEN_00041	CDS	705	yfcG	1.8.4.-	COG0625	Disulfide-bond oxidoreductase YfcG
EICENPEN_00042	CDS	969	corA		COG0598	Cobalt/magnesium transport protein CorA
EICENPEN_00043	CDS	573				hypothetical protein
EICENPEN_00044	CDS	513	paeR7IR	3.1.21.4		Type-2 restriction enzyme PaeR7I
EICENPEN_00045	CDS	249				hypothetical protein
EICENPEN_00046	CDS	639	soj	3.6.-.-	COG1192	Chromosome-partitioning ATPase Soj
EICENPEN_00047	CDS	222				hypothetical protein
EICENPEN_00048	CDS	387				hypothetical protein
