locus_tag	ftype	length_bp	gene	EC_number	COG	product
ACEKMFNE_00001	CDS	3051				hypothetical protein
ACEKMFNE_00002	CDS	495				hypothetical protein
ACEKMFNE_00003	CDS	390				hypothetical protein
ACEKMFNE_00004	CDS	531				hypothetical protein
ACEKMFNE_00005	CDS	705				hypothetical protein
ACEKMFNE_00006	CDS	1350				hypothetical protein
ACEKMFNE_00007	CDS	1152				hypothetical protein
ACEKMFNE_00008	CDS	714				hypothetical protein
ACEKMFNE_00009	CDS	411				hypothetical protein
ACEKMFNE_00010	CDS	198				hypothetical protein
ACEKMFNE_00011	CDS	513				hypothetical protein
ACEKMFNE_00012	CDS	3306	traC	2.7.7.-		DNA primase TraC
ACEKMFNE_00013	CDS	261				hypothetical protein
ACEKMFNE_00014	CDS	1164	yggR		COG2805	putative protein YggR
ACEKMFNE_00015	CDS	780				hypothetical protein
ACEKMFNE_00016	CDS	501				hypothetical protein
ACEKMFNE_00017	CDS	1980	traI			Protein TraI
ACEKMFNE_00018	CDS	318				hypothetical protein
ACEKMFNE_00019	CDS	366				hypothetical protein
ACEKMFNE_00020	CDS	141				hypothetical protein
ACEKMFNE_00021	CDS	537				hypothetical protein
ACEKMFNE_00022	CDS	312				hypothetical protein
ACEKMFNE_00023	CDS	435	ssb		COG0629	Single-stranded DNA-binding protein
ACEKMFNE_00024	CDS	222				hypothetical protein
ACEKMFNE_00025	CDS	285				hypothetical protein
ACEKMFNE_00026	CDS	372	klcA			Antirestriction protein KlcA
ACEKMFNE_00027	CDS	1320				hypothetical protein
ACEKMFNE_00028	CDS	882	bla	3.5.2.6		Carbapenem-hydrolyzing beta-lactamase KPC
ACEKMFNE_00029	CDS	780				Insertion sequence IS5376 putative ATP-binding protein
ACEKMFNE_00030	CDS	1026				hypothetical protein
ACEKMFNE_00031	CDS	3030				hypothetical protein
ACEKMFNE_00032	CDS	1716	xerD_1		COG4974	Tyrosine recombinase XerD
ACEKMFNE_00033	CDS	195				hypothetical protein
ACEKMFNE_00034	CDS	306				hypothetical protein
ACEKMFNE_00035	CDS	411				hypothetical protein
ACEKMFNE_00036	CDS	237				hypothetical protein
ACEKMFNE_00037	CDS	114				hypothetical protein
ACEKMFNE_00038	CDS	231	ymoA			Modulating protein YmoA
ACEKMFNE_00039	CDS	339				hypothetical protein
ACEKMFNE_00040	CDS	861				hypothetical protein
ACEKMFNE_00041	CDS	180				hypothetical protein
ACEKMFNE_00042	CDS	267				hypothetical protein
ACEKMFNE_00043	CDS	450				hypothetical protein
ACEKMFNE_00044	CDS	363				hypothetical protein
ACEKMFNE_00045	CDS	264				hypothetical protein
ACEKMFNE_00046	CDS	411				hypothetical protein
ACEKMFNE_00047	CDS	480				hypothetical protein
ACEKMFNE_00048	CDS	507				hypothetical protein
ACEKMFNE_00049	CDS	564	pld	3.1.4.4		Phospholipase D
ACEKMFNE_00050	CDS	444	stbB			Protein StbB
ACEKMFNE_00051	CDS	975	parM			Plasmid segregation protein ParM
ACEKMFNE_00052	CDS	741	xerD_2			Tyrosine recombinase XerD
ACEKMFNE_00053	CDS	249				hypothetical protein
ACEKMFNE_00054	CDS	486				hypothetical protein
ACEKMFNE_00055	CDS	588				hypothetical protein
ACEKMFNE_00056	CDS	249				hypothetical protein
ACEKMFNE_00057	CDS	462				hypothetical protein
ACEKMFNE_00058	CDS	546				hypothetical protein
ACEKMFNE_00059	CDS	408				hypothetical protein
ACEKMFNE_00060	CDS	579				hypothetical protein
ACEKMFNE_00061	CDS	357				hypothetical protein
ACEKMFNE_00062	CDS	636				hypothetical protein
ACEKMFNE_00063	CDS	684				hypothetical protein
ACEKMFNE_00064	CDS	219				hypothetical protein
ACEKMFNE_00065	CDS	210				hypothetical protein
ACEKMFNE_00066	CDS	639				hypothetical protein
ACEKMFNE_00067	CDS	321				hypothetical protein
ACEKMFNE_00068	CDS	843				hypothetical protein
ACEKMFNE_00069	CDS	1305	umuC		COG0389	Protein UmuC
ACEKMFNE_00070	CDS	435	umuD	3.4.21.-	COG1974	Protein UmuD
ACEKMFNE_00071	CDS	654				hypothetical protein
ACEKMFNE_00072	CDS	351				hypothetical protein
ACEKMFNE_00073	CDS	396				hypothetical protein
ACEKMFNE_00074	CDS	1308				hypothetical protein
ACEKMFNE_00075	CDS	951				hypothetical protein
ACEKMFNE_00076	CDS	2088				hypothetical protein
ACEKMFNE_00077	CDS	510	ros		COG4957	Transcriptional regulatory protein ros
ACEKMFNE_00078	CDS	1056	repA			Replication initiation protein
ACEKMFNE_00079	CDS	231				hypothetical protein
ACEKMFNE_00080	CDS	654				hypothetical protein
ACEKMFNE_00081	CDS	2181				hypothetical protein
ACEKMFNE_00082	CDS	651				hypothetical protein
ACEKMFNE_00083	CDS	1086				hypothetical protein
