locus_tag	ftype	length_bp	gene	EC_number	COG	product
PBGPDFCD_00001	CDS	744				hypothetical protein
PBGPDFCD_00002	CDS	777	xerD_1		COG4974	Tyrosine recombinase XerD
PBGPDFCD_00003	CDS	258				hypothetical protein
PBGPDFCD_00004	CDS	867	repE			Replication initiation protein
PBGPDFCD_00005	CDS	270				hypothetical protein
PBGPDFCD_00006	CDS	1206	parA			Plasmid partition protein A
PBGPDFCD_00007	CDS	975	virB		COG1475	Virulence regulon transcriptional activator VirB
PBGPDFCD_00008	CDS	1272	umuC		COG0389	Protein UmuC
PBGPDFCD_00009	CDS	432	umuD	3.4.21.-	COG1974	Protein UmuD
PBGPDFCD_00010	CDS	1488	ltrA		COG3344	Group II intron-encoded protein LtrA
PBGPDFCD_00011	CDS	276				hypothetical protein
PBGPDFCD_00012	CDS	378				hypothetical protein
PBGPDFCD_00013	CDS	552				hypothetical protein
PBGPDFCD_00014	CDS	924				hypothetical protein
PBGPDFCD_00015	CDS	90				hypothetical protein
PBGPDFCD_00016	CDS	387				hypothetical protein
PBGPDFCD_00017	CDS	2967				hypothetical protein
PBGPDFCD_00018	CDS	561	hin		COG1961	DNA-invertase hin
PBGPDFCD_00019	CDS	351	pdeR	3.1.4.52	COG2199	Cyclic di-GMP phosphodiesterase PdeR
PBGPDFCD_00020	CDS	1014	xerD_2		COG4974	Tyrosine recombinase XerD
PBGPDFCD_00021	CDS	600	aacA4	2.3.1.82		Aminoglycoside N(6')-acetyltransferase type 1
PBGPDFCD_00022	CDS	876	bla_1	3.5.2.6		Beta-lactamase OXA-1
PBGPDFCD_00023	CDS	633	cat	2.3.1.28	COG0110	Chloramphenicol acetyltransferase
PBGPDFCD_00024	CDS	453				hypothetical protein
PBGPDFCD_00025	CDS	348	emrE		COG2076	Multidrug transporter EmrE
PBGPDFCD_00026	CDS	840	folP	2.5.1.15	COG0294	Dihydropteroate synthase
PBGPDFCD_00027	CDS	204				hypothetical protein
PBGPDFCD_00028	CDS	1206	srpC		COG2059	putative chromate transport protein
PBGPDFCD_00029	CDS	306				hypothetical protein
PBGPDFCD_00030	CDS	765				hypothetical protein
PBGPDFCD_00031	CDS	585				hypothetical protein
PBGPDFCD_00032	CDS	1239				putative multidrug-efflux transporter
PBGPDFCD_00033	CDS	906				hypothetical protein
PBGPDFCD_00034	CDS	330				hypothetical protein
PBGPDFCD_00035	CDS	1716	xerD_3		COG4974	Tyrosine recombinase XerD
PBGPDFCD_00036	CDS	3030				hypothetical protein
PBGPDFCD_00037	CDS	1026				hypothetical protein
PBGPDFCD_00038	CDS	780				Insertion sequence IS5376 putative ATP-binding protein
PBGPDFCD_00039	CDS	882	bla_2	3.5.2.6		Carbapenem-hydrolyzing beta-lactamase KPC
PBGPDFCD_00040	CDS	1320				hypothetical protein
PBGPDFCD_00041	CDS	519				hypothetical protein
PBGPDFCD_00042	CDS	495				hypothetical protein
PBGPDFCD_00043	CDS	1077				hypothetical protein
PBGPDFCD_00044	CDS	588				hypothetical protein
PBGPDFCD_00045	CDS	285				hypothetical protein
PBGPDFCD_00046	CDS	417	vapC	3.1.-.-	COG1487	tRNA(fMet)-specific endonuclease VapC
PBGPDFCD_00047	CDS	231	vapB		COG4456	Antitoxin VapB
PBGPDFCD_00048	CDS	351				hypothetical protein
