locus_tag	ftype	length_bp	gene	EC_number	COG	product
AGGPAPAG_00001	CDS	867	repE			Replication initiation protein
AGGPAPAG_00002	CDS	579				hypothetical protein
AGGPAPAG_00003	CDS	1206	parA			Plasmid partition protein A
AGGPAPAG_00004	CDS	975	virB		COG1475	Virulence regulon transcriptional activator VirB
AGGPAPAG_00005	CDS	1272	umuC		COG0389	Protein UmuC
AGGPAPAG_00006	CDS	432	umuD	3.4.21.-	COG1974	Protein UmuD
AGGPAPAG_00007	CDS	924				hypothetical protein
AGGPAPAG_00008	CDS	279				hypothetical protein
AGGPAPAG_00009	CDS	951	rpnA	3.1.21.-	COG5464	Recombination-promoting nuclease RpnA
AGGPAPAG_00010	CDS	123				hypothetical protein
AGGPAPAG_00011	CDS	621	bin3			Putative transposon Tn552 DNA-invertase bin3
AGGPAPAG_00012	CDS	924				hypothetical protein
AGGPAPAG_00013	CDS	2148				hypothetical protein
AGGPAPAG_00014	CDS	1320				hypothetical protein
AGGPAPAG_00015	CDS	882	bla_1	3.5.2.6		Carbapenem-hydrolyzing beta-lactamase KPC
AGGPAPAG_00016	CDS	780				Insertion sequence IS5376 putative ATP-binding protein
AGGPAPAG_00017	CDS	1026				hypothetical protein
AGGPAPAG_00018	CDS	3030				hypothetical protein
AGGPAPAG_00019	CDS	1716	xerD_1		COG4974	Tyrosine recombinase XerD
AGGPAPAG_00020	CDS	909				hypothetical protein
AGGPAPAG_00021	CDS	558	tnpR			Transposon Tn3 resolvase
AGGPAPAG_00022	CDS	861	bla_2	3.5.2.6		Beta-lactamase TEM
AGGPAPAG_00023	CDS	390				hypothetical protein
AGGPAPAG_00024	CDS	294				hypothetical protein
AGGPAPAG_00025	CDS	1005				hypothetical protein
AGGPAPAG_00026	CDS	435	merR			Mercuric resistance operon regulatory protein
AGGPAPAG_00027	CDS	213				hypothetical protein
AGGPAPAG_00028	CDS	639	merB	4.99.1.2		Alkylmercury lyase
AGGPAPAG_00029	CDS	366				hypothetical protein
AGGPAPAG_00030	CDS	237				hypothetical protein
AGGPAPAG_00031	CDS	204				hypothetical protein
AGGPAPAG_00032	CDS	615	hin_1		COG1961	DNA-invertase hin
AGGPAPAG_00033	CDS	1218				hypothetical protein
AGGPAPAG_00034	CDS	909				hypothetical protein
AGGPAPAG_00035	CDS	1683	tnsB_1			Transposon Tn7 transposition protein TnsB
AGGPAPAG_00036	CDS	1014	xerD_2		COG4974	Tyrosine recombinase XerD
AGGPAPAG_00037	CDS	780	ant1	2.7.7.47		Streptomycin 3''-adenylyltransferase
AGGPAPAG_00038	CDS	348	emrE		COG2076	Multidrug transporter EmrE
AGGPAPAG_00039	CDS	840	folP	2.5.1.15	COG0294	Dihydropteroate synthase
AGGPAPAG_00040	CDS	501				hypothetical protein
