locus_tag	ftype	length_bp	gene	EC_number	COG	product
OLIBMADL_00001	CDS	825	repE			Replication initiation protein
OLIBMADL_00002	CDS	612				hypothetical protein
OLIBMADL_00003	CDS	1206	parA_1			Plasmid partition protein A
OLIBMADL_00004	CDS	975	virB_1		COG1475	Virulence regulon transcriptional activator VirB
OLIBMADL_00005	CDS	1272	umuC_1		COG0389	Protein UmuC
OLIBMADL_00006	CDS	432	umuD_1	3.4.21.-	COG1974	Protein UmuD
OLIBMADL_00007	CDS	1488	ltrA		COG3344	Group II intron-encoded protein LtrA
OLIBMADL_00008	CDS	972	parM			Plasmid segregation protein ParM
OLIBMADL_00009	CDS	672				hypothetical protein
OLIBMADL_00010	CDS	231				hypothetical protein
OLIBMADL_00011	CDS	702	yhdJ_1	2.1.1.72	COG0863	DNA adenine methyltransferase YhdJ
OLIBMADL_00012	CDS	222				hypothetical protein
OLIBMADL_00013	CDS	420				hypothetical protein
OLIBMADL_00014	CDS	768				hypothetical protein
OLIBMADL_00015	CDS	429	klcA_1			Antirestriction protein KlcA
OLIBMADL_00016	CDS	507				hypothetical protein
OLIBMADL_00017	CDS	192				hypothetical protein
OLIBMADL_00018	CDS	255	holE_1	2.7.7.7		DNA polymerase III subunit theta
OLIBMADL_00019	CDS	321				hypothetical protein
OLIBMADL_00020	CDS	228				hypothetical protein
OLIBMADL_00021	CDS	231				hypothetical protein
OLIBMADL_00022	CDS	1356				hypothetical protein
OLIBMADL_00023	CDS	564				hypothetical protein
OLIBMADL_00024	CDS	543	ssb			Plasmid-derived single-stranded DNA-binding protein
OLIBMADL_00025	CDS	249				hypothetical protein
OLIBMADL_00026	CDS	2058	spo0C_1		COG1475	Chromosome-partitioning protein Spo0J
OLIBMADL_00027	CDS	432	psiB_1			Protein PsiB
OLIBMADL_00028	CDS	729				hypothetical protein
OLIBMADL_00029	CDS	327				hypothetical protein
OLIBMADL_00030	CDS	375				hypothetical protein
OLIBMADL_00031	CDS	186	flmA			Stable plasmid inheritance protein
OLIBMADL_00032	CDS	273				hypothetical protein
OLIBMADL_00033	CDS	351				hypothetical protein
OLIBMADL_00034	CDS	318				hypothetical protein
OLIBMADL_00035	CDS	357				hypothetical protein
OLIBMADL_00036	CDS	213				hypothetical protein
OLIBMADL_00037	CDS	225				hypothetical protein
OLIBMADL_00038	CDS	321				hypothetical protein
OLIBMADL_00039	CDS	279	higA1		COG1396	Antitoxin HigA1
OLIBMADL_00040	CDS	108	higA		COG5499	Antitoxin HigA
OLIBMADL_00041	CDS	705				hypothetical protein
OLIBMADL_00042	CDS	375				hypothetical protein
OLIBMADL_00043	CDS	360				hypothetical protein
OLIBMADL_00044	CDS	324				hypothetical protein
OLIBMADL_00045	CDS	729				hypothetical protein
OLIBMADL_00046	CDS	432	psiB_2			Protein PsiB
OLIBMADL_00047	CDS	1299				hypothetical protein
OLIBMADL_00048	CDS	648	spo0C_2		COG1475	Chromosome-partitioning protein Spo0J
OLIBMADL_00049	CDS	231				hypothetical protein
OLIBMADL_00050	CDS	153				hypothetical protein
OLIBMADL_00051	CDS	261	holE_2	2.7.7.7		DNA polymerase III subunit theta
OLIBMADL_00052	CDS	192				hypothetical protein
OLIBMADL_00053	CDS	507				hypothetical protein
OLIBMADL_00054	CDS	780				hypothetical protein
OLIBMADL_00055	CDS	420				hypothetical protein
OLIBMADL_00056	CDS	222				hypothetical protein
OLIBMADL_00057	CDS	678	yhdJ_2	2.1.1.72	COG0863	DNA adenine methyltransferase YhdJ
OLIBMADL_00058	CDS	672	yedK	3.4.-.-	COG2135	Putative SOS response-associated peptidase YedK
OLIBMADL_00059	CDS	423	umuD_2	3.4.21.-	COG1974	Protein UmuD
OLIBMADL_00060	CDS	1272	umuC_2		COG0389	Protein UmuC
OLIBMADL_00061	CDS	972	virB_2		COG1475	Virulence regulon transcriptional activator VirB
OLIBMADL_00062	CDS	1206	parA_2			Plasmid partition protein A
OLIBMADL_00063	CDS	495	bin3			Putative transposon Tn552 DNA-invertase bin3
OLIBMADL_00064	CDS	201				hypothetical protein
OLIBMADL_00065	CDS	951	rpnA	3.1.21.-	COG5464	Recombination-promoting nuclease RpnA
OLIBMADL_00066	CDS	612				hypothetical protein
OLIBMADL_00067	CDS	396				hypothetical protein
OLIBMADL_00068	CDS	408	rnt	3.1.13.-		Ribonuclease T
OLIBMADL_00069	CDS	981				hypothetical protein
OLIBMADL_00070	CDS	564	htrC			Heat shock protein C
OLIBMADL_00071	CDS	705				hypothetical protein
OLIBMADL_00072	CDS	342	otnC	4.1.1.104	COG0235	3-oxo-tetronate 4-phosphate decarboxylase
OLIBMADL_00073	CDS	528	otnK_1	2.7.1.217	COG3395	3-oxo-tetronate kinase
OLIBMADL_00074	CDS	636	otnK_2	2.7.1.217	COG3395	3-oxo-tetronate kinase
OLIBMADL_00075	CDS	903	ltnD	1.1.1.411		L-threonate dehydrogenase
OLIBMADL_00076	CDS	762	glpR		COG1349	Glycerol-3-phosphate regulon repressor
OLIBMADL_00077	CDS	861	bla_1	3.5.2.6		Beta-lactamase SHV-1
OLIBMADL_00078	CDS	2967				hypothetical protein
OLIBMADL_00079	CDS	561	hin		COG1961	DNA-invertase hin
OLIBMADL_00080	CDS	561				hypothetical protein
OLIBMADL_00081	CDS	279				hypothetical protein
OLIBMADL_00082	CDS	426	klcA_2			Antirestriction protein KlcA
OLIBMADL_00083	CDS	156				hypothetical protein
OLIBMADL_00084	CDS	297				hypothetical protein
OLIBMADL_00085	CDS	981				hypothetical protein
OLIBMADL_00086	CDS	882	bla_2	3.5.2.6		Carbapenem-hydrolyzing beta-lactamase KPC
OLIBMADL_00087	CDS	981				hypothetical protein
OLIBMADL_00088	CDS	402	tnpR			Transposon Tn3 resolvase
OLIBMADL_00089	CDS	705				hypothetical protein
OLIBMADL_00090	CDS	1224	tnsB			Transposon Tn7 transposition protein TnsB
OLIBMADL_00091	CDS	708			COG2200	putative signaling protein
OLIBMADL_00092	CDS	237				hypothetical protein
OLIBMADL_00093	CDS	363	mta		COG0789	HTH-type transcriptional activator mta
OLIBMADL_00094	CDS	1695	merA	1.16.1.1		Mercuric reductase
