locus_tag	ftype	length_bp	gene	EC_number	COG	product
DNDCEDPP_00001	CDS	858				hypothetical protein
DNDCEDPP_00002	CDS	570				hypothetical protein
DNDCEDPP_00003	CDS	258	pemI			Antitoxin PemI
DNDCEDPP_00004	CDS	333	pemK	3.1.-.-		Endoribonuclease PemK
DNDCEDPP_00005	CDS	606				hypothetical protein
DNDCEDPP_00006	CDS	705				hypothetical protein
DNDCEDPP_00007	CDS	876	bla_1	3.5.2.6		Beta-lactamase Toho-1
DNDCEDPP_00008	CDS	969				hypothetical protein
DNDCEDPP_00009	CDS	1026	fiu		COG4774	Catecholate siderophore receptor Fiu
DNDCEDPP_00010	CDS	705				hypothetical protein
DNDCEDPP_00011	CDS	576				hypothetical protein
DNDCEDPP_00012	CDS	705				hypothetical protein
DNDCEDPP_00013	CDS	723				hypothetical protein
DNDCEDPP_00014	CDS	189				hypothetical protein
DNDCEDPP_00015	CDS	516	tnpR_1			Transposon Tn3 resolvase
DNDCEDPP_00016	CDS	861	bla_2	3.5.2.6		Beta-lactamase TEM
DNDCEDPP_00017	CDS	756	rmtB	2.1.1.179		16S rRNA (guanine(1405)-N(7))-methyltransferase
DNDCEDPP_00018	CDS	282				hypothetical protein
DNDCEDPP_00019	CDS	705				hypothetical protein
DNDCEDPP_00020	CDS	237				hypothetical protein
DNDCEDPP_00021	CDS	282				hypothetical protein
DNDCEDPP_00022	CDS	354	stbB			Protein StbB
DNDCEDPP_00023	CDS	963	parM_1			Plasmid segregation protein ParM
DNDCEDPP_00024	CDS	426				hypothetical protein
DNDCEDPP_00025	CDS	684	yhdJ_1	2.1.1.72	COG0863	DNA adenine methyltransferase YhdJ
DNDCEDPP_00026	CDS	222				hypothetical protein
DNDCEDPP_00027	CDS	435				hypothetical protein
DNDCEDPP_00028	CDS	777				hypothetical protein
DNDCEDPP_00029	CDS	426	klcA_1			Antirestriction protein KlcA
DNDCEDPP_00030	CDS	423				hypothetical protein
DNDCEDPP_00031	CDS	192				hypothetical protein
DNDCEDPP_00032	CDS	1668	ltrA_1		COG3344	Group II intron-encoded protein LtrA
DNDCEDPP_00033	CDS	258				hypothetical protein
DNDCEDPP_00034	CDS	231				hypothetical protein
DNDCEDPP_00035	CDS	1362				hypothetical protein
DNDCEDPP_00036	CDS	564	rsmA	2.1.1.-		Ribosomal RNA small subunit methyltransferase A
DNDCEDPP_00037	CDS	456				hypothetical protein
DNDCEDPP_00038	CDS	237				hypothetical protein
DNDCEDPP_00039	CDS	528	ssb_1			Plasmid-derived single-stranded DNA-binding protein
DNDCEDPP_00040	CDS	234				hypothetical protein
DNDCEDPP_00041	CDS	1422	spo0C_1		COG1475	Chromosome-partitioning protein Spo0J
DNDCEDPP_00042	CDS	462				hypothetical protein
DNDCEDPP_00043	CDS	435	psiB_1			Protein PsiB
DNDCEDPP_00044	CDS	720				hypothetical protein
DNDCEDPP_00045	CDS	216				hypothetical protein
DNDCEDPP_00046	CDS	378				hypothetical protein
DNDCEDPP_00047	CDS	237				hypothetical protein
DNDCEDPP_00048	CDS	297				hypothetical protein
DNDCEDPP_00049	CDS	822				hypothetical protein
DNDCEDPP_00050	CDS	648				hypothetical protein
DNDCEDPP_00051	CDS	384	traM_1			Relaxosome protein TraM
DNDCEDPP_00052	CDS	687	traJ			Protein TraJ
DNDCEDPP_00053	CDS	228	traY			Relaxosome protein TraY
DNDCEDPP_00054	CDS	366	traA_1			Pilin
DNDCEDPP_00055	CDS	312				hypothetical protein
DNDCEDPP_00056	CDS	567				hypothetical protein
DNDCEDPP_00057	CDS	729				hypothetical protein
DNDCEDPP_00058	CDS	1428				hypothetical protein
DNDCEDPP_00059	CDS	591				hypothetical protein
DNDCEDPP_00060	CDS	198				hypothetical protein
DNDCEDPP_00061	CDS	252				hypothetical protein
DNDCEDPP_00062	CDS	516	traV			Protein TraV
DNDCEDPP_00063	CDS	222	traR			Protein TraR
DNDCEDPP_00064	CDS	2628	traC			Protein TraC
DNDCEDPP_00065	CDS	387				hypothetical protein
DNDCEDPP_00066	CDS	633				hypothetical protein
DNDCEDPP_00067	CDS	993				hypothetical protein
