locus_tag	ftype	length_bp	gene	EC_number	COG	product
DKKNNAHK_00001	CDS	222				hypothetical protein
DKKNNAHK_00002	CDS	645				hypothetical protein
DKKNNAHK_00003	CDS	651				hypothetical protein
DKKNNAHK_00004	CDS	309				hypothetical protein
DKKNNAHK_00005	CDS	561	pld	3.1.4.4		Phospholipase D
DKKNNAHK_00006	CDS	252				hypothetical protein
DKKNNAHK_00007	CDS	858				hypothetical protein
DKKNNAHK_00008	CDS	564	proQ		COG3109	RNA chaperone ProQ
DKKNNAHK_00009	CDS	612				hypothetical protein
DKKNNAHK_00010	CDS	957				hypothetical protein
DKKNNAHK_00011	CDS	156				hypothetical protein
DKKNNAHK_00012	CDS	1716	xerD_1		COG4974	Tyrosine recombinase XerD
DKKNNAHK_00013	CDS	3030				hypothetical protein
DKKNNAHK_00014	CDS	1026				hypothetical protein
DKKNNAHK_00015	CDS	780				Insertion sequence IS5376 putative ATP-binding protein
DKKNNAHK_00016	CDS	240				hypothetical protein
DKKNNAHK_00017	CDS	882	bla_1	3.5.2.6		Carbapenem-hydrolyzing beta-lactamase KPC
DKKNNAHK_00018	CDS	1320				hypothetical protein
DKKNNAHK_00019	CDS	1185				hypothetical protein
DKKNNAHK_00020	CDS	213				hypothetical protein
DKKNNAHK_00021	CDS	360				hypothetical protein
DKKNNAHK_00022	CDS	117				hypothetical protein
DKKNNAHK_00023	CDS	411				hypothetical protein
DKKNNAHK_00024	CDS	621	bin3			Putative transposon Tn552 DNA-invertase bin3
DKKNNAHK_00025	CDS	2898				hypothetical protein
DKKNNAHK_00026	CDS	705				hypothetical protein
DKKNNAHK_00027	CDS	336	bla_2	3.5.2.6		Beta-lactamase OXA-18
DKKNNAHK_00028	CDS	360	bla_3	3.5.2.6		Beta-lactamase OXA-18
DKKNNAHK_00029	CDS	861	bla_4	3.5.2.6		Beta-lactamase TEM
DKKNNAHK_00030	CDS	411				hypothetical protein
DKKNNAHK_00031	CDS	1269	tnsB			Transposon Tn7 transposition protein TnsB
DKKNNAHK_00032	CDS	708			COG2200	putative signaling protein
DKKNNAHK_00033	CDS	237				hypothetical protein
DKKNNAHK_00034	CDS	363	mta		COG0789	HTH-type transcriptional activator mta
DKKNNAHK_00035	CDS	1695	merA	1.16.1.1		Mercuric reductase
DKKNNAHK_00036	CDS	423	merC			Mercuric transport protein MerC
DKKNNAHK_00037	CDS	378				hypothetical protein
DKKNNAHK_00038	CDS	276				hypothetical protein
DKKNNAHK_00039	CDS	711	recF			DNA replication and repair protein RecF
DKKNNAHK_00040	CDS	417	vapC	3.1.-.-	COG1487	tRNA(fMet)-specific endonuclease VapC
DKKNNAHK_00041	CDS	231	vapB		COG4456	Antitoxin VapB
DKKNNAHK_00042	CDS	252				hypothetical protein
DKKNNAHK_00043	CDS	309				hypothetical protein
DKKNNAHK_00044	CDS	330				hypothetical protein
DKKNNAHK_00045	CDS	444				hypothetical protein
DKKNNAHK_00046	CDS	333				hypothetical protein
DKKNNAHK_00047	CDS	783	xerD_2		COG4974	Tyrosine recombinase XerD
DKKNNAHK_00048	CDS	249				hypothetical protein
DKKNNAHK_00049	CDS	474				hypothetical protein
DKKNNAHK_00050	CDS	1269				hypothetical protein
DKKNNAHK_00051	CDS	3258	hsdR	3.1.21.3		Type-1 restriction enzyme R protein
DKKNNAHK_00052	CDS	1317				hypothetical protein
DKKNNAHK_00053	CDS	2028	hsdM	2.1.1.72	COG0286	Type I restriction enzyme EcoKI M protein
DKKNNAHK_00054	CDS	174				hypothetical protein
DKKNNAHK_00055	CDS	333				hypothetical protein
DKKNNAHK_00056	CDS	975	virB		COG1475	Virulence regulon transcriptional activator VirB
DKKNNAHK_00057	CDS	1206	parA			Plasmid partition protein A
DKKNNAHK_00058	CDS	897	repA			Replication protein RepA
DKKNNAHK_00059	CDS	1272	umuC		COG0389	Protein UmuC
DKKNNAHK_00060	CDS	432	umuD	3.4.21.-	COG1974	Protein UmuD
DKKNNAHK_00061	CDS	972	parM			Plasmid segregation protein ParM
DKKNNAHK_00062	CDS	672				hypothetical protein
DKKNNAHK_00063	CDS	231				hypothetical protein
DKKNNAHK_00064	CDS	702	yhdJ	2.1.1.72	COG0863	DNA adenine methyltransferase YhdJ
DKKNNAHK_00065	CDS	222				hypothetical protein
DKKNNAHK_00066	CDS	420				hypothetical protein
DKKNNAHK_00067	CDS	768				hypothetical protein
DKKNNAHK_00068	CDS	429	klcA			Antirestriction protein KlcA
DKKNNAHK_00069	CDS	507				hypothetical protein
DKKNNAHK_00070	CDS	192				hypothetical protein
DKKNNAHK_00071	CDS	255	holE	2.7.7.7		DNA polymerase III subunit theta
DKKNNAHK_00072	CDS	318				hypothetical protein
DKKNNAHK_00073	CDS	228				hypothetical protein
DKKNNAHK_00074	CDS	231				hypothetical protein
DKKNNAHK_00075	CDS	1356				hypothetical protein
DKKNNAHK_00076	CDS	564				hypothetical protein
DKKNNAHK_00077	CDS	330				hypothetical protein
DKKNNAHK_00078	CDS	543	ssb			Plasmid-derived single-stranded DNA-binding protein
DKKNNAHK_00079	CDS	249				hypothetical protein
DKKNNAHK_00080	CDS	2037	spo0C		COG1475	Chromosome-partitioning protein Spo0J
DKKNNAHK_00081	CDS	432	psiB			Protein PsiB
DKKNNAHK_00082	CDS	729				hypothetical protein
DKKNNAHK_00083	CDS	327				hypothetical protein
DKKNNAHK_00084	CDS	375				hypothetical protein
DKKNNAHK_00085	CDS	1080				hypothetical protein
DKKNNAHK_00086	CDS	162	flmA			Stable plasmid inheritance protein
DKKNNAHK_00087	CDS	273				hypothetical protein
DKKNNAHK_00088	CDS	351				hypothetical protein
DKKNNAHK_00089	CDS	357				hypothetical protein
DKKNNAHK_00090	CDS	213				hypothetical protein
DKKNNAHK_00091	CDS	225				hypothetical protein
DKKNNAHK_00092	CDS	279	higA1		COG1396	Antitoxin HigA1
DKKNNAHK_00093	CDS	621				hypothetical protein
DKKNNAHK_00094	CDS	822				hypothetical protein
DKKNNAHK_00095	CDS	315				hypothetical protein
DKKNNAHK_00096	CDS	486				hypothetical protein
DKKNNAHK_00097	CDS	393	traM			Relaxosome protein TraM
DKKNNAHK_00098	CDS	696	traJ			Protein TraJ
DKKNNAHK_00099	CDS	369	traA			Pilin
DKKNNAHK_00100	CDS	306				hypothetical protein
DKKNNAHK_00101	CDS	567				hypothetical protein
DKKNNAHK_00102	CDS	741				hypothetical protein
DKKNNAHK_00103	CDS	1425				hypothetical protein
DKKNNAHK_00104	CDS	597				hypothetical protein
DKKNNAHK_00105	CDS	558	traV			Protein TraV
DKKNNAHK_00106	CDS	411				hypothetical protein
DKKNNAHK_00107	CDS	219				hypothetical protein
DKKNNAHK_00108	CDS	318				hypothetical protein
DKKNNAHK_00109	CDS	405				hypothetical protein
DKKNNAHK_00110	CDS	393				hypothetical protein
DKKNNAHK_00111	CDS	2640	traC			Protein TraC
DKKNNAHK_00112	CDS	390				hypothetical protein
DKKNNAHK_00113	CDS	627				hypothetical protein
DKKNNAHK_00114	CDS	993				hypothetical protein
DKKNNAHK_00115	CDS	639				hypothetical protein
DKKNNAHK_00116	CDS	1956				hypothetical protein
DKKNNAHK_00117	CDS	255				hypothetical protein
DKKNNAHK_00118	CDS	267				hypothetical protein
DKKNNAHK_00119	CDS	327				hypothetical protein
DKKNNAHK_00120	CDS	753				hypothetical protein
DKKNNAHK_00121	CDS	240	traQ			Protein TraQ
DKKNNAHK_00122	CDS	558				hypothetical protein
DKKNNAHK_00123	CDS	444				hypothetical protein
DKKNNAHK_00124	CDS	1368				hypothetical protein
DKKNNAHK_00125	CDS	2850				hypothetical protein
DKKNNAHK_00126	CDS	549	traS			Protein TraS
DKKNNAHK_00127	CDS	732	ylpA			Lipoprotein YlpA
DKKNNAHK_00128	CDS	690				hypothetical protein
DKKNNAHK_00129	CDS	2313	traD			Coupling protein TraD
DKKNNAHK_00130	CDS	5262	traI			Multifunctional conjugation protein TraI
DKKNNAHK_00131	CDS	726				hypothetical protein
DKKNNAHK_00132	CDS	594	finO			Fertility inhibition protein
