locus_tag	ftype	length_bp	gene	EC_number	COG	product
MLEKNIDP_00001	CDS	2202	topB	5.99.1.2	COG0550	DNA topoisomerase 3
MLEKNIDP_00002	CDS	393	hns		COG2916	DNA-binding protein H-NS, plasmid
MLEKNIDP_00003	CDS	1908				hypothetical protein
MLEKNIDP_00004	CDS	747				hypothetical protein
MLEKNIDP_00005	CDS	528	pld_1	3.1.4.4		Phospholipase D
MLEKNIDP_00006	CDS	432				hypothetical protein
MLEKNIDP_00007	CDS	177				hypothetical protein
MLEKNIDP_00008	CDS	966	traC	2.7.7.-		DNA primase TraC
MLEKNIDP_00009	CDS	417				hypothetical protein
MLEKNIDP_00010	CDS	603				hypothetical protein
MLEKNIDP_00011	CDS	240				hypothetical protein
MLEKNIDP_00012	CDS	384	umuD	3.4.21.-	COG1974	Protein UmuD
MLEKNIDP_00013	CDS	282	higB	3.1.-.-		Endoribonuclease HigB
MLEKNIDP_00014	CDS	303	yddM		COG3093	putative HTH-type transcriptional regulator YddM
MLEKNIDP_00015	CDS	111				hypothetical protein
MLEKNIDP_00016	CDS	924				hypothetical protein
MLEKNIDP_00017	CDS	735				hypothetical protein
MLEKNIDP_00018	CDS	369				hypothetical protein
MLEKNIDP_00019	CDS	861	repA			Replication protein RepA
MLEKNIDP_00020	CDS	1206	parA			Plasmid partition protein A
MLEKNIDP_00021	CDS	966	virB		COG1475	Virulence regulon transcriptional activator VirB
MLEKNIDP_00022	CDS	999				hypothetical protein
MLEKNIDP_00023	CDS	618				hypothetical protein
MLEKNIDP_00024	CDS	1440				hypothetical protein
MLEKNIDP_00025	CDS	705				hypothetical protein
MLEKNIDP_00026	CDS	282				hypothetical protein
MLEKNIDP_00027	CDS	816				hypothetical protein
MLEKNIDP_00028	CDS	465				hypothetical protein
MLEKNIDP_00029	CDS	510				hypothetical protein
MLEKNIDP_00030	CDS	156	hokC			Toxic protein HokC
MLEKNIDP_00031	CDS	738				hypothetical protein
MLEKNIDP_00032	CDS	378				hypothetical protein
MLEKNIDP_00033	CDS	276				hypothetical protein
MLEKNIDP_00034	CDS	219				hypothetical protein
MLEKNIDP_00035	CDS	270				hypothetical protein
MLEKNIDP_00036	CDS	354	arsR2		COG0640	Arsenic resistance transcriptional regulator ArsR2
MLEKNIDP_00037	CDS	363	arsD			Arsenical resistance operon trans-acting repressor ArsD
MLEKNIDP_00038	CDS	1098	arsA	3.6.3.16		Arsenical pump-driving ATPase
MLEKNIDP_00039	CDS	861	bla_1	3.5.2.6		Beta-lactamase TEM
MLEKNIDP_00040	CDS	558	tnpR			Transposon Tn3 resolvase
MLEKNIDP_00041	CDS	909				hypothetical protein
MLEKNIDP_00042	CDS	1716	xerD_1		COG4974	Tyrosine recombinase XerD
MLEKNIDP_00043	CDS	3030				hypothetical protein
MLEKNIDP_00044	CDS	1026				hypothetical protein
MLEKNIDP_00045	CDS	780				Insertion sequence IS5376 putative ATP-binding protein
MLEKNIDP_00046	CDS	882	bla_2	3.5.2.6		Carbapenem-hydrolyzing beta-lactamase KPC
MLEKNIDP_00047	CDS	1320				hypothetical protein
MLEKNIDP_00048	CDS	2148				hypothetical protein
MLEKNIDP_00049	CDS	657				hypothetical protein
MLEKNIDP_00050	CDS	198				hypothetical protein
MLEKNIDP_00051	CDS	534	pld_2	3.1.4.4		Phospholipase D
MLEKNIDP_00052	CDS	996			COG0630	Type IV secretion system protein VirB11
MLEKNIDP_00053	CDS	1161				Protein virB10
MLEKNIDP_00054	CDS	885	virB9_1			Type IV secretion system protein virB9
MLEKNIDP_00055	CDS	699	virB8			Type IV secretion system protein virB8
MLEKNIDP_00056	CDS	1041	virB6_1			Type IV secretion system protein VirB6
MLEKNIDP_00057	CDS	228				hypothetical protein
MLEKNIDP_00058	CDS	714	virB5			Type IV secretion system protein virB5
MLEKNIDP_00059	CDS	2601	virB4_1			Type IV secretion system protein virB4
MLEKNIDP_00060	CDS	318				hypothetical protein
MLEKNIDP_00061	CDS	294				hypothetical protein
MLEKNIDP_00062	CDS	282				hypothetical protein
MLEKNIDP_00063	CDS	735	virB1			Type IV secretion system protein virB1
MLEKNIDP_00064	CDS	306	hvrA			Trans-acting regulatory protein HvrA
MLEKNIDP_00065	CDS	345				hypothetical protein
MLEKNIDP_00066	CDS	315				hypothetical protein
MLEKNIDP_00067	CDS	312				hypothetical protein
MLEKNIDP_00068	CDS	648				hypothetical protein
MLEKNIDP_00069	CDS	207				hypothetical protein
MLEKNIDP_00070	CDS	267				hypothetical protein
MLEKNIDP_00071	CDS	1434	dcm	2.1.1.37	COG0270	DNA-cytosine methyltransferase
MLEKNIDP_00072	CDS	1209	ecoRIIR	3.1.21.4		Type-2 restriction enzyme EcoRII
MLEKNIDP_00073	CDS	765				hypothetical protein
MLEKNIDP_00074	CDS	501				hypothetical protein
MLEKNIDP_00075	CDS	840	folP	2.5.1.15	COG0294	Dihydropteroate synthase
MLEKNIDP_00076	CDS	348	emrE		COG2076	Multidrug transporter EmrE
MLEKNIDP_00077	CDS	129				hypothetical protein
MLEKNIDP_00078	CDS	474	dhfrI	1.5.1.3		Dihydrofolate reductase type 1
MLEKNIDP_00079	CDS	1014	xerD_2		COG4974	Tyrosine recombinase XerD
MLEKNIDP_00080	CDS	570	hin		COG1961	DNA-invertase hin
MLEKNIDP_00081	CDS	801				hypothetical protein
MLEKNIDP_00082	CDS	720	repE			Replication initiation protein
MLEKNIDP_00083	CDS	342				hypothetical protein
MLEKNIDP_00084	CDS	792				hypothetical protein
MLEKNIDP_00085	CDS	1029	umuC		COG0389	Protein UmuC
MLEKNIDP_00086	CDS	705				hypothetical protein
MLEKNIDP_00087	CDS	204				hypothetical protein
