locus_tag	ftype	length_bp	gene	EC_number	COG	product
BEFIELEE_00001	CDS	417	vapC	3.1.-.-	COG1487	tRNA(fMet)-specific endonuclease VapC
BEFIELEE_00002	CDS	231	vapB		COG4456	Antitoxin VapB
BEFIELEE_00003	CDS	351				hypothetical protein
BEFIELEE_00004	CDS	744				hypothetical protein
BEFIELEE_00005	CDS	777	xerD		COG4974	Tyrosine recombinase XerD
BEFIELEE_00006	CDS	258				hypothetical protein
BEFIELEE_00007	CDS	867	repE			Replication initiation protein
BEFIELEE_00008	CDS	270				hypothetical protein
BEFIELEE_00009	CDS	1206	parA			Plasmid partition protein A
BEFIELEE_00010	CDS	975	virB		COG1475	Virulence regulon transcriptional activator VirB
BEFIELEE_00011	CDS	1272	umuC		COG0389	Protein UmuC
BEFIELEE_00012	CDS	432	umuD	3.4.21.-	COG1974	Protein UmuD
BEFIELEE_00013	CDS	366				hypothetical protein
BEFIELEE_00014	CDS	1011	ltrA		COG3344	Group II intron-encoded protein LtrA
BEFIELEE_00015	CDS	276				hypothetical protein
BEFIELEE_00016	CDS	378				hypothetical protein
BEFIELEE_00017	CDS	1041				hypothetical protein
BEFIELEE_00018	CDS	924				hypothetical protein
BEFIELEE_00019	CDS	90				hypothetical protein
BEFIELEE_00020	CDS	387				hypothetical protein
BEFIELEE_00021	CDS	345				hypothetical protein
BEFIELEE_00022	CDS	1467				hypothetical protein
BEFIELEE_00023	CDS	885	yedA			putative inner membrane transporter YedA
BEFIELEE_00024	CDS	1200	tetA			Tetracycline resistance protein, class C
BEFIELEE_00025	CDS	678	tetR			Tetracycline repressor protein class A from transposon 1721
BEFIELEE_00026	CDS	243				hypothetical protein
BEFIELEE_00027	CDS	801				hypothetical protein
BEFIELEE_00028	CDS	2103				hypothetical protein
BEFIELEE_00029	CDS	561	hin_1		COG1961	DNA-invertase hin
BEFIELEE_00030	CDS	561				hypothetical protein
BEFIELEE_00031	CDS	279				hypothetical protein
BEFIELEE_00032	CDS	426	klcA			Antirestriction protein KlcA
BEFIELEE_00033	CDS	156				hypothetical protein
BEFIELEE_00034	CDS	297				hypothetical protein
BEFIELEE_00035	CDS	981				hypothetical protein
BEFIELEE_00036	CDS	882	bla	3.5.2.6		Carbapenem-hydrolyzing beta-lactamase KPC
BEFIELEE_00037	CDS	981				hypothetical protein
BEFIELEE_00038	CDS	558	tnpR			Transposon Tn3 resolvase
BEFIELEE_00039	CDS	3009				hypothetical protein
BEFIELEE_00040	CDS	546				hypothetical protein
BEFIELEE_00041	CDS	573	hin_2		COG1961	DNA-invertase hin
BEFIELEE_00042	CDS	1392				hypothetical protein
BEFIELEE_00043	CDS	282				hypothetical protein
