locus_tag	ftype	length_bp	gene	EC_number	COG	product
DNNHADJG_00001	CDS	174				hypothetical protein
DNNHADJG_00002	CDS	519				hypothetical protein
DNNHADJG_00003	CDS	360				hypothetical protein
DNNHADJG_00004	CDS	432				hypothetical protein
DNNHADJG_00005	CDS	981				hypothetical protein
DNNHADJG_00006	CDS	360				hypothetical protein
DNNHADJG_00007	CDS	525	dnaJ		COG0484	Chaperone protein DnaJ
DNNHADJG_00008	CDS	543				hypothetical protein
DNNHADJG_00009	CDS	246				hypothetical protein
DNNHADJG_00010	CDS	222				hypothetical protein
DNNHADJG_00011	CDS	282				hypothetical protein
DNNHADJG_00012	CDS	213				hypothetical protein
DNNHADJG_00013	CDS	261				hypothetical protein
DNNHADJG_00014	CDS	138				hypothetical protein
DNNHADJG_00015	CDS	225				hypothetical protein
DNNHADJG_00016	CDS	276				hypothetical protein
DNNHADJG_00017	CDS	267				hypothetical protein
DNNHADJG_00018	CDS	555				hypothetical protein
DNNHADJG_00019	CDS	1146				hypothetical protein
DNNHADJG_00020	CDS	327				hypothetical protein
DNNHADJG_00021	CDS	639	virB1			Type IV secretion system protein virB1
DNNHADJG_00022	CDS	288				hypothetical protein
DNNHADJG_00023	CDS	2760	virB4			Type IV secretion system protein virB4
DNNHADJG_00024	CDS	702				hypothetical protein
DNNHADJG_00025	CDS	258				hypothetical protein
DNNHADJG_00026	CDS	1077				hypothetical protein
DNNHADJG_00027	CDS	138				hypothetical protein
DNNHADJG_00028	CDS	741	ptlE		COG3736	Type IV secretion system protein PtlE
DNNHADJG_00029	CDS	921	virB9			Type IV secretion system protein virB9
DNNHADJG_00030	CDS	1512			COG2948	Type IV secretion system protein virB10
DNNHADJG_00031	CDS	1062				Type IV secretion system protein VirB11
DNNHADJG_00032	CDS	1968	virD4			Protein VirD4
DNNHADJG_00033	CDS	387				hypothetical protein
DNNHADJG_00034	CDS	393				hypothetical protein
DNNHADJG_00035	CDS	348				hypothetical protein
DNNHADJG_00036	CDS	747				hypothetical protein
DNNHADJG_00037	CDS	2400	topB	5.99.1.2	COG0550	DNA topoisomerase 3
DNNHADJG_00038	CDS	210	ymoA			Modulating protein YmoA
DNNHADJG_00039	CDS	471	hns			DNA-binding protein H-NS
DNNHADJG_00040	CDS	645	minD		COG2894	Septum site-determining protein MinD
DNNHADJG_00041	CDS	285				hypothetical protein
DNNHADJG_00042	CDS	129				hypothetical protein
DNNHADJG_00043	CDS	2967				hypothetical protein
DNNHADJG_00044	CDS	561	hin		COG1961	DNA-invertase hin
DNNHADJG_00045	CDS	561				hypothetical protein
DNNHADJG_00046	CDS	279				hypothetical protein
DNNHADJG_00047	CDS	426	klcA			Antirestriction protein KlcA
DNNHADJG_00048	CDS	156				hypothetical protein
DNNHADJG_00049	CDS	297				hypothetical protein
DNNHADJG_00050	CDS	981				hypothetical protein
DNNHADJG_00051	CDS	882	bla	3.5.2.6		Carbapenem-hydrolyzing beta-lactamase KPC
DNNHADJG_00052	CDS	981				hypothetical protein
DNNHADJG_00053	CDS	558	tnpR			Transposon Tn3 resolvase
DNNHADJG_00054	CDS	3006				hypothetical protein
