locus_tag	ftype	length_bp	gene	EC_number	COG	product
OEFBPODN_00001	CDS	279	higA1_1		COG1396	Antitoxin HigA1
OEFBPODN_00002	CDS	414	higA_1		COG5499	Antitoxin HigA
OEFBPODN_00003	CDS	216				hypothetical protein
OEFBPODN_00004	CDS	822				hypothetical protein
OEFBPODN_00005	CDS	315				hypothetical protein
OEFBPODN_00006	CDS	486				hypothetical protein
OEFBPODN_00007	CDS	399	traM			Relaxosome protein TraM
OEFBPODN_00008	CDS	687	traJ			Protein TraJ
OEFBPODN_00009	CDS	387	traY			Relaxosome protein TraY
OEFBPODN_00010	CDS	369	traA			Pilin
OEFBPODN_00011	CDS	306				hypothetical protein
OEFBPODN_00012	CDS	567				hypothetical protein
OEFBPODN_00013	CDS	741				hypothetical protein
OEFBPODN_00014	CDS	1425				hypothetical protein
OEFBPODN_00015	CDS	573	traV			Protein TraV
OEFBPODN_00016	CDS	411				hypothetical protein
OEFBPODN_00017	CDS	219				hypothetical protein
OEFBPODN_00018	CDS	312				hypothetical protein
OEFBPODN_00019	CDS	390				hypothetical protein
OEFBPODN_00020	CDS	390				hypothetical protein
OEFBPODN_00021	CDS	2640	traC			Protein TraC
OEFBPODN_00022	CDS	390				hypothetical protein
OEFBPODN_00023	CDS	627				hypothetical protein
OEFBPODN_00024	CDS	390				hypothetical protein
OEFBPODN_00025	CDS	990				hypothetical protein
OEFBPODN_00026	CDS	639				hypothetical protein
OEFBPODN_00027	CDS	1956				hypothetical protein
OEFBPODN_00028	CDS	255				hypothetical protein
OEFBPODN_00029	CDS	267				hypothetical protein
OEFBPODN_00030	CDS	327				hypothetical protein
OEFBPODN_00031	CDS	753				hypothetical protein
OEFBPODN_00032	CDS	240	traQ			Protein TraQ
OEFBPODN_00033	CDS	558				hypothetical protein
OEFBPODN_00034	CDS	444				hypothetical protein
OEFBPODN_00035	CDS	1368				hypothetical protein
OEFBPODN_00036	CDS	2850				hypothetical protein
OEFBPODN_00037	CDS	549	traS			Protein TraS
OEFBPODN_00038	CDS	732	ylpA			Lipoprotein YlpA
OEFBPODN_00039	CDS	690				hypothetical protein
OEFBPODN_00040	CDS	2313	traD			Coupling protein TraD
OEFBPODN_00041	CDS	5262	traI			Multifunctional conjugation protein TraI
OEFBPODN_00042	CDS	726				hypothetical protein
OEFBPODN_00043	CDS	594	finO			Fertility inhibition protein
OEFBPODN_00044	CDS	222				hypothetical protein
OEFBPODN_00045	CDS	645				hypothetical protein
OEFBPODN_00046	CDS	651				hypothetical protein
OEFBPODN_00047	CDS	309				hypothetical protein
OEFBPODN_00048	CDS	561	pld	3.1.4.4		Phospholipase D
OEFBPODN_00049	CDS	252				hypothetical protein
OEFBPODN_00050	CDS	858				hypothetical protein
OEFBPODN_00051	CDS	564	proQ		COG3109	RNA chaperone ProQ
OEFBPODN_00052	CDS	612				hypothetical protein
OEFBPODN_00053	CDS	993				hypothetical protein
OEFBPODN_00054	CDS	156				hypothetical protein
OEFBPODN_00055	CDS	1716	xerD_1		COG4974	Tyrosine recombinase XerD
OEFBPODN_00056	CDS	3030				hypothetical protein
OEFBPODN_00057	CDS	1026				hypothetical protein
OEFBPODN_00058	CDS	780				Insertion sequence IS5376 putative ATP-binding protein
OEFBPODN_00059	CDS	240				hypothetical protein
OEFBPODN_00060	CDS	882	bla_1	3.5.2.6		Carbapenem-hydrolyzing beta-lactamase KPC
OEFBPODN_00061	CDS	1320				hypothetical protein
OEFBPODN_00062	CDS	1185				hypothetical protein
OEFBPODN_00063	CDS	213				hypothetical protein
OEFBPODN_00064	CDS	360				hypothetical protein
OEFBPODN_00065	CDS	117				hypothetical protein
OEFBPODN_00066	CDS	621	bin3			Putative transposon Tn552 DNA-invertase bin3
OEFBPODN_00067	CDS	2898				hypothetical protein
OEFBPODN_00068	CDS	705				hypothetical protein
OEFBPODN_00069	CDS	336	bla_2	3.5.2.6		Beta-lactamase OXA-18
OEFBPODN_00070	CDS	360	bla_3	3.5.2.6		Beta-lactamase OXA-18
OEFBPODN_00071	CDS	252	tnpR			Transposon Tn3 resolvase
OEFBPODN_00072	CDS	861	bla_4	3.5.2.6		Beta-lactamase TEM
OEFBPODN_00073	CDS	411				hypothetical protein
OEFBPODN_00074	CDS	1269	tnsB			Transposon Tn7 transposition protein TnsB
OEFBPODN_00075	CDS	708			COG2200	putative signaling protein
OEFBPODN_00076	CDS	237				hypothetical protein
OEFBPODN_00077	CDS	363	mta		COG0789	HTH-type transcriptional activator mta
OEFBPODN_00078	CDS	1695	merA	1.16.1.1		Mercuric reductase
OEFBPODN_00079	CDS	423	merC			Mercuric transport protein MerC
OEFBPODN_00080	CDS	378				hypothetical protein
OEFBPODN_00081	CDS	276				hypothetical protein
OEFBPODN_00082	CDS	711	recF			DNA replication and repair protein RecF
OEFBPODN_00083	CDS	402	vapC	3.1.-.-	COG1487	tRNA(fMet)-specific endonuclease VapC
OEFBPODN_00084	CDS	231	vapB		COG4456	Antitoxin VapB
OEFBPODN_00085	CDS	219	ccdA		COG5302	Antitoxin CcdA
OEFBPODN_00086	CDS	306	ccdB			Toxin CcdB
OEFBPODN_00087	CDS	396				hypothetical protein
