locus_tag	ftype	length_bp	gene	EC_number	COG	product
CFODHBHK_00001	CDS	705				hypothetical protein
CFODHBHK_00002	CDS	441				hypothetical protein
CFODHBHK_00003	CDS	789				hypothetical protein
CFODHBHK_00004	CDS	519				hypothetical protein
CFODHBHK_00005	CDS	417	fosA	2.5.1.18		Glutathione transferase FosA
CFODHBHK_00006	CDS	705				hypothetical protein
CFODHBHK_00007	CDS	264				hypothetical protein
CFODHBHK_00008	CDS	561	hin		COG1961	DNA-invertase hin
CFODHBHK_00009	CDS	561				hypothetical protein
CFODHBHK_00010	CDS	279				hypothetical protein
CFODHBHK_00011	CDS	426	klcA			Antirestriction protein KlcA
CFODHBHK_00012	CDS	156				hypothetical protein
CFODHBHK_00013	CDS	297				hypothetical protein
CFODHBHK_00014	CDS	981				hypothetical protein
CFODHBHK_00015	CDS	882	bla	3.5.2.6		Carbapenem-hydrolyzing beta-lactamase KPC
CFODHBHK_00016	CDS	981				hypothetical protein
CFODHBHK_00017	CDS	558	tnpR			Transposon Tn3 resolvase
CFODHBHK_00018	CDS	3006				hypothetical protein
CFODHBHK_00019	CDS	174				hypothetical protein
CFODHBHK_00020	CDS	519				hypothetical protein
CFODHBHK_00021	CDS	360				hypothetical protein
CFODHBHK_00022	CDS	432				hypothetical protein
CFODHBHK_00023	CDS	981				hypothetical protein
CFODHBHK_00024	CDS	360				hypothetical protein
CFODHBHK_00025	CDS	525	dnaJ		COG0484	Chaperone protein DnaJ
CFODHBHK_00026	CDS	543				hypothetical protein
CFODHBHK_00027	CDS	246				hypothetical protein
CFODHBHK_00028	CDS	222				hypothetical protein
CFODHBHK_00029	CDS	282				hypothetical protein
CFODHBHK_00030	CDS	213				hypothetical protein
CFODHBHK_00031	CDS	261				hypothetical protein
CFODHBHK_00032	CDS	138				hypothetical protein
CFODHBHK_00033	CDS	225				hypothetical protein
CFODHBHK_00034	CDS	276				hypothetical protein
CFODHBHK_00035	CDS	267				hypothetical protein
CFODHBHK_00036	CDS	555				hypothetical protein
