locus_tag	ftype	length_bp	gene	EC_number	COG	product
ILMFDEPC_00001	CDS	480	traD_1			Coupling protein TraD
ILMFDEPC_00002	CDS	393	traD_2			Coupling protein TraD
ILMFDEPC_00003	CDS	417				hypothetical protein
ILMFDEPC_00004	CDS	276	traI_1			Multifunctional conjugation protein TraI
ILMFDEPC_00005	CDS	240	traI_2			Multifunctional conjugation protein TraI
ILMFDEPC_00006	CDS	258	traI_3			Multifunctional conjugation protein TraI
ILMFDEPC_00007	CDS	333				hypothetical protein
ILMFDEPC_00008	CDS	345	traI_4			Multifunctional conjugation protein TraI
ILMFDEPC_00009	CDS	189	traI_5			Multifunctional conjugation protein TraI
ILMFDEPC_00010	CDS	222				hypothetical protein
ILMFDEPC_00011	CDS	336	traI_6			Multifunctional conjugation protein TraI
ILMFDEPC_00012	CDS	273				hypothetical protein
ILMFDEPC_00013	CDS	267				hypothetical protein
ILMFDEPC_00014	CDS	279				hypothetical protein
ILMFDEPC_00015	CDS	291				hypothetical protein
ILMFDEPC_00016	CDS	417				hypothetical protein
ILMFDEPC_00017	CDS	234				hypothetical protein
ILMFDEPC_00018	CDS	348				hypothetical protein
ILMFDEPC_00019	CDS	297				hypothetical protein
ILMFDEPC_00020	CDS	315				hypothetical protein
ILMFDEPC_00021	CDS	294				hypothetical protein
ILMFDEPC_00022	CDS	1287				hypothetical protein
ILMFDEPC_00023	CDS	336				hypothetical protein
ILMFDEPC_00024	CDS	240				hypothetical protein
ILMFDEPC_00025	CDS	174				hypothetical protein
ILMFDEPC_00026	CDS	156				Insertion sequence IS5376 putative ATP-binding protein
ILMFDEPC_00027	CDS	129	bla	3.5.2.6		Carbapenem-hydrolyzing beta-lactamase KPC
ILMFDEPC_00028	CDS	264				hypothetical protein
ILMFDEPC_00029	CDS	525				hypothetical protein
ILMFDEPC_00030	CDS	186				hypothetical protein
ILMFDEPC_00031	CDS	1704				hypothetical protein
ILMFDEPC_00032	CDS	453				hypothetical protein
ILMFDEPC_00033	CDS	222		3.5.2.6		Beta-lactamase TEM-12
ILMFDEPC_00034	CDS	204				hypothetical protein
ILMFDEPC_00035	CDS	288				hypothetical protein
ILMFDEPC_00036	CDS	300				hypothetical protein
ILMFDEPC_00037	CDS	420	tnsB			Transposon Tn7 transposition protein TnsB
ILMFDEPC_00038	CDS	357	cph2			Phytochrome-like protein cph2
ILMFDEPC_00039	CDS	603				hypothetical protein
ILMFDEPC_00040	CDS	219	merA_1	1.16.1.1		Mercuric reductase
ILMFDEPC_00041	CDS	375	merA_2	1.16.1.1		Mercuric reductase
ILMFDEPC_00042	CDS	276	merA_3	1.16.1.1	COG1249	Mercuric reductase
ILMFDEPC_00043	CDS	870				hypothetical protein
ILMFDEPC_00044	CDS	279				hypothetical protein
ILMFDEPC_00045	CDS	489				hypothetical protein
ILMFDEPC_00046	CDS	441	vapC2	3.1.-.-	COG1487	Ribonuclease VapC2
ILMFDEPC_00047	CDS	864				hypothetical protein
ILMFDEPC_00048	CDS	222				hypothetical protein
ILMFDEPC_00049	CDS	372				hypothetical protein
ILMFDEPC_00050	CDS	402				hypothetical protein
ILMFDEPC_00051	CDS	426				hypothetical protein
ILMFDEPC_00052	CDS	453				hypothetical protein
ILMFDEPC_00053	CDS	429				hypothetical protein
ILMFDEPC_00054	CDS	267				hypothetical protein
ILMFDEPC_00055	CDS	378				hypothetical protein
ILMFDEPC_00056	CDS	252				hypothetical protein
ILMFDEPC_00057	CDS	492				hypothetical protein
ILMFDEPC_00058	CDS	642				hypothetical protein
ILMFDEPC_00059	CDS	327	repA			Replication protein RepA
ILMFDEPC_00060	CDS	324				hypothetical protein
ILMFDEPC_00061	CDS	282	umuC		COG0389	Protein UmuC
ILMFDEPC_00062	CDS	117				hypothetical protein
ILMFDEPC_00063	CDS	489				hypothetical protein
ILMFDEPC_00064	CDS	411				hypothetical protein
ILMFDEPC_00065	CDS	105				hypothetical protein
ILMFDEPC_00066	CDS	219				hypothetical protein
ILMFDEPC_00067	CDS	306				hypothetical protein
ILMFDEPC_00068	CDS	186				hypothetical protein
ILMFDEPC_00069	CDS	315				hypothetical protein
ILMFDEPC_00070	CDS	210				hypothetical protein
ILMFDEPC_00071	CDS	525				hypothetical protein
ILMFDEPC_00072	CDS	216				hypothetical protein
ILMFDEPC_00073	CDS	234				hypothetical protein
ILMFDEPC_00074	CDS	498				hypothetical protein
ILMFDEPC_00075	CDS	357				hypothetical protein
ILMFDEPC_00076	CDS	147				hypothetical protein
ILMFDEPC_00077	CDS	294				hypothetical protein
ILMFDEPC_00078	CDS	135				hypothetical protein
ILMFDEPC_00079	CDS	249				hypothetical protein
ILMFDEPC_00080	CDS	399	traC_1			Protein TraC
ILMFDEPC_00081	CDS	372	traC_2			Protein TraC
ILMFDEPC_00082	CDS	159				hypothetical protein
ILMFDEPC_00083	CDS	339				hypothetical protein
ILMFDEPC_00084	CDS	207				hypothetical protein
ILMFDEPC_00085	CDS	501				hypothetical protein
ILMFDEPC_00086	CDS	135				hypothetical protein
ILMFDEPC_00087	CDS	333				hypothetical protein
ILMFDEPC_00088	CDS	360				hypothetical protein
ILMFDEPC_00089	CDS	429				hypothetical protein
ILMFDEPC_00090	CDS	288				hypothetical protein
ILMFDEPC_00091	CDS	249				hypothetical protein
