locus_tag	ftype	length_bp	gene	EC_number	COG	product
HINOJBJO_00001	CDS	744				hypothetical protein
HINOJBJO_00002	CDS	777	xerD_1		COG4974	Tyrosine recombinase XerD
HINOJBJO_00003	CDS	258				hypothetical protein
HINOJBJO_00004	CDS	867	repE			Replication initiation protein
HINOJBJO_00005	CDS	270				hypothetical protein
HINOJBJO_00006	CDS	1206	parA			Plasmid partition protein A
HINOJBJO_00007	CDS	975	virB		COG1475	Virulence regulon transcriptional activator VirB
HINOJBJO_00008	CDS	1272	umuC		COG0389	Protein UmuC
HINOJBJO_00009	CDS	432	umuD	3.4.21.-	COG1974	Protein UmuD
HINOJBJO_00010	CDS	363				hypothetical protein
HINOJBJO_00011	CDS	417				hypothetical protein
HINOJBJO_00012	CDS	276				hypothetical protein
HINOJBJO_00013	CDS	294				hypothetical protein
HINOJBJO_00014	CDS	552				hypothetical protein
HINOJBJO_00015	CDS	924				hypothetical protein
HINOJBJO_00016	CDS	90				hypothetical protein
HINOJBJO_00017	CDS	387				hypothetical protein
HINOJBJO_00018	CDS	2967				hypothetical protein
HINOJBJO_00019	CDS	561	hin_1		COG1961	DNA-invertase hin
HINOJBJO_00020	CDS	201				hypothetical protein
HINOJBJO_00021	CDS	1014	xerD_2		COG4974	Tyrosine recombinase XerD
HINOJBJO_00022	CDS	600	aacA4_1	2.3.1.82		Aminoglycoside N(6')-acetyltransferase type 1
HINOJBJO_00023	CDS	876	bla_1	3.5.2.6		Beta-lactamase OXA-1
HINOJBJO_00024	CDS	633	cat	2.3.1.28	COG0110	Chloramphenicol acetyltransferase
HINOJBJO_00025	CDS	453				hypothetical protein
HINOJBJO_00026	CDS	348	emrE		COG2076	Multidrug transporter EmrE
HINOJBJO_00027	CDS	840	folP	2.5.1.15	COG0294	Dihydropteroate synthase
HINOJBJO_00028	CDS	204				hypothetical protein
HINOJBJO_00029	CDS	1206	srpC		COG2059	putative chromate transport protein
HINOJBJO_00030	CDS	306				hypothetical protein
HINOJBJO_00031	CDS	765				hypothetical protein
HINOJBJO_00032	CDS	585				hypothetical protein
HINOJBJO_00033	CDS	1239				putative multidrug-efflux transporter
HINOJBJO_00034	CDS	906				hypothetical protein
HINOJBJO_00035	CDS	195				hypothetical protein
