locus_tag	ftype	length_bp	gene	EC_number	COG	product
LHMJIHCA_00001	CDS	741	xerD_1			Tyrosine recombinase XerD
LHMJIHCA_00002	CDS	1011	repB			RepFIB replication protein A
LHMJIHCA_00003	CDS	1167	soj	3.6.-.-	COG1192	Sporulation initiation inhibitor protein Soj
LHMJIHCA_00004	CDS	972	sopB			Protein SopB
LHMJIHCA_00005	CDS	258				hypothetical protein
LHMJIHCA_00006	CDS	306				hypothetical protein
LHMJIHCA_00007	CDS	252				hypothetical protein
LHMJIHCA_00008	CDS	1272	umuC		COG0389	Protein UmuC
LHMJIHCA_00009	CDS	426	umuD	3.4.21.-	COG1974	Protein UmuD
LHMJIHCA_00010	CDS	1485	ltrA		COG3344	Group II intron-encoded protein LtrA
LHMJIHCA_00011	CDS	972	parM			Plasmid segregation protein ParM
LHMJIHCA_00012	CDS	672				hypothetical protein
LHMJIHCA_00013	CDS	231				hypothetical protein
LHMJIHCA_00014	CDS	702	yhdJ	2.1.1.72	COG0863	DNA adenine methyltransferase YhdJ
LHMJIHCA_00015	CDS	222				hypothetical protein
LHMJIHCA_00016	CDS	420				hypothetical protein
LHMJIHCA_00017	CDS	768				hypothetical protein
LHMJIHCA_00018	CDS	429	klcA			Antirestriction protein KlcA
LHMJIHCA_00019	CDS	507				hypothetical protein
LHMJIHCA_00020	CDS	192				hypothetical protein
LHMJIHCA_00021	CDS	255	holE	2.7.7.7		DNA polymerase III subunit theta
LHMJIHCA_00022	CDS	321				hypothetical protein
LHMJIHCA_00023	CDS	228				hypothetical protein
LHMJIHCA_00024	CDS	231				hypothetical protein
LHMJIHCA_00025	CDS	1356				hypothetical protein
LHMJIHCA_00026	CDS	564				hypothetical protein
LHMJIHCA_00027	CDS	330				hypothetical protein
LHMJIHCA_00028	CDS	543	ssb			Plasmid-derived single-stranded DNA-binding protein
LHMJIHCA_00029	CDS	249				hypothetical protein
LHMJIHCA_00030	CDS	2058	spo0C		COG1475	Chromosome-partitioning protein Spo0J
LHMJIHCA_00031	CDS	432	psiB			Protein PsiB
LHMJIHCA_00032	CDS	729				hypothetical protein
LHMJIHCA_00033	CDS	327				hypothetical protein
LHMJIHCA_00034	CDS	375				hypothetical protein
LHMJIHCA_00035	CDS	510				hypothetical protein
LHMJIHCA_00036	CDS	810				hypothetical protein
LHMJIHCA_00037	CDS	1041	ftsH	3.4.24.-	COG0465	ATP-dependent zinc metalloprotease FtsH
LHMJIHCA_00038	CDS	1734				hypothetical protein
LHMJIHCA_00039	CDS	969				hypothetical protein
LHMJIHCA_00040	CDS	792				hypothetical protein
LHMJIHCA_00041	CDS	1074				hypothetical protein
LHMJIHCA_00042	CDS	1341				hypothetical protein
LHMJIHCA_00043	CDS	411	ygiW		COG3111	Protein YgiW
LHMJIHCA_00044	CDS	1131	rcnA		COG2215	Nickel/cobalt efflux system RcnA
LHMJIHCA_00045	CDS	270	csoR		COG1937	Copper-sensing transcriptional repressor CsoR
LHMJIHCA_00046	CDS	1299	mdtG			Multidrug resistance protein MdtG
LHMJIHCA_00047	CDS	759				hypothetical protein
LHMJIHCA_00048	CDS	921				hypothetical protein
LHMJIHCA_00049	CDS	372				hypothetical protein
LHMJIHCA_00050	CDS	978	chrB1			Protein ChrB
LHMJIHCA_00051	CDS	891	srpC		COG2059	putative chromate transport protein
LHMJIHCA_00052	CDS	471				hypothetical protein
LHMJIHCA_00053	CDS	690				hypothetical protein
LHMJIHCA_00054	CDS	738				hypothetical protein
LHMJIHCA_00055	CDS	366				hypothetical protein
LHMJIHCA_00056	CDS	240	relB		COG3077	Antitoxin RelB
LHMJIHCA_00057	CDS	288	relE_1	3.1.-.-	COG2026	mRNA interferase toxin RelE
LHMJIHCA_00058	CDS	1197				hypothetical protein
LHMJIHCA_00059	CDS	159	flmA			Stable plasmid inheritance protein
LHMJIHCA_00060	CDS	273				hypothetical protein
LHMJIHCA_00061	CDS	351				hypothetical protein
