locus_tag	ftype	length_bp	gene	EC_number	COG	product
JKJBPONE_00001	CDS	513	ssb		COG0629	Single-stranded DNA-binding protein
JKJBPONE_00002	CDS	243				hypothetical protein
JKJBPONE_00003	CDS	2010	spo0C		COG1475	Chromosome-partitioning protein Spo0J
JKJBPONE_00004	CDS	432	psiB			Protein PsiB
JKJBPONE_00005	CDS	723				hypothetical protein
JKJBPONE_00006	CDS	357				hypothetical protein
JKJBPONE_00007	CDS	273				hypothetical protein
JKJBPONE_00008	CDS	351				hypothetical protein
JKJBPONE_00009	CDS	354				hypothetical protein
JKJBPONE_00010	CDS	348				hypothetical protein
JKJBPONE_00011	CDS	147				hypothetical protein
JKJBPONE_00012	CDS	834				hypothetical protein
JKJBPONE_00013	CDS	822				hypothetical protein
JKJBPONE_00014	CDS	486				hypothetical protein
JKJBPONE_00015	CDS	399	traM			Relaxosome protein TraM
JKJBPONE_00016	CDS	687	traJ			Protein TraJ
JKJBPONE_00017	CDS	387	traY			Relaxosome protein TraY
JKJBPONE_00018	CDS	369	traA			Pilin
JKJBPONE_00019	CDS	306				hypothetical protein
JKJBPONE_00020	CDS	567				hypothetical protein
JKJBPONE_00021	CDS	741				hypothetical protein
JKJBPONE_00022	CDS	1425				hypothetical protein
JKJBPONE_00023	CDS	573	traV			Protein TraV
JKJBPONE_00024	CDS	411				hypothetical protein
JKJBPONE_00025	CDS	219				hypothetical protein
JKJBPONE_00026	CDS	312				hypothetical protein
JKJBPONE_00027	CDS	147				hypothetical protein
JKJBPONE_00028	CDS	393				hypothetical protein
JKJBPONE_00029	CDS	2640	traC			Protein TraC
JKJBPONE_00030	CDS	390				hypothetical protein
JKJBPONE_00031	CDS	627				hypothetical protein
JKJBPONE_00032	CDS	390				hypothetical protein
JKJBPONE_00033	CDS	990				hypothetical protein
JKJBPONE_00034	CDS	639				hypothetical protein
JKJBPONE_00035	CDS	1956				hypothetical protein
JKJBPONE_00036	CDS	255				hypothetical protein
JKJBPONE_00037	CDS	249				hypothetical protein
JKJBPONE_00038	CDS	327				hypothetical protein
JKJBPONE_00039	CDS	753				hypothetical protein
JKJBPONE_00040	CDS	240	traQ			Protein TraQ
JKJBPONE_00041	CDS	558				hypothetical protein
JKJBPONE_00042	CDS	444				hypothetical protein
JKJBPONE_00043	CDS	1368				hypothetical protein
JKJBPONE_00044	CDS	2850				hypothetical protein
JKJBPONE_00045	CDS	549	traS			Protein TraS
JKJBPONE_00046	CDS	732	ylpA			Lipoprotein YlpA
JKJBPONE_00047	CDS	690				hypothetical protein
JKJBPONE_00048	CDS	2313	traD			Coupling protein TraD
JKJBPONE_00049	CDS	5262	traI			Multifunctional conjugation protein TraI
JKJBPONE_00050	CDS	726				hypothetical protein
JKJBPONE_00051	CDS	594	finO			Fertility inhibition protein
JKJBPONE_00052	CDS	222				hypothetical protein
JKJBPONE_00053	CDS	645				hypothetical protein
JKJBPONE_00054	CDS	651				hypothetical protein
JKJBPONE_00055	CDS	309				hypothetical protein
JKJBPONE_00056	CDS	561	pld	3.1.4.4		Phospholipase D
JKJBPONE_00057	CDS	858				hypothetical protein
JKJBPONE_00058	CDS	564	proQ		COG3109	RNA chaperone ProQ
JKJBPONE_00059	CDS	612				hypothetical protein
JKJBPONE_00060	CDS	993				hypothetical protein
JKJBPONE_00061	CDS	156				hypothetical protein
JKJBPONE_00062	CDS	1716	xerD_1		COG4974	Tyrosine recombinase XerD
JKJBPONE_00063	CDS	3030				hypothetical protein
JKJBPONE_00064	CDS	1026				hypothetical protein
JKJBPONE_00065	CDS	780				Insertion sequence IS5376 putative ATP-binding protein
JKJBPONE_00066	CDS	240				hypothetical protein
JKJBPONE_00067	CDS	882	bla	3.5.2.6		Carbapenem-hydrolyzing beta-lactamase KPC
JKJBPONE_00068	CDS	1320				hypothetical protein
JKJBPONE_00069	CDS	1185				hypothetical protein
JKJBPONE_00070	CDS	213				hypothetical protein
JKJBPONE_00071	CDS	360				hypothetical protein
JKJBPONE_00072	CDS	117				hypothetical protein
JKJBPONE_00073	CDS	360				hypothetical protein
JKJBPONE_00074	CDS	621	bin3			Putative transposon Tn552 DNA-invertase bin3
JKJBPONE_00075	CDS	2898				hypothetical protein
JKJBPONE_00076	CDS	606	pinR	3.1.22.-	COG1961	Serine recombinase PinR
JKJBPONE_00077	CDS	1182	nhaA		COG3004	Na(+)/H(+) antiporter NhaA
JKJBPONE_00078	CDS	315				hypothetical protein
JKJBPONE_00079	CDS	357				hypothetical protein
JKJBPONE_00080	CDS	402				hypothetical protein
JKJBPONE_00081	CDS	291				hypothetical protein
JKJBPONE_00082	CDS	2967				hypothetical protein
JKJBPONE_00083	CDS	684				hypothetical protein
JKJBPONE_00084	CDS	1539				hypothetical protein
JKJBPONE_00085	CDS	348				hypothetical protein
JKJBPONE_00086	CDS	405				hypothetical protein
JKJBPONE_00087	CDS	204				hypothetical protein
JKJBPONE_00088	CDS	369				hypothetical protein
JKJBPONE_00089	CDS	495				hypothetical protein
JKJBPONE_00090	CDS	573				hypothetical protein
JKJBPONE_00091	CDS	249				hypothetical protein
JKJBPONE_00092	CDS	690				hypothetical protein
JKJBPONE_00093	CDS	690				hypothetical protein
JKJBPONE_00094	CDS	252				hypothetical protein
JKJBPONE_00095	CDS	309				hypothetical protein
JKJBPONE_00096	CDS	330				hypothetical protein
JKJBPONE_00097	CDS	444				hypothetical protein
JKJBPONE_00098	CDS	333				hypothetical protein
JKJBPONE_00099	CDS	783	xerD_2		COG4974	Tyrosine recombinase XerD
JKJBPONE_00100	CDS	249				hypothetical protein
JKJBPONE_00101	CDS	474				hypothetical protein
JKJBPONE_00102	CDS	1269				hypothetical protein
JKJBPONE_00103	CDS	3258	hsdR	3.1.21.3		Type-1 restriction enzyme R protein
JKJBPONE_00104	CDS	1317				hypothetical protein
JKJBPONE_00105	CDS	2028	hsdM	2.1.1.72	COG0286	Type I restriction enzyme EcoKI M protein
JKJBPONE_00106	CDS	216				hypothetical protein
JKJBPONE_00107	CDS	174				hypothetical protein
JKJBPONE_00108	CDS	333				hypothetical protein
JKJBPONE_00109	CDS	975	virB		COG1475	Virulence regulon transcriptional activator VirB
JKJBPONE_00110	CDS	1206	parA			Plasmid partition protein A
JKJBPONE_00111	CDS	897	repA			Replication protein RepA
JKJBPONE_00112	CDS	1272	umuC		COG0389	Protein UmuC
JKJBPONE_00113	CDS	432	umuD	3.4.21.-	COG1974	Protein UmuD
JKJBPONE_00114	CDS	972	parM			Plasmid segregation protein ParM
JKJBPONE_00115	CDS	672				hypothetical protein
JKJBPONE_00116	CDS	231				hypothetical protein
JKJBPONE_00117	CDS	702	yhdJ	2.1.1.72	COG0863	DNA adenine methyltransferase YhdJ
JKJBPONE_00118	CDS	222				hypothetical protein
JKJBPONE_00119	CDS	420				hypothetical protein
JKJBPONE_00120	CDS	768				hypothetical protein
JKJBPONE_00121	CDS	429	klcA			Antirestriction protein KlcA
JKJBPONE_00122	CDS	507				hypothetical protein
JKJBPONE_00123	CDS	192				hypothetical protein
JKJBPONE_00124	CDS	255	holE	2.7.7.7		DNA polymerase III subunit theta
JKJBPONE_00125	CDS	318				hypothetical protein
JKJBPONE_00126	CDS	228				hypothetical protein
JKJBPONE_00127	CDS	231				hypothetical protein
JKJBPONE_00128	CDS	1356				hypothetical protein
JKJBPONE_00129	CDS	564				hypothetical protein
