locus_tag	ftype	length_bp	gene	EC_number	COG	product
MLABFKGE_00001	CDS	873	pir			PI protein
MLABFKGE_00002	CDS	444				hypothetical protein
MLABFKGE_00003	CDS	354				hypothetical protein
MLABFKGE_00004	CDS	285				hypothetical protein
MLABFKGE_00005	CDS	312				hypothetical protein
MLABFKGE_00006	CDS	285				hypothetical protein
MLABFKGE_00007	CDS	663				Iron-sulfur cluster carrier protein
MLABFKGE_00008	CDS	663	bin3			Putative transposon Tn552 DNA-invertase bin3
MLABFKGE_00009	CDS	240				hypothetical protein
MLABFKGE_00010	CDS	198				hypothetical protein
MLABFKGE_00011	CDS	1320				hypothetical protein
MLABFKGE_00012	CDS	882	bla_1	3.5.2.6		Carbapenem-hydrolyzing beta-lactamase KPC
MLABFKGE_00013	CDS	780				Insertion sequence IS5376 putative ATP-binding protein
MLABFKGE_00014	CDS	1026				hypothetical protein
MLABFKGE_00015	CDS	3030				hypothetical protein
MLABFKGE_00016	CDS	1716	xerD		COG4974	Tyrosine recombinase XerD
MLABFKGE_00017	CDS	705				hypothetical protein
MLABFKGE_00018	CDS	861	bla_2	3.5.2.6		Beta-lactamase SHV-1
MLABFKGE_00019	CDS	762	glpR		COG1349	Glycerol-3-phosphate regulon repressor
MLABFKGE_00020	CDS	903	ltnD	1.1.1.411		L-threonate dehydrogenase
MLABFKGE_00021	CDS	633	otnK_1	2.7.1.217	COG3395	3-oxo-tetronate kinase
MLABFKGE_00022	CDS	639	otnK_2	2.7.1.217	COG3395	3-oxo-tetronate kinase
MLABFKGE_00023	CDS	3018				hypothetical protein
MLABFKGE_00024	CDS	534				hypothetical protein
MLABFKGE_00025	CDS	96				hypothetical protein
MLABFKGE_00026	CDS	147				hypothetical protein
MLABFKGE_00027	CDS	279				hypothetical protein
MLABFKGE_00028	CDS	276				hypothetical protein
MLABFKGE_00029	CDS	255				hypothetical protein
MLABFKGE_00030	CDS	822				hypothetical protein
MLABFKGE_00031	CDS	180				hypothetical protein
MLABFKGE_00032	CDS	651				hypothetical protein
MLABFKGE_00033	CDS	456	stpA		COG2916	DNA-binding protein StpA
MLABFKGE_00034	CDS	2328	topB	5.99.1.2	COG0550	DNA topoisomerase 3
MLABFKGE_00035	CDS	1263	yjoB	3.-.-.-	COG0465	putative ATPase YjoB
MLABFKGE_00036	CDS	495	yhcR	3.1.31.-	COG0737	Endonuclease YhcR
MLABFKGE_00037	CDS	327				hypothetical protein
MLABFKGE_00038	CDS	315				hypothetical protein
MLABFKGE_00039	CDS	393				hypothetical protein
MLABFKGE_00040	CDS	1836	virD4			Protein VirD4
MLABFKGE_00041	CDS	1035	ptlH		COG0630	Type IV secretion system protein PtlH
MLABFKGE_00042	CDS	198				hypothetical protein
MLABFKGE_00043	CDS	1215				Type IV secretion system protein virB10
MLABFKGE_00044	CDS	930	virB9			Type IV secretion system protein virB9
MLABFKGE_00045	CDS	729	virB8			Type IV secretion system protein virB8
MLABFKGE_00046	CDS	1056				hypothetical protein
MLABFKGE_00047	CDS	258				hypothetical protein
MLABFKGE_00048	CDS	771				hypothetical protein
MLABFKGE_00049	CDS	2754	virB4			Type IV secretion system protein virB4
MLABFKGE_00050	CDS	291				hypothetical protein
MLABFKGE_00051	CDS	645	virB1			Type IV secretion system protein virB1
MLABFKGE_00052	CDS	237				hypothetical protein
MLABFKGE_00053	CDS	651	rfaH		COG0250	Transcription antitermination protein RfaH
MLABFKGE_00054	CDS	1161				hypothetical protein
MLABFKGE_00055	CDS	546				hypothetical protein
MLABFKGE_00056	CDS	258				hypothetical protein
MLABFKGE_00057	CDS	165				hypothetical protein
MLABFKGE_00058	CDS	339				hypothetical protein
MLABFKGE_00059	CDS	243				hypothetical protein
MLABFKGE_00060	CDS	270				hypothetical protein
MLABFKGE_00061	CDS	552				hypothetical protein
MLABFKGE_00062	CDS	237				hypothetical protein
MLABFKGE_00063	CDS	516	dnaJ			Chaperone protein DnaJ
