locus_tag	ftype	length_bp	gene	EC_number	COG	product
IOLGJMMF_00001	CDS	702	repE			Replication initiation protein
IOLGJMMF_00002	CDS	126				hypothetical protein
IOLGJMMF_00003	CDS	264				hypothetical protein
IOLGJMMF_00004	CDS	300				hypothetical protein
IOLGJMMF_00005	CDS	162				hypothetical protein
IOLGJMMF_00006	CDS	285				hypothetical protein
IOLGJMMF_00007	CDS	1716	xerD		COG4974	Tyrosine recombinase XerD
IOLGJMMF_00008	CDS	3030				hypothetical protein
IOLGJMMF_00009	CDS	1026				hypothetical protein
IOLGJMMF_00010	CDS	780				Insertion sequence IS5376 putative ATP-binding protein
IOLGJMMF_00011	CDS	882	bla	3.5.2.6		Carbapenem-hydrolyzing beta-lactamase KPC
IOLGJMMF_00012	CDS	1320				hypothetical protein
IOLGJMMF_00013	CDS	1902				hypothetical protein
IOLGJMMF_00014	CDS	1440	mobA			Mobilization protein A
IOLGJMMF_00015	CDS	459				hypothetical protein
