locus_tag	ftype	length_bp	gene	EC_number	COG	product
JAOBBAEH_00001	CDS	468	klcA_1			Antirestriction protein KlcA
JAOBBAEH_00002	CDS	1530				hypothetical protein
JAOBBAEH_00003	CDS	705				hypothetical protein
JAOBBAEH_00004	CDS	441				hypothetical protein
JAOBBAEH_00005	CDS	789				hypothetical protein
JAOBBAEH_00006	CDS	519				hypothetical protein
JAOBBAEH_00007	CDS	417	fosA	2.5.1.18		Glutathione transferase FosA
JAOBBAEH_00008	CDS	705				hypothetical protein
JAOBBAEH_00009	CDS	264				hypothetical protein
JAOBBAEH_00010	CDS	561	hin		COG1961	DNA-invertase hin
JAOBBAEH_00011	CDS	561				hypothetical protein
JAOBBAEH_00012	CDS	279				hypothetical protein
JAOBBAEH_00013	CDS	426	klcA_2			Antirestriction protein KlcA
JAOBBAEH_00014	CDS	156				hypothetical protein
JAOBBAEH_00015	CDS	297				hypothetical protein
JAOBBAEH_00016	CDS	981				hypothetical protein
JAOBBAEH_00017	CDS	882	bla	3.5.2.6		Carbapenem-hydrolyzing beta-lactamase KPC
JAOBBAEH_00018	CDS	981				hypothetical protein
JAOBBAEH_00019	CDS	558	tnpR			Transposon Tn3 resolvase
JAOBBAEH_00020	CDS	3006				hypothetical protein
JAOBBAEH_00021	CDS	342	mcpU		COG0840	Methyl-accepting chemotaxis protein McpU
JAOBBAEH_00022	CDS	198				hypothetical protein
