locus_tag	ftype	length_bp	gene	EC_number	COG	product
FLHAKGNI_00001	CDS	180				hypothetical protein
FLHAKGNI_00002	CDS	816	folP	2.5.1.15	COG0294	Dihydropteroate synthase
FLHAKGNI_00003	CDS	804	neo	2.7.1.95		Aminoglycoside 3'-phosphotransferase
FLHAKGNI_00004	CDS	837				hypothetical protein
FLHAKGNI_00005	CDS	1023				hypothetical protein
FLHAKGNI_00006	CDS	510				hypothetical protein
FLHAKGNI_00007	CDS	861	bla_1	3.5.2.6		Beta-lactamase TEM
FLHAKGNI_00008	CDS	252	tnpR_1			Transposon Tn3 resolvase
FLHAKGNI_00009	CDS	825	bla_2	3.5.2.6		Beta-lactamase OXA-18
FLHAKGNI_00010	CDS	777	ant1	2.7.7.47		Streptomycin 3''-adenylyltransferase
FLHAKGNI_00011	CDS	606	aacA4	2.3.1.82		Aminoglycoside N(6')-acetyltransferase type 1
FLHAKGNI_00012	CDS	558	tnpR_2			Transposon Tn3 resolvase
FLHAKGNI_00013	CDS	909				hypothetical protein
FLHAKGNI_00014	CDS	1716	xerD		COG4974	Tyrosine recombinase XerD
FLHAKGNI_00015	CDS	3030				hypothetical protein
FLHAKGNI_00016	CDS	1026				hypothetical protein
FLHAKGNI_00017	CDS	780				Insertion sequence IS5376 putative ATP-binding protein
FLHAKGNI_00018	CDS	882	bla_3	3.5.2.6		Carbapenem-hydrolyzing beta-lactamase KPC
FLHAKGNI_00019	CDS	1320				hypothetical protein
FLHAKGNI_00020	CDS	939				hypothetical protein
FLHAKGNI_00021	CDS	570	hin_1		COG1961	DNA-invertase hin
FLHAKGNI_00022	CDS	1779				hypothetical protein
FLHAKGNI_00023	CDS	720	repE			Replication initiation protein
FLHAKGNI_00024	CDS	342				hypothetical protein
FLHAKGNI_00025	CDS	792				hypothetical protein
FLHAKGNI_00026	CDS	1266	umuC		COG0389	Protein UmuC
FLHAKGNI_00027	CDS	441	umuD	3.4.21.-	COG1974	Protein UmuD
FLHAKGNI_00028	CDS	426	klcA			Antirestriction protein KlcA
FLHAKGNI_00029	CDS	405				hypothetical protein
FLHAKGNI_00030	CDS	240				hypothetical protein
FLHAKGNI_00031	CDS	156				hypothetical protein
FLHAKGNI_00032	CDS	546				hypothetical protein
FLHAKGNI_00033	CDS	297				hypothetical protein
FLHAKGNI_00034	CDS	360				hypothetical protein
FLHAKGNI_00035	CDS	210				hypothetical protein
FLHAKGNI_00036	CDS	3009				hypothetical protein
FLHAKGNI_00037	CDS	573	tnpR_3			Transposon Tn3 resolvase
FLHAKGNI_00038	CDS	375	arsA_1	3.6.3.16		Arsenical pump-driving ATPase
FLHAKGNI_00039	CDS	426	arsC	1.20.4.1		Arsenate reductase
FLHAKGNI_00040	CDS	1290	arsB		COG1055	Arsenical pump membrane protein
FLHAKGNI_00041	CDS	1752	arsA_2	3.6.3.16		Arsenical pump-driving ATPase
FLHAKGNI_00042	CDS	363	arsD			Arsenical resistance operon trans-acting repressor ArsD
FLHAKGNI_00043	CDS	354	arsR2		COG0640	Arsenic resistance transcriptional regulator ArsR2
FLHAKGNI_00044	CDS	333				hypothetical protein
FLHAKGNI_00045	CDS	108				hypothetical protein
FLHAKGNI_00046	CDS	510				hypothetical protein
FLHAKGNI_00047	CDS	180				hypothetical protein
FLHAKGNI_00048	CDS	321				hypothetical protein
FLHAKGNI_00049	CDS	345				hypothetical protein
FLHAKGNI_00050	CDS	369				hypothetical protein
FLHAKGNI_00051	CDS	717				hypothetical protein
FLHAKGNI_00052	CDS	420				hypothetical protein
FLHAKGNI_00053	CDS	417				hypothetical protein
FLHAKGNI_00054	CDS	1530	traD			Coupling protein TraD
FLHAKGNI_00055	CDS	3237	traI			Multifunctional conjugation protein TraI
FLHAKGNI_00056	CDS	366				hypothetical protein
FLHAKGNI_00057	CDS	429				hypothetical protein
FLHAKGNI_00058	CDS	705				hypothetical protein
FLHAKGNI_00059	CDS	1707				hypothetical protein
FLHAKGNI_00060	CDS	1005				hypothetical protein
FLHAKGNI_00061	CDS	1491	dauA		COG0659	C4-dicarboxylic acid transporter DauA
FLHAKGNI_00062	CDS	855				hypothetical protein
FLHAKGNI_00063	CDS	333	dksA			RNA polymerase-binding transcription factor DksA
FLHAKGNI_00064	CDS	621	hin_2		COG1961	DNA-invertase hin
FLHAKGNI_00065	CDS	261				hypothetical protein
FLHAKGNI_00066	CDS	312	parE1		COG3668	Toxin ParE1
FLHAKGNI_00067	CDS	105				hypothetical protein
