locus_tag	ftype	length_bp	gene	EC_number	COG	product
BBFECOAC_00001	CDS	744				hypothetical protein
BBFECOAC_00002	CDS	777	xerD_1		COG4974	Tyrosine recombinase XerD
BBFECOAC_00003	CDS	258				hypothetical protein
BBFECOAC_00004	CDS	867	repE			Replication initiation protein
BBFECOAC_00005	CDS	270				hypothetical protein
BBFECOAC_00006	CDS	1206	parA			Plasmid partition protein A
BBFECOAC_00007	CDS	975	virB		COG1475	Virulence regulon transcriptional activator VirB
BBFECOAC_00008	CDS	1272	umuC		COG0389	Protein UmuC
BBFECOAC_00009	CDS	432	umuD	3.4.21.-	COG1974	Protein UmuD
BBFECOAC_00010	CDS	1488	ltrA		COG3344	Group II intron-encoded protein LtrA
BBFECOAC_00011	CDS	276				hypothetical protein
BBFECOAC_00012	CDS	378				hypothetical protein
BBFECOAC_00013	CDS	552				hypothetical protein
BBFECOAC_00014	CDS	924				hypothetical protein
BBFECOAC_00015	CDS	90				hypothetical protein
BBFECOAC_00016	CDS	387				hypothetical protein
BBFECOAC_00017	CDS	2967				hypothetical protein
BBFECOAC_00018	CDS	561	hin		COG1961	DNA-invertase hin
BBFECOAC_00019	CDS	351	pdeR	3.1.4.52	COG2199	Cyclic di-GMP phosphodiesterase PdeR
BBFECOAC_00020	CDS	1014	xerD_2		COG4974	Tyrosine recombinase XerD
BBFECOAC_00021	CDS	600	aacA4	2.3.1.82		Aminoglycoside N(6')-acetyltransferase type 1
BBFECOAC_00022	CDS	876	bla_1	3.5.2.6		Beta-lactamase OXA-1
BBFECOAC_00023	CDS	633	cat	2.3.1.28	COG0110	Chloramphenicol acetyltransferase
BBFECOAC_00024	CDS	453				hypothetical protein
BBFECOAC_00025	CDS	348	emrE		COG2076	Multidrug transporter EmrE
BBFECOAC_00026	CDS	840	folP	2.5.1.15	COG0294	Dihydropteroate synthase
BBFECOAC_00027	CDS	204				hypothetical protein
BBFECOAC_00028	CDS	1206	srpC		COG2059	putative chromate transport protein
BBFECOAC_00029	CDS	306				hypothetical protein
BBFECOAC_00030	CDS	765				hypothetical protein
BBFECOAC_00031	CDS	585				hypothetical protein
BBFECOAC_00032	CDS	1239				putative multidrug-efflux transporter
BBFECOAC_00033	CDS	906				hypothetical protein
BBFECOAC_00034	CDS	330				hypothetical protein
BBFECOAC_00035	CDS	1716	xerD_3		COG4974	Tyrosine recombinase XerD
BBFECOAC_00036	CDS	3030				hypothetical protein
BBFECOAC_00037	CDS	1026				hypothetical protein
BBFECOAC_00038	CDS	780				Insertion sequence IS5376 putative ATP-binding protein
BBFECOAC_00039	CDS	882	bla_2	3.5.2.6		Carbapenem-hydrolyzing beta-lactamase KPC
BBFECOAC_00040	CDS	1320				hypothetical protein
BBFECOAC_00041	CDS	519				hypothetical protein
BBFECOAC_00042	CDS	495				hypothetical protein
BBFECOAC_00043	CDS	1077				hypothetical protein
BBFECOAC_00044	CDS	588				hypothetical protein
BBFECOAC_00045	CDS	285				hypothetical protein
BBFECOAC_00046	CDS	417	vapC	3.1.-.-	COG1487	tRNA(fMet)-specific endonuclease VapC
BBFECOAC_00047	CDS	231	vapB		COG4456	Antitoxin VapB
BBFECOAC_00048	CDS	351				hypothetical protein
