locus_tag	ftype	length_bp	gene	EC_number	COG	product
EKPGLEPF_00001	CDS	2358				hypothetical protein
EKPGLEPF_00002	CDS	1026				hypothetical protein
EKPGLEPF_00003	CDS	780				Insertion sequence IS5376 putative ATP-binding protein
EKPGLEPF_00004	CDS	882	bla	3.5.2.6		Carbapenem-hydrolyzing beta-lactamase KPC
EKPGLEPF_00005	CDS	1320				hypothetical protein
EKPGLEPF_00006	CDS	633				hypothetical protein
EKPGLEPF_00007	CDS	339	mbeC			Mobilization protein MbeC
EKPGLEPF_00008	CDS	192	rop			Regulatory protein rop
EKPGLEPF_00009	CDS	342				hypothetical protein
EKPGLEPF_00010	CDS	1569	cea			Colicin-E1
EKPGLEPF_00011	CDS	438				hypothetical protein
EKPGLEPF_00012	CDS	420				hypothetical protein
EKPGLEPF_00013	CDS	162				hypothetical protein
EKPGLEPF_00014	CDS	234				hypothetical protein
EKPGLEPF_00015	CDS	1716	xerD		COG4974	Tyrosine recombinase XerD
EKPGLEPF_00016	CDS	276				hypothetical protein
