locus_tag	ftype	length_bp	gene	EC_number	COG	product
BMJAKIGF_00001	CDS	720	repE			Replication initiation protein
BMJAKIGF_00002	CDS	1476				hypothetical protein
BMJAKIGF_00003	CDS	570	hin_1		COG1961	DNA-invertase hin
BMJAKIGF_00004	CDS	378				hypothetical protein
BMJAKIGF_00005	CDS	330				hypothetical protein
BMJAKIGF_00006	CDS	402	tnpR_1			Transposon Tn3 resolvase
BMJAKIGF_00007	CDS	981				hypothetical protein
BMJAKIGF_00008	CDS	882	bla_1	3.5.2.6		Carbapenem-hydrolyzing beta-lactamase KPC
BMJAKIGF_00009	CDS	381				hypothetical protein
BMJAKIGF_00010	CDS	705				hypothetical protein
BMJAKIGF_00011	CDS	960				hypothetical protein
BMJAKIGF_00012	CDS	453				hypothetical protein
BMJAKIGF_00013	CDS	600	aacA4	2.3.1.82		Aminoglycoside N(6')-acetyltransferase type 1
BMJAKIGF_00014	CDS	1005	xerD_1		COG4974	Tyrosine recombinase XerD
BMJAKIGF_00015	CDS	378				hypothetical protein
BMJAKIGF_00016	CDS	330				hypothetical protein
BMJAKIGF_00017	CDS	231				hypothetical protein
BMJAKIGF_00018	CDS	192				hypothetical protein
BMJAKIGF_00019	CDS	657			COG1357	Pentapeptide repeat protein
BMJAKIGF_00020	CDS	615	hin_2		COG1961	DNA-invertase hin
BMJAKIGF_00021	CDS	219				hypothetical protein
BMJAKIGF_00022	CDS	549				hypothetical protein
BMJAKIGF_00023	CDS	573	hin_3		COG1961	DNA-invertase hin
BMJAKIGF_00024	CDS	615				hypothetical protein
BMJAKIGF_00025	CDS	363				hypothetical protein
BMJAKIGF_00026	CDS	474				hypothetical protein
BMJAKIGF_00027	CDS	90				hypothetical protein
BMJAKIGF_00028	CDS	276				hypothetical protein
BMJAKIGF_00029	CDS	378				hypothetical protein
BMJAKIGF_00030	CDS	582	pld	3.1.4.4		Phospholipase D
BMJAKIGF_00031	CDS	909			COG0630	Type IV secretion system protein VirB11
BMJAKIGF_00032	CDS	1161				Protein virB10
BMJAKIGF_00033	CDS	885	virB9			Type IV secretion system protein virB9
BMJAKIGF_00034	CDS	699	virB8			Type IV secretion system protein virB8
BMJAKIGF_00035	CDS	771	virB6			Type IV secretion system protein VirB6
BMJAKIGF_00036	CDS	186				hypothetical protein
BMJAKIGF_00037	CDS	228				hypothetical protein
BMJAKIGF_00038	CDS	714	virB5			Type IV secretion system protein virB5
BMJAKIGF_00039	CDS	549	virB4_1		COG3451	Type IV secretion system protein virB4
BMJAKIGF_00040	CDS	510	virB4_2		COG3451	Type IV secretion system protein virB4
BMJAKIGF_00041	CDS	165				hypothetical protein
BMJAKIGF_00042	CDS	564	virB4_3			Type IV secretion system protein virB4
BMJAKIGF_00043	CDS	855	virB4_4		COG3451	Type IV secretion system protein virB4
BMJAKIGF_00044	CDS	318				hypothetical protein
BMJAKIGF_00045	CDS	294				hypothetical protein
BMJAKIGF_00046	CDS	282				hypothetical protein
BMJAKIGF_00047	CDS	735	virB1			Type IV secretion system protein virB1
BMJAKIGF_00048	CDS	306	hvrA			Trans-acting regulatory protein HvrA
BMJAKIGF_00049	CDS	345				hypothetical protein
BMJAKIGF_00050	CDS	315				hypothetical protein
BMJAKIGF_00051	CDS	312				hypothetical protein
BMJAKIGF_00052	CDS	648				hypothetical protein
BMJAKIGF_00053	CDS	207				hypothetical protein
BMJAKIGF_00054	CDS	267				hypothetical protein
BMJAKIGF_00055	CDS	1434	dcm	2.1.1.37	COG0270	DNA-cytosine methyltransferase
BMJAKIGF_00056	CDS	1209	ecoRIIR	3.1.21.4		Type-2 restriction enzyme EcoRII
BMJAKIGF_00057	CDS	765				hypothetical protein
BMJAKIGF_00058	CDS	285				hypothetical protein
BMJAKIGF_00059	CDS	474	dhfrI	1.5.1.3		Dihydrofolate reductase type 1
BMJAKIGF_00060	CDS	726	xerD_2		COG4974	Tyrosine recombinase XerD
BMJAKIGF_00061	CDS	705				hypothetical protein
BMJAKIGF_00062	CDS	342				hypothetical protein
BMJAKIGF_00063	CDS	285				hypothetical protein
BMJAKIGF_00064	CDS	333				hypothetical protein
BMJAKIGF_00065	CDS	108				hypothetical protein
BMJAKIGF_00066	CDS	348				hypothetical protein
BMJAKIGF_00067	CDS	180				hypothetical protein
BMJAKIGF_00068	CDS	321				hypothetical protein
BMJAKIGF_00069	CDS	345				hypothetical protein
BMJAKIGF_00070	CDS	369				hypothetical protein
BMJAKIGF_00071	CDS	717				hypothetical protein
BMJAKIGF_00072	CDS	420				hypothetical protein
