locus_tag	ftype	length_bp	gene	EC_number	COG	product
AHNINGCK_00001	CDS	222				hypothetical protein
AHNINGCK_00002	CDS	645				hypothetical protein
AHNINGCK_00003	CDS	651				hypothetical protein
AHNINGCK_00004	CDS	309				hypothetical protein
AHNINGCK_00005	CDS	561	pld	3.1.4.4		Phospholipase D
AHNINGCK_00006	CDS	858				hypothetical protein
AHNINGCK_00007	CDS	564	proQ		COG3109	RNA chaperone ProQ
AHNINGCK_00008	CDS	612				hypothetical protein
AHNINGCK_00009	CDS	993				hypothetical protein
AHNINGCK_00010	CDS	156				hypothetical protein
AHNINGCK_00011	CDS	1716	xerD_1		COG4974	Tyrosine recombinase XerD
AHNINGCK_00012	CDS	3030				hypothetical protein
AHNINGCK_00013	CDS	1026				hypothetical protein
AHNINGCK_00014	CDS	780				Insertion sequence IS5376 putative ATP-binding protein
AHNINGCK_00015	CDS	240				hypothetical protein
AHNINGCK_00016	CDS	882	bla_1	3.5.2.6		Carbapenem-hydrolyzing beta-lactamase KPC
AHNINGCK_00017	CDS	1320				hypothetical protein
AHNINGCK_00018	CDS	1185				hypothetical protein
AHNINGCK_00019	CDS	213				hypothetical protein
AHNINGCK_00020	CDS	360				hypothetical protein
AHNINGCK_00021	CDS	117				hypothetical protein
AHNINGCK_00022	CDS	411				hypothetical protein
AHNINGCK_00023	CDS	621	bin3			Putative transposon Tn552 DNA-invertase bin3
AHNINGCK_00024	CDS	2898				hypothetical protein
AHNINGCK_00025	CDS	705				hypothetical protein
AHNINGCK_00026	CDS	336	bla_2	3.5.2.6		Beta-lactamase OXA-18
AHNINGCK_00027	CDS	360	bla_3	3.5.2.6		Beta-lactamase OXA-18
AHNINGCK_00028	CDS	861	bla_4	3.5.2.6		Beta-lactamase TEM
AHNINGCK_00029	CDS	411				hypothetical protein
AHNINGCK_00030	CDS	1269	tnsB			Transposon Tn7 transposition protein TnsB
AHNINGCK_00031	CDS	708			COG2200	putative signaling protein
AHNINGCK_00032	CDS	237				hypothetical protein
AHNINGCK_00033	CDS	363	mta		COG0789	HTH-type transcriptional activator mta
AHNINGCK_00034	CDS	1695	merA	1.16.1.1		Mercuric reductase
AHNINGCK_00035	CDS	423	merC			Mercuric transport protein MerC
AHNINGCK_00036	CDS	378				hypothetical protein
AHNINGCK_00037	CDS	276				hypothetical protein
