locus_tag	ftype	length_bp	gene	EC_number	COG	product
LOIANIHJ_00001	CDS	876	repA			Replication protein RepA
LOIANIHJ_00002	CDS	627	soj	3.6.-.-	COG1192	Chromosome-partitioning ATPase Soj
LOIANIHJ_00003	CDS	303				hypothetical protein
LOIANIHJ_00004	CDS	795	xerD_1		COG4974	Tyrosine recombinase XerD
LOIANIHJ_00005	CDS	144				hypothetical protein
LOIANIHJ_00006	CDS	1017				hypothetical protein
LOIANIHJ_00007	CDS	324				hypothetical protein
LOIANIHJ_00008	CDS	396				hypothetical protein
LOIANIHJ_00009	CDS	306	ccdB			Toxin CcdB
LOIANIHJ_00010	CDS	219	ccdA		COG5302	Antitoxin CcdA
LOIANIHJ_00011	CDS	690				hypothetical protein
LOIANIHJ_00012	CDS	690				hypothetical protein
LOIANIHJ_00013	CDS	270				hypothetical protein
LOIANIHJ_00014	CDS	576				hypothetical protein
LOIANIHJ_00015	CDS	495				hypothetical protein
LOIANIHJ_00016	CDS	369				hypothetical protein
LOIANIHJ_00017	CDS	204	ymoA			Modulating protein YmoA
LOIANIHJ_00018	CDS	204				hypothetical protein
LOIANIHJ_00019	CDS	1005				hypothetical protein
LOIANIHJ_00020	CDS	2967				hypothetical protein
LOIANIHJ_00021	CDS	291				hypothetical protein
LOIANIHJ_00022	CDS	402				hypothetical protein
LOIANIHJ_00023	CDS	357				hypothetical protein
LOIANIHJ_00024	CDS	315				hypothetical protein
LOIANIHJ_00025	CDS	1182	nhaA		COG3004	Na(+)/H(+) antiporter NhaA
LOIANIHJ_00026	CDS	606	pinR	3.1.22.-	COG1961	Serine recombinase PinR
LOIANIHJ_00027	CDS	2898				hypothetical protein
LOIANIHJ_00028	CDS	828				Protein virB10
LOIANIHJ_00029	CDS	1002			COG0630	Type IV secretion system protein VirB11
LOIANIHJ_00030	CDS	528	pld	3.1.4.4		Phospholipase D
LOIANIHJ_00031	CDS	312				hypothetical protein
LOIANIHJ_00032	CDS	363				hypothetical protein
LOIANIHJ_00033	CDS	666				hypothetical protein
LOIANIHJ_00034	CDS	3219	traI			Multifunctional conjugation protein TraI
LOIANIHJ_00035	CDS	1533	traD			Coupling protein TraD
LOIANIHJ_00036	CDS	423				hypothetical protein
LOIANIHJ_00037	CDS	432				hypothetical protein
LOIANIHJ_00038	CDS	717				hypothetical protein
LOIANIHJ_00039	CDS	369				hypothetical protein
LOIANIHJ_00040	CDS	351				hypothetical protein
LOIANIHJ_00041	CDS	183				hypothetical protein
LOIANIHJ_00042	CDS	207				hypothetical protein
LOIANIHJ_00043	CDS	1320				hypothetical protein
LOIANIHJ_00044	CDS	882	bla_1	3.5.2.6		Carbapenem-hydrolyzing beta-lactamase KPC
LOIANIHJ_00045	CDS	780				Insertion sequence IS5376 putative ATP-binding protein
LOIANIHJ_00046	CDS	1026				hypothetical protein
LOIANIHJ_00047	CDS	3030				hypothetical protein
LOIANIHJ_00048	CDS	1716	xerD_2		COG4974	Tyrosine recombinase XerD
LOIANIHJ_00049	CDS	678				hypothetical protein
LOIANIHJ_00050	CDS	498	ros		COG4957	Transcriptional regulatory protein ros
LOIANIHJ_00051	CDS	201				hypothetical protein
LOIANIHJ_00052	CDS	270				hypothetical protein
LOIANIHJ_00053	CDS	792				hypothetical protein
LOIANIHJ_00054	CDS	156				hypothetical protein
LOIANIHJ_00055	CDS	504				hypothetical protein
LOIANIHJ_00056	CDS	885	ilvD	4.2.1.9	COG0129	Dihydroxy-acid dehydratase
LOIANIHJ_00057	CDS	1545	ilvA	4.3.1.19	COG1171	L-threonine dehydratase biosynthetic IlvA
LOIANIHJ_00058	CDS	516	gatA		COG1762	PTS system galactitol-specific EIIA component
LOIANIHJ_00059	CDS	279	gatB	2.7.1.200	COG3414	PTS system galactitol-specific EIIB component
LOIANIHJ_00060	CDS	1404	gatC		COG3775	PTS system galactitol-specific EIIC component
LOIANIHJ_00061	CDS	2064	cmtB		COG1762	Mannitol-specific cryptic phosphotransferase enzyme IIA component
LOIANIHJ_00062	CDS	663	fucA	4.1.2.17	COG0235	L-fuculose phosphate aldolase
LOIANIHJ_00063	CDS	1014	dhaK_1	2.7.1.121	COG2376	PEP-dependent dihydroxyacetone kinase, dihydroxyacetone-binding subunit DhaK
LOIANIHJ_00064	CDS	642	dhaL_1	2.7.1.121	COG2376	PEP-dependent dihydroxyacetone kinase, ADP-binding subunit DhaL
LOIANIHJ_00065	CDS	267	ptsH		COG1925	Phosphocarrier protein HPr
LOIANIHJ_00066	CDS	1194	fabV	1.3.1.9	COG3007	Enoyl-[acyl-carrier-protein] reductase [NADH] 1
LOIANIHJ_00067	CDS	630	dhaL_2	2.7.1.121	COG2376	PEP-dependent dihydroxyacetone kinase, ADP-binding subunit DhaL
LOIANIHJ_00068	CDS	1005	dhaK_2	2.7.1.121	COG2376	PTS-dependent dihydroxyacetone kinase, dihydroxyacetone-binding subunit DhaK
LOIANIHJ_00069	CDS	903	gltC			HTH-type transcriptional regulator GltC
LOIANIHJ_00070	CDS	1476	ilvC	1.1.1.86	COG0059	Ketol-acid reductoisomerase (NADP(+))
LOIANIHJ_00071	CDS	282	ppiC	5.2.1.8	COG0760	Peptidyl-prolyl cis-trans isomerase C
LOIANIHJ_00072	CDS	1494		3.2.1.55	COG3534	Intracellular exo-alpha-(1->5)-L-arabinofuranosidase
LOIANIHJ_00073	CDS	474	yicJ		COG2211	Inner membrane symporter YicJ
LOIANIHJ_00074	CDS	276				hypothetical protein
LOIANIHJ_00075	CDS	378				hypothetical protein
LOIANIHJ_00076	CDS	255				hypothetical protein
LOIANIHJ_00077	CDS	285				hypothetical protein
LOIANIHJ_00078	CDS	378				hypothetical protein
LOIANIHJ_00079	CDS	564				hypothetical protein
LOIANIHJ_00080	CDS	291				hypothetical protein
LOIANIHJ_00081	CDS	423	klcA			Antirestriction protein KlcA
LOIANIHJ_00082	CDS	789				hypothetical protein
LOIANIHJ_00083	CDS	534	ssb			Single-stranded DNA-binding protein
LOIANIHJ_00084	CDS	330				hypothetical protein
LOIANIHJ_00085	CDS	882				hypothetical protein
LOIANIHJ_00086	CDS	333				hypothetical protein
LOIANIHJ_00087	CDS	621	bin3_1			Putative transposon Tn552 DNA-invertase bin3
LOIANIHJ_00088	CDS	267				hypothetical protein
LOIANIHJ_00089	CDS	954	rpnA	3.1.21.-	COG5464	Recombination-promoting nuclease RpnA
LOIANIHJ_00090	CDS	612				hypothetical protein
LOIANIHJ_00091	CDS	279				hypothetical protein
LOIANIHJ_00092	CDS	1023				hypothetical protein
LOIANIHJ_00093	CDS	3039				hypothetical protein
LOIANIHJ_00094	CDS	636	bin3_2			Putative transposon Tn552 DNA-invertase bin3
LOIANIHJ_00095	CDS	852	frmB	3.1.2.12	COG0627	S-formylglutathione hydrolase FrmB
LOIANIHJ_00096	CDS	399				hypothetical protein
LOIANIHJ_00097	CDS	1110	frmA	1.1.1.284	COG1062	S-(hydroxymethyl)glutathione dehydrogenase
LOIANIHJ_00098	CDS	276	frmR		COG1937	Transcriptional repressor FrmR
LOIANIHJ_00099	CDS	111				hypothetical protein
LOIANIHJ_00100	CDS	663				hypothetical protein
LOIANIHJ_00101	CDS	1482				hypothetical protein
LOIANIHJ_00102	CDS	705				hypothetical protein
LOIANIHJ_00103	CDS	861	bla_2	3.5.2.6		Beta-lactamase SHV-2
LOIANIHJ_00104	CDS	408	glcR		COG1349	HTH-type transcriptional repressor GlcR
LOIANIHJ_00105	CDS	354	glpR		COG1349	Glycerol-3-phosphate regulon repressor
