locus_tag	ftype	length_bp	gene	EC_number	COG	product
JFDOICMJ_00001	CDS	597				hypothetical protein
JFDOICMJ_00002	CDS	645				hypothetical protein
JFDOICMJ_00003	CDS	651				hypothetical protein
JFDOICMJ_00004	CDS	309				hypothetical protein
JFDOICMJ_00005	CDS	561	pld_1	3.1.4.4		Phospholipase D
JFDOICMJ_00006	CDS	252				hypothetical protein
JFDOICMJ_00007	CDS	858				hypothetical protein
JFDOICMJ_00008	CDS	135				hypothetical protein
JFDOICMJ_00009	CDS	288	proQ			RNA chaperone ProQ
JFDOICMJ_00010	CDS	612				hypothetical protein
JFDOICMJ_00011	CDS	162				hypothetical protein
JFDOICMJ_00012	CDS	993				hypothetical protein
JFDOICMJ_00013	CDS	156				hypothetical protein
JFDOICMJ_00014	CDS	1716	xerD_1		COG4974	Tyrosine recombinase XerD
JFDOICMJ_00015	CDS	3030				hypothetical protein
JFDOICMJ_00016	CDS	1026				hypothetical protein
JFDOICMJ_00017	CDS	780				Insertion sequence IS5376 putative ATP-binding protein
JFDOICMJ_00018	CDS	882	bla_1	3.5.2.6		Carbapenem-hydrolyzing beta-lactamase KPC
JFDOICMJ_00019	CDS	1320				hypothetical protein
JFDOICMJ_00020	CDS	1185				hypothetical protein
JFDOICMJ_00021	CDS	213				hypothetical protein
JFDOICMJ_00022	CDS	360				hypothetical protein
JFDOICMJ_00023	CDS	360				hypothetical protein
JFDOICMJ_00024	CDS	621	bin3			Putative transposon Tn552 DNA-invertase bin3
JFDOICMJ_00025	CDS	2898				hypothetical protein
JFDOICMJ_00026	CDS	705				hypothetical protein
JFDOICMJ_00027	CDS	237				hypothetical protein
JFDOICMJ_00028	CDS	366				hypothetical protein
JFDOICMJ_00029	CDS	1686	merA_1	1.16.1.1		Mercuric reductase
JFDOICMJ_00030	CDS	426	merC_1			Mercuric transport protein MerC
JFDOICMJ_00031	CDS	276	merP			Mercuric transport protein periplasmic component
JFDOICMJ_00032	CDS	366	merT			Mercuric transport protein MerT
JFDOICMJ_00033	CDS	456	merR			Mercuric resistance operon regulatory protein
JFDOICMJ_00034	CDS	222				hypothetical protein
JFDOICMJ_00035	CDS	528	pld_2	3.1.4.4		Phospholipase D
