locus_tag	ftype	length_bp	gene	EC_number	COG	product
JOBNGFAO_00001	CDS	867	repE_1			Replication initiation protein
JOBNGFAO_00002	CDS	270				hypothetical protein
JOBNGFAO_00003	CDS	1206	parA_1			Plasmid partition protein A
JOBNGFAO_00004	CDS	975	virB_1		COG1475	Virulence regulon transcriptional activator VirB
JOBNGFAO_00005	CDS	1272	umuC_1		COG0389	Protein UmuC
JOBNGFAO_00006	CDS	432	umuD_1	3.4.21.-	COG1974	Protein UmuD
JOBNGFAO_00007	CDS	363				hypothetical protein
JOBNGFAO_00008	CDS	975	ltrA		COG3344	Group II intron-encoded protein LtrA
JOBNGFAO_00009	CDS	504				hypothetical protein
JOBNGFAO_00010	CDS	846				hypothetical protein
JOBNGFAO_00011	CDS	969				hypothetical protein
JOBNGFAO_00012	CDS	90				hypothetical protein
JOBNGFAO_00013	CDS	387				hypothetical protein
JOBNGFAO_00014	CDS	2676				hypothetical protein
JOBNGFAO_00015	CDS	705				hypothetical protein
JOBNGFAO_00016	CDS	1017				hypothetical protein
JOBNGFAO_00017	CDS	315				hypothetical protein
JOBNGFAO_00018	CDS	396				hypothetical protein
JOBNGFAO_00019	CDS	306	ccdB			Toxin CcdB
JOBNGFAO_00020	CDS	219	ccdA		COG5302	Antitoxin CcdA
JOBNGFAO_00021	CDS	231	vapB_1		COG4456	Antitoxin VapB
JOBNGFAO_00022	CDS	417	vapC_1	3.1.-.-	COG1487	tRNA(fMet)-specific endonuclease VapC
JOBNGFAO_00023	CDS	285				hypothetical protein
JOBNGFAO_00024	CDS	588				hypothetical protein
JOBNGFAO_00025	CDS	1077				hypothetical protein
JOBNGFAO_00026	CDS	222				hypothetical protein
JOBNGFAO_00027	CDS	147				hypothetical protein
JOBNGFAO_00028	CDS	849				hypothetical protein
JOBNGFAO_00029	CDS	285				hypothetical protein
JOBNGFAO_00030	CDS	294				hypothetical protein
JOBNGFAO_00031	CDS	483				hypothetical protein
JOBNGFAO_00032	CDS	582				hypothetical protein
JOBNGFAO_00033	CDS	705				hypothetical protein
JOBNGFAO_00034	CDS	375				hypothetical protein
JOBNGFAO_00035	CDS	360				hypothetical protein
JOBNGFAO_00036	CDS	324				hypothetical protein
JOBNGFAO_00037	CDS	729				hypothetical protein
JOBNGFAO_00038	CDS	432	psiB_1			Protein PsiB
JOBNGFAO_00039	CDS	1299				hypothetical protein
JOBNGFAO_00040	CDS	663	spo0C_1		COG1475	Chromosome-partitioning protein Spo0J
JOBNGFAO_00041	CDS	231				hypothetical protein
JOBNGFAO_00042	CDS	153				hypothetical protein
JOBNGFAO_00043	CDS	255	holE_1	2.7.7.7		DNA polymerase III subunit theta
JOBNGFAO_00044	CDS	192				hypothetical protein
JOBNGFAO_00045	CDS	507				hypothetical protein
