locus_tag	ftype	length_bp	gene	EC_number	COG	product
CKOOGGLA_00001	CDS	720	repE			Replication initiation protein
CKOOGGLA_00002	CDS	1296				hypothetical protein
CKOOGGLA_00003	CDS	570	hin_1		COG1961	DNA-invertase hin
CKOOGGLA_00004	CDS	705				hypothetical protein
CKOOGGLA_00005	CDS	402	tnpR_1			Transposon Tn3 resolvase
CKOOGGLA_00006	CDS	981				hypothetical protein
CKOOGGLA_00007	CDS	882	bla_1	3.5.2.6		Carbapenem-hydrolyzing beta-lactamase KPC
CKOOGGLA_00008	CDS	381				hypothetical protein
CKOOGGLA_00009	CDS	705				hypothetical protein
CKOOGGLA_00010	CDS	546				hypothetical protein
CKOOGGLA_00011	CDS	573	hin_2		COG1961	DNA-invertase hin
CKOOGGLA_00012	CDS	1392				hypothetical protein
CKOOGGLA_00013	CDS	90				hypothetical protein
CKOOGGLA_00014	CDS	276				hypothetical protein
CKOOGGLA_00015	CDS	378				hypothetical protein
CKOOGGLA_00016	CDS	534	pld	3.1.4.4		Phospholipase D
CKOOGGLA_00017	CDS	996			COG0630	Type IV secretion system protein VirB11
CKOOGGLA_00018	CDS	1161				Protein virB10
CKOOGGLA_00019	CDS	885	virB9			Type IV secretion system protein virB9
CKOOGGLA_00020	CDS	699	virB8			Type IV secretion system protein virB8
CKOOGGLA_00021	CDS	1041	virB6			Type IV secretion system protein VirB6
CKOOGGLA_00022	CDS	228				hypothetical protein
CKOOGGLA_00023	CDS	714	virB5			Type IV secretion system protein virB5
CKOOGGLA_00024	CDS	549	virB4_1		COG3451	Type IV secretion system protein virB4
CKOOGGLA_00025	CDS	2055	virB4_2			Type IV secretion system protein virB4
CKOOGGLA_00026	CDS	318				hypothetical protein
CKOOGGLA_00027	CDS	294				hypothetical protein
CKOOGGLA_00028	CDS	282				hypothetical protein
CKOOGGLA_00029	CDS	735	virB1			Type IV secretion system protein virB1
CKOOGGLA_00030	CDS	306	hvrA			Trans-acting regulatory protein HvrA
CKOOGGLA_00031	CDS	345				hypothetical protein
CKOOGGLA_00032	CDS	315				hypothetical protein
CKOOGGLA_00033	CDS	312				hypothetical protein
CKOOGGLA_00034	CDS	648				hypothetical protein
CKOOGGLA_00035	CDS	207				hypothetical protein
CKOOGGLA_00036	CDS	267				hypothetical protein
CKOOGGLA_00037	CDS	1434	dcm	2.1.1.37	COG0270	DNA-cytosine methyltransferase
CKOOGGLA_00038	CDS	1209	ecoRIIR	3.1.21.4		Type-2 restriction enzyme EcoRII
CKOOGGLA_00039	CDS	765				hypothetical protein
CKOOGGLA_00040	CDS	285				hypothetical protein
CKOOGGLA_00041	CDS	474	dhfrI	1.5.1.3		Dihydrofolate reductase type 1
CKOOGGLA_00042	CDS	717	xerD_1		COG4974	Tyrosine recombinase XerD
CKOOGGLA_00043	CDS	705				hypothetical protein
CKOOGGLA_00044	CDS	657			COG1357	Pentapeptide repeat protein
CKOOGGLA_00045	CDS	192				hypothetical protein
CKOOGGLA_00046	CDS	168				hypothetical protein
CKOOGGLA_00047	CDS	462				hypothetical protein
CKOOGGLA_00048	CDS	246				hypothetical protein
CKOOGGLA_00049	CDS	1014	xerD_2		COG4974	Tyrosine recombinase XerD
CKOOGGLA_00050	CDS	600	aacA4	2.3.1.82		Aminoglycoside N(6')-acetyltransferase type 1
CKOOGGLA_00051	CDS	453				hypothetical protein
CKOOGGLA_00052	CDS	3006				hypothetical protein
CKOOGGLA_00053	CDS	558	tnpR_2			Transposon Tn3 resolvase
CKOOGGLA_00054	CDS	861	bla_2	3.5.2.6		Beta-lactamase TEM
CKOOGGLA_00055	CDS	477				hypothetical protein
CKOOGGLA_00056	CDS	876	bla_3	3.5.2.6		Beta-lactamase CTX-M-1
CKOOGGLA_00057	CDS	123				hypothetical protein
CKOOGGLA_00058	CDS	1263				hypothetical protein
CKOOGGLA_00059	CDS	366				hypothetical protein
CKOOGGLA_00060	CDS	3237	traI			Multifunctional conjugation protein TraI
CKOOGGLA_00061	CDS	1530	traD			Coupling protein TraD
CKOOGGLA_00062	CDS	417				hypothetical protein
CKOOGGLA_00063	CDS	420				hypothetical protein
CKOOGGLA_00064	CDS	717				hypothetical protein
CKOOGGLA_00065	CDS	369				hypothetical protein
CKOOGGLA_00066	CDS	345				hypothetical protein
CKOOGGLA_00067	CDS	321				hypothetical protein
CKOOGGLA_00068	CDS	180				hypothetical protein
CKOOGGLA_00069	CDS	510				hypothetical protein
CKOOGGLA_00070	CDS	108				hypothetical protein
CKOOGGLA_00071	CDS	333				hypothetical protein
CKOOGGLA_00072	CDS	285				hypothetical protein
CKOOGGLA_00073	CDS	360				hypothetical protein
CKOOGGLA_00074	CDS	297				hypothetical protein
CKOOGGLA_00075	CDS	546				hypothetical protein
CKOOGGLA_00076	CDS	156				hypothetical protein
CKOOGGLA_00077	CDS	240				hypothetical protein
CKOOGGLA_00078	CDS	405				hypothetical protein
CKOOGGLA_00079	CDS	426	klcA			Antirestriction protein KlcA
CKOOGGLA_00080	CDS	441	umuD	3.4.21.-	COG1974	Protein UmuD
CKOOGGLA_00081	CDS	1266	umuC		COG0389	Protein UmuC
CKOOGGLA_00082	CDS	792				hypothetical protein
CKOOGGLA_00083	CDS	288				hypothetical protein
