locus_tag	ftype	length_bp	gene	EC_number	COG	product
LPPJDNML_00001	CDS	330				hypothetical protein
LPPJDNML_00002	CDS	1014	repA_1			Replication initiation protein
LPPJDNML_00003	CDS	153				hypothetical protein
LPPJDNML_00004	CDS	336				hypothetical protein
LPPJDNML_00005	CDS	282				hypothetical protein
LPPJDNML_00006	CDS	612				hypothetical protein
LPPJDNML_00007	CDS	705				hypothetical protein
LPPJDNML_00008	CDS	369				hypothetical protein
LPPJDNML_00009	CDS	459				hypothetical protein
LPPJDNML_00010	CDS	123				hypothetical protein
LPPJDNML_00011	CDS	339				hypothetical protein
LPPJDNML_00012	CDS	480				Thioredoxin-like protein
LPPJDNML_00013	CDS	711	nemA	1.-.-.-	COG1902	N-ethylmaleimide reductase
LPPJDNML_00014	CDS	1287				hypothetical protein
LPPJDNML_00015	CDS	960				hypothetical protein
LPPJDNML_00016	CDS	342				hypothetical protein
LPPJDNML_00017	CDS	705				hypothetical protein
LPPJDNML_00018	CDS	396	hsrA			putative transport protein HsrA
LPPJDNML_00019	CDS	666	efpA			putative MFS-type transporter EfpA
LPPJDNML_00020	CDS	309				hypothetical protein
LPPJDNML_00021	CDS	489	oxyR_1			putative hydrogen peroxide-inducible genes activator
LPPJDNML_00022	CDS	705				hypothetical protein
LPPJDNML_00023	CDS	558	tnpR			Transposon Tn3 resolvase
LPPJDNML_00024	CDS	981				hypothetical protein
LPPJDNML_00025	CDS	882	bla	3.5.2.6		Carbapenem-hydrolyzing beta-lactamase KPC
LPPJDNML_00026	CDS	102				hypothetical protein
LPPJDNML_00027	CDS	378				hypothetical protein
LPPJDNML_00028	CDS	549				hypothetical protein
LPPJDNML_00029	CDS	156				hypothetical protein
LPPJDNML_00030	CDS	426	klcA_1			Antirestriction protein KlcA
LPPJDNML_00031	CDS	279				hypothetical protein
LPPJDNML_00032	CDS	561				hypothetical protein
LPPJDNML_00033	CDS	561	hin		COG1961	DNA-invertase hin
LPPJDNML_00034	CDS	2136				hypothetical protein
LPPJDNML_00035	CDS	636				hypothetical protein
LPPJDNML_00036	CDS	816				hypothetical protein
LPPJDNML_00037	CDS	372				hypothetical protein
LPPJDNML_00038	CDS	1269				hypothetical protein
LPPJDNML_00039	CDS	156				hypothetical protein
LPPJDNML_00040	CDS	1011				Zinc-type alcohol dehydrogenase-like protein
LPPJDNML_00041	CDS	432				hypothetical protein
LPPJDNML_00042	CDS	192				hypothetical protein
LPPJDNML_00043	CDS	471				hypothetical protein
LPPJDNML_00044	CDS	318				hypothetical protein
