locus_tag	ftype	length_bp	gene	EC_number	COG	product
ODNFDNJK_00001	CDS	222				hypothetical protein
ODNFDNJK_00002	CDS	645				hypothetical protein
ODNFDNJK_00003	CDS	651				hypothetical protein
ODNFDNJK_00004	CDS	309				hypothetical protein
ODNFDNJK_00005	CDS	561	pld	3.1.4.4		Phospholipase D
ODNFDNJK_00006	CDS	858				hypothetical protein
ODNFDNJK_00007	CDS	564	proQ		COG3109	RNA chaperone ProQ
ODNFDNJK_00008	CDS	612				hypothetical protein
ODNFDNJK_00009	CDS	993				hypothetical protein
ODNFDNJK_00010	CDS	156				hypothetical protein
ODNFDNJK_00011	CDS	1716	xerD_1		COG4974	Tyrosine recombinase XerD
ODNFDNJK_00012	CDS	3030				hypothetical protein
ODNFDNJK_00013	CDS	1026				hypothetical protein
ODNFDNJK_00014	CDS	780				Insertion sequence IS5376 putative ATP-binding protein
ODNFDNJK_00015	CDS	240				hypothetical protein
ODNFDNJK_00016	CDS	882	bla_1	3.5.2.6		Carbapenem-hydrolyzing beta-lactamase KPC
ODNFDNJK_00017	CDS	1320				hypothetical protein
ODNFDNJK_00018	CDS	1185				hypothetical protein
ODNFDNJK_00019	CDS	213				hypothetical protein
ODNFDNJK_00020	CDS	360				hypothetical protein
ODNFDNJK_00021	CDS	117				hypothetical protein
ODNFDNJK_00022	CDS	411				hypothetical protein
ODNFDNJK_00023	CDS	621	bin3			Putative transposon Tn552 DNA-invertase bin3
ODNFDNJK_00024	CDS	2898				hypothetical protein
ODNFDNJK_00025	CDS	705				hypothetical protein
ODNFDNJK_00026	CDS	336	bla_2	3.5.2.6		Beta-lactamase OXA-18
ODNFDNJK_00027	CDS	360	bla_3	3.5.2.6		Beta-lactamase OXA-18
ODNFDNJK_00028	CDS	861	bla_4	3.5.2.6		Beta-lactamase TEM
ODNFDNJK_00029	CDS	411				hypothetical protein
ODNFDNJK_00030	CDS	1251	tnsB			Transposon Tn7 transposition protein TnsB
ODNFDNJK_00031	CDS	708			COG2200	putative signaling protein
ODNFDNJK_00032	CDS	237				hypothetical protein
ODNFDNJK_00033	CDS	363	mta		COG0789	HTH-type transcriptional activator mta
ODNFDNJK_00034	CDS	1695	merA	1.16.1.1		Mercuric reductase
ODNFDNJK_00035	CDS	423	merC			Mercuric transport protein MerC
ODNFDNJK_00036	CDS	378				hypothetical protein
ODNFDNJK_00037	CDS	276				hypothetical protein
ODNFDNJK_00038	CDS	711	recF			DNA replication and repair protein RecF
ODNFDNJK_00039	CDS	417	vapC	3.1.-.-	COG1487	tRNA(fMet)-specific endonuclease VapC
ODNFDNJK_00040	CDS	231	vapB		COG4456	Antitoxin VapB
ODNFDNJK_00041	CDS	252				hypothetical protein
ODNFDNJK_00042	CDS	309				hypothetical protein
ODNFDNJK_00043	CDS	330				hypothetical protein
ODNFDNJK_00044	CDS	399				hypothetical protein
ODNFDNJK_00045	CDS	333				hypothetical protein
ODNFDNJK_00046	CDS	783	xerD_2		COG4974	Tyrosine recombinase XerD
ODNFDNJK_00047	CDS	249				hypothetical protein
ODNFDNJK_00048	CDS	474				hypothetical protein
ODNFDNJK_00049	CDS	1269				hypothetical protein
ODNFDNJK_00050	CDS	3258	hsdR	3.1.21.3		Type-1 restriction enzyme R protein
ODNFDNJK_00051	CDS	1317				hypothetical protein
ODNFDNJK_00052	CDS	2028	hsdM	2.1.1.72	COG0286	Type I restriction enzyme EcoKI M protein
ODNFDNJK_00053	CDS	174				hypothetical protein
ODNFDNJK_00054	CDS	333				hypothetical protein
ODNFDNJK_00055	CDS	975	virB		COG1475	Virulence regulon transcriptional activator VirB
ODNFDNJK_00056	CDS	1206	parA			Plasmid partition protein A
ODNFDNJK_00057	CDS	897	repA			Replication protein RepA
ODNFDNJK_00058	CDS	1272	umuC		COG0389	Protein UmuC
ODNFDNJK_00059	CDS	432	umuD	3.4.21.-	COG1974	Protein UmuD
ODNFDNJK_00060	CDS	972	parM			Plasmid segregation protein ParM
ODNFDNJK_00061	CDS	672				hypothetical protein
ODNFDNJK_00062	CDS	231				hypothetical protein
ODNFDNJK_00063	CDS	702	yhdJ	2.1.1.72	COG0863	DNA adenine methyltransferase YhdJ
ODNFDNJK_00064	CDS	222				hypothetical protein
ODNFDNJK_00065	CDS	420				hypothetical protein
ODNFDNJK_00066	CDS	768				hypothetical protein
ODNFDNJK_00067	CDS	429	klcA			Antirestriction protein KlcA
ODNFDNJK_00068	CDS	507				hypothetical protein
ODNFDNJK_00069	CDS	192				hypothetical protein
ODNFDNJK_00070	CDS	255	holE	2.7.7.7		DNA polymerase III subunit theta
ODNFDNJK_00071	CDS	318				hypothetical protein
ODNFDNJK_00072	CDS	228				hypothetical protein
ODNFDNJK_00073	CDS	231				hypothetical protein
ODNFDNJK_00074	CDS	1356				hypothetical protein
ODNFDNJK_00075	CDS	564				hypothetical protein
ODNFDNJK_00076	CDS	321				hypothetical protein
ODNFDNJK_00077	CDS	513	ssb		COG0629	Single-stranded DNA-binding protein
ODNFDNJK_00078	CDS	243				hypothetical protein
ODNFDNJK_00079	CDS	2010	spo0C		COG1475	Chromosome-partitioning protein Spo0J
ODNFDNJK_00080	CDS	432	psiB			Protein PsiB
ODNFDNJK_00081	CDS	723				hypothetical protein
ODNFDNJK_00082	CDS	357				hypothetical protein
ODNFDNJK_00083	CDS	273				hypothetical protein
ODNFDNJK_00084	CDS	351				hypothetical protein
ODNFDNJK_00085	CDS	354				hypothetical protein
ODNFDNJK_00086	CDS	348				hypothetical protein
ODNFDNJK_00087	CDS	147				hypothetical protein
ODNFDNJK_00088	CDS	834				hypothetical protein
ODNFDNJK_00089	CDS	822				hypothetical protein
ODNFDNJK_00090	CDS	315				hypothetical protein
ODNFDNJK_00091	CDS	486				hypothetical protein
ODNFDNJK_00092	CDS	399	traM			Relaxosome protein TraM
ODNFDNJK_00093	CDS	687	traJ			Protein TraJ
ODNFDNJK_00094	CDS	387	traY			Relaxosome protein TraY
ODNFDNJK_00095	CDS	369	traA			Pilin
ODNFDNJK_00096	CDS	306				hypothetical protein
ODNFDNJK_00097	CDS	567				hypothetical protein
ODNFDNJK_00098	CDS	741				hypothetical protein
ODNFDNJK_00099	CDS	1425				hypothetical protein
ODNFDNJK_00100	CDS	573	traV			Protein TraV
ODNFDNJK_00101	CDS	411				hypothetical protein
ODNFDNJK_00102	CDS	219				hypothetical protein
ODNFDNJK_00103	CDS	312				hypothetical protein
ODNFDNJK_00104	CDS	390				hypothetical protein
ODNFDNJK_00105	CDS	393				hypothetical protein
ODNFDNJK_00106	CDS	2640	traC			Protein TraC
ODNFDNJK_00107	CDS	390				hypothetical protein
ODNFDNJK_00108	CDS	627				hypothetical protein
ODNFDNJK_00109	CDS	390				hypothetical protein
ODNFDNJK_00110	CDS	990				hypothetical protein
ODNFDNJK_00111	CDS	639				hypothetical protein
ODNFDNJK_00112	CDS	1956				hypothetical protein
ODNFDNJK_00113	CDS	255				hypothetical protein
ODNFDNJK_00114	CDS	267				hypothetical protein
ODNFDNJK_00115	CDS	327				hypothetical protein
ODNFDNJK_00116	CDS	753				hypothetical protein
ODNFDNJK_00117	CDS	240	traQ			Protein TraQ
ODNFDNJK_00118	CDS	558				hypothetical protein
ODNFDNJK_00119	CDS	444				hypothetical protein
ODNFDNJK_00120	CDS	1368				hypothetical protein
ODNFDNJK_00121	CDS	2850				hypothetical protein
ODNFDNJK_00122	CDS	549	traS			Protein TraS
ODNFDNJK_00123	CDS	732	ylpA			Lipoprotein YlpA
ODNFDNJK_00124	CDS	690				hypothetical protein
ODNFDNJK_00125	CDS	2313	traD			Coupling protein TraD
ODNFDNJK_00126	CDS	5262	traI			Multifunctional conjugation protein TraI
ODNFDNJK_00127	CDS	726				hypothetical protein
ODNFDNJK_00128	CDS	594	finO			Fertility inhibition protein
