locus_tag	ftype	length_bp	gene	EC_number	COG	product
HMKANAGN_00001	CDS	282				hypothetical protein
HMKANAGN_00002	CDS	294				hypothetical protein
HMKANAGN_00003	CDS	318				hypothetical protein
HMKANAGN_00004	CDS	2115	virB4			Type IV secretion system protein virB4
HMKANAGN_00005	CDS	1716	xerD_1		COG4974	Tyrosine recombinase XerD
HMKANAGN_00006	CDS	3030				hypothetical protein
HMKANAGN_00007	CDS	1026				hypothetical protein
HMKANAGN_00008	CDS	780				Insertion sequence IS5376 putative ATP-binding protein
HMKANAGN_00009	CDS	882	bla_1	3.5.2.6		Carbapenem-hydrolyzing beta-lactamase KPC
HMKANAGN_00010	CDS	1320				hypothetical protein
HMKANAGN_00011	CDS	3066				hypothetical protein
HMKANAGN_00012	CDS	558	tnpR			Transposon Tn3 resolvase
HMKANAGN_00013	CDS	861	bla_2	3.5.2.6		Beta-lactamase TEM
HMKANAGN_00014	CDS	261				hypothetical protein
HMKANAGN_00015	CDS	816	neo	2.7.1.95		Aminoglycoside 3'-phosphotransferase
HMKANAGN_00016	CDS	189				hypothetical protein
HMKANAGN_00017	CDS	1200				hypothetical protein
HMKANAGN_00018	CDS	258				hypothetical protein
HMKANAGN_00019	CDS	3231	traI			Multifunctional conjugation protein TraI
HMKANAGN_00020	CDS	1530	traD			Coupling protein TraD
HMKANAGN_00021	CDS	417				hypothetical protein
HMKANAGN_00022	CDS	420				hypothetical protein
HMKANAGN_00023	CDS	717				hypothetical protein
HMKANAGN_00024	CDS	369				hypothetical protein
HMKANAGN_00025	CDS	345				hypothetical protein
HMKANAGN_00026	CDS	321				hypothetical protein
HMKANAGN_00027	CDS	180				hypothetical protein
HMKANAGN_00028	CDS	510				hypothetical protein
HMKANAGN_00029	CDS	108				hypothetical protein
HMKANAGN_00030	CDS	333				hypothetical protein
HMKANAGN_00031	CDS	285				hypothetical protein
HMKANAGN_00032	CDS	360				hypothetical protein
HMKANAGN_00033	CDS	297				hypothetical protein
HMKANAGN_00034	CDS	546				hypothetical protein
HMKANAGN_00035	CDS	156				hypothetical protein
HMKANAGN_00036	CDS	240				hypothetical protein
HMKANAGN_00037	CDS	405				hypothetical protein
HMKANAGN_00038	CDS	426	klcA			Antirestriction protein KlcA
HMKANAGN_00039	CDS	441	umuD	3.4.21.-	COG1974	Protein UmuD
HMKANAGN_00040	CDS	1266	umuC		COG0389	Protein UmuC
HMKANAGN_00041	CDS	792				hypothetical protein
HMKANAGN_00042	CDS	342				hypothetical protein
HMKANAGN_00043	CDS	720	repE			Replication initiation protein
HMKANAGN_00044	CDS	552				hypothetical protein
HMKANAGN_00045	CDS	570	hin		COG1961	DNA-invertase hin
HMKANAGN_00046	CDS	1014	xerD_2		COG4974	Tyrosine recombinase XerD
HMKANAGN_00047	CDS	474	dhfrI	1.5.1.3		Dihydrofolate reductase type 1
HMKANAGN_00048	CDS	285				hypothetical protein
HMKANAGN_00049	CDS	765				hypothetical protein
HMKANAGN_00050	CDS	1209	ecoRIIR	3.1.21.4		Type-2 restriction enzyme EcoRII
HMKANAGN_00051	CDS	1434	dcm	2.1.1.37	COG0270	DNA-cytosine methyltransferase
HMKANAGN_00052	CDS	267				hypothetical protein
HMKANAGN_00053	CDS	207				hypothetical protein
HMKANAGN_00054	CDS	648				hypothetical protein
HMKANAGN_00055	CDS	312				hypothetical protein
HMKANAGN_00056	CDS	315				hypothetical protein
HMKANAGN_00057	CDS	345				hypothetical protein
HMKANAGN_00058	CDS	306	hvrA			Trans-acting regulatory protein HvrA
