locus_tag	ftype	length_bp	gene	EC_number	COG	product
FMPCHPDK_00001	CDS	858				hypothetical protein
FMPCHPDK_00002	CDS	654				hypothetical protein
FMPCHPDK_00003	CDS	258	pemI			Antitoxin PemI
FMPCHPDK_00004	CDS	333	pemK	3.1.-.-		Endoribonuclease PemK
FMPCHPDK_00005	CDS	216				hypothetical protein
FMPCHPDK_00006	CDS	534				hypothetical protein
FMPCHPDK_00007	CDS	705				hypothetical protein
FMPCHPDK_00008	CDS	123				hypothetical protein
FMPCHPDK_00009	CDS	876	bla_1	3.5.2.6		Beta-lactamase Toho-1
FMPCHPDK_00010	CDS	969				hypothetical protein
FMPCHPDK_00011	CDS	1026	fiu		COG4774	Catecholate siderophore receptor Fiu
FMPCHPDK_00012	CDS	450	aer		COG0840	Aerotaxis receptor
FMPCHPDK_00013	CDS	705				hypothetical protein
FMPCHPDK_00014	CDS	576				hypothetical protein
FMPCHPDK_00015	CDS	705				hypothetical protein
FMPCHPDK_00016	CDS	519				hypothetical protein
FMPCHPDK_00017	CDS	417	fosA	2.5.1.18		Glutathione transferase FosA
FMPCHPDK_00018	CDS	705				hypothetical protein
FMPCHPDK_00019	CDS	723				hypothetical protein
FMPCHPDK_00020	CDS	189				hypothetical protein
FMPCHPDK_00021	CDS	516	tnpR_1			Transposon Tn3 resolvase
FMPCHPDK_00022	CDS	861	bla_2	3.5.2.6		Beta-lactamase TEM
FMPCHPDK_00023	CDS	756	rmtB	2.1.1.179		16S rRNA (guanine(1405)-N(7))-methyltransferase
FMPCHPDK_00024	CDS	282				hypothetical protein
FMPCHPDK_00025	CDS	705				hypothetical protein
FMPCHPDK_00026	CDS	237				hypothetical protein
FMPCHPDK_00027	CDS	282				hypothetical protein
FMPCHPDK_00028	CDS	354	stbB			Protein StbB
FMPCHPDK_00029	CDS	963	parM_1			Plasmid segregation protein ParM
FMPCHPDK_00030	CDS	684	yhdJ_1	2.1.1.72	COG0863	DNA adenine methyltransferase YhdJ
FMPCHPDK_00031	CDS	222				hypothetical protein
FMPCHPDK_00032	CDS	435				hypothetical protein
FMPCHPDK_00033	CDS	828				hypothetical protein
FMPCHPDK_00034	CDS	426	klcA_1			Antirestriction protein KlcA
FMPCHPDK_00035	CDS	423				hypothetical protein
