locus_tag	ftype	length_bp	gene	EC_number	COG	product
HMOOAPCJ_00001	CDS	2898				hypothetical protein
HMOOAPCJ_00002	CDS	621	bin3			Putative transposon Tn552 DNA-invertase bin3
HMOOAPCJ_00003	CDS	360				hypothetical protein
HMOOAPCJ_00004	CDS	117				hypothetical protein
HMOOAPCJ_00005	CDS	360				hypothetical protein
HMOOAPCJ_00006	CDS	213				hypothetical protein
HMOOAPCJ_00007	CDS	1185				hypothetical protein
HMOOAPCJ_00008	CDS	1320				hypothetical protein
HMOOAPCJ_00009	CDS	882	bla_1	3.5.2.6		Carbapenem-hydrolyzing beta-lactamase KPC
HMOOAPCJ_00010	CDS	240				hypothetical protein
HMOOAPCJ_00011	CDS	780				Insertion sequence IS5376 putative ATP-binding protein
HMOOAPCJ_00012	CDS	1026				hypothetical protein
HMOOAPCJ_00013	CDS	3030				hypothetical protein
HMOOAPCJ_00014	CDS	1716	xerD_1		COG4974	Tyrosine recombinase XerD
HMOOAPCJ_00015	CDS	156				hypothetical protein
HMOOAPCJ_00016	CDS	993				hypothetical protein
HMOOAPCJ_00017	CDS	1158	proQ			RNA chaperone ProQ
HMOOAPCJ_00018	CDS	858				hypothetical protein
HMOOAPCJ_00019	CDS	252				hypothetical protein
HMOOAPCJ_00020	CDS	561	pld	3.1.4.4		Phospholipase D
HMOOAPCJ_00021	CDS	309				hypothetical protein
HMOOAPCJ_00022	CDS	651				hypothetical protein
HMOOAPCJ_00023	CDS	645				hypothetical protein
HMOOAPCJ_00024	CDS	222				hypothetical protein
HMOOAPCJ_00025	CDS	594	finO			Fertility inhibition protein
HMOOAPCJ_00026	CDS	726				hypothetical protein
HMOOAPCJ_00027	CDS	5262	traI			Multifunctional conjugation protein TraI
HMOOAPCJ_00028	CDS	2313	traD			Coupling protein TraD
HMOOAPCJ_00029	CDS	690				hypothetical protein
HMOOAPCJ_00030	CDS	732	ylpA			Lipoprotein YlpA
HMOOAPCJ_00031	CDS	549	traS			Protein TraS
HMOOAPCJ_00032	CDS	2850				hypothetical protein
HMOOAPCJ_00033	CDS	1368				hypothetical protein
HMOOAPCJ_00034	CDS	444				hypothetical protein
HMOOAPCJ_00035	CDS	558				hypothetical protein
HMOOAPCJ_00036	CDS	240	traQ			Protein TraQ
HMOOAPCJ_00037	CDS	753				hypothetical protein
HMOOAPCJ_00038	CDS	327				hypothetical protein
HMOOAPCJ_00039	CDS	267				hypothetical protein
HMOOAPCJ_00040	CDS	255				hypothetical protein
HMOOAPCJ_00041	CDS	1956				hypothetical protein
HMOOAPCJ_00042	CDS	639				hypothetical protein
