locus_tag	ftype	length_bp	gene	EC_number	COG	product
DMLCEJHA_00001	CDS	858				hypothetical protein
DMLCEJHA_00002	CDS	654				hypothetical protein
DMLCEJHA_00003	CDS	258	pemI			Antitoxin PemI
DMLCEJHA_00004	CDS	333	pemK	3.1.-.-		Endoribonuclease PemK
DMLCEJHA_00005	CDS	216				hypothetical protein
DMLCEJHA_00006	CDS	534				hypothetical protein
DMLCEJHA_00007	CDS	705				hypothetical protein
DMLCEJHA_00008	CDS	123				hypothetical protein
DMLCEJHA_00009	CDS	876	bla_1	3.5.2.6		Beta-lactamase Toho-1
DMLCEJHA_00010	CDS	969				hypothetical protein
DMLCEJHA_00011	CDS	1026	fiu		COG4774	Catecholate siderophore receptor Fiu
DMLCEJHA_00012	CDS	450	aer		COG0840	Aerotaxis receptor
DMLCEJHA_00013	CDS	705				hypothetical protein
DMLCEJHA_00014	CDS	576				hypothetical protein
DMLCEJHA_00015	CDS	705				hypothetical protein
DMLCEJHA_00016	CDS	519				hypothetical protein
DMLCEJHA_00017	CDS	417	fosA	2.5.1.18		Glutathione transferase FosA
DMLCEJHA_00018	CDS	705				hypothetical protein
DMLCEJHA_00019	CDS	723				hypothetical protein
DMLCEJHA_00020	CDS	189				hypothetical protein
DMLCEJHA_00021	CDS	516	tnpR_1			Transposon Tn3 resolvase
DMLCEJHA_00022	CDS	861	bla_2	3.5.2.6		Beta-lactamase TEM
DMLCEJHA_00023	CDS	756	rmtB	2.1.1.179		16S rRNA (guanine(1405)-N(7))-methyltransferase
DMLCEJHA_00024	CDS	282				hypothetical protein
DMLCEJHA_00025	CDS	705				hypothetical protein
DMLCEJHA_00026	CDS	282				hypothetical protein
DMLCEJHA_00027	CDS	354	stbB			Protein StbB
DMLCEJHA_00028	CDS	720	parM_1			Plasmid segregation protein ParM
DMLCEJHA_00029	CDS	195	parM_2			Plasmid segregation protein ParM
DMLCEJHA_00030	CDS	684	yhdJ_1	2.1.1.72	COG0863	DNA adenine methyltransferase YhdJ
DMLCEJHA_00031	CDS	222				hypothetical protein
DMLCEJHA_00032	CDS	435				hypothetical protein
DMLCEJHA_00033	CDS	828				hypothetical protein
DMLCEJHA_00034	CDS	426	klcA_1			Antirestriction protein KlcA
DMLCEJHA_00035	CDS	423				hypothetical protein
DMLCEJHA_00036	CDS	192				hypothetical protein
DMLCEJHA_00037	CDS	1668	ltrA_1		COG3344	Group II intron-encoded protein LtrA
DMLCEJHA_00038	CDS	231				hypothetical protein
DMLCEJHA_00039	CDS	1362				hypothetical protein
DMLCEJHA_00040	CDS	564	rsmA	2.1.1.-		Ribosomal RNA small subunit methyltransferase A
DMLCEJHA_00041	CDS	462				hypothetical protein
DMLCEJHA_00042	CDS	528	ssb_1			Plasmid-derived single-stranded DNA-binding protein
DMLCEJHA_00043	CDS	234				hypothetical protein
DMLCEJHA_00044	CDS	1422	spo0C_1		COG1475	Chromosome-partitioning protein Spo0J
DMLCEJHA_00045	CDS	576				hypothetical protein
DMLCEJHA_00046	CDS	435	psiB_1			Protein PsiB
DMLCEJHA_00047	CDS	720				hypothetical protein
DMLCEJHA_00048	CDS	216				hypothetical protein
DMLCEJHA_00049	CDS	378				hypothetical protein
DMLCEJHA_00050	CDS	297				hypothetical protein
DMLCEJHA_00051	CDS	822				hypothetical protein
DMLCEJHA_00052	CDS	648				hypothetical protein
DMLCEJHA_00053	CDS	384	traM_1			Relaxosome protein TraM
DMLCEJHA_00054	CDS	687	traJ_1			Protein TraJ
DMLCEJHA_00055	CDS	228	traY			Relaxosome protein TraY
DMLCEJHA_00056	CDS	366	traA_1			Pilin
DMLCEJHA_00057	CDS	312				hypothetical protein
DMLCEJHA_00058	CDS	567				hypothetical protein
DMLCEJHA_00059	CDS	729				hypothetical protein
DMLCEJHA_00060	CDS	1428				hypothetical protein
DMLCEJHA_00061	CDS	591				hypothetical protein
DMLCEJHA_00062	CDS	198				hypothetical protein
DMLCEJHA_00063	CDS	252				hypothetical protein
DMLCEJHA_00064	CDS	516	traV			Protein TraV
DMLCEJHA_00065	CDS	222	traR			Protein TraR
DMLCEJHA_00066	CDS	1680	traC_1			Protein TraC
DMLCEJHA_00067	CDS	948	traC_2			Protein TraC
DMLCEJHA_00068	CDS	387				hypothetical protein
DMLCEJHA_00069	CDS	633				hypothetical protein
DMLCEJHA_00070	CDS	993				hypothetical protein
DMLCEJHA_00071	CDS	309				hypothetical protein
DMLCEJHA_00072	CDS	522				hypothetical protein
DMLCEJHA_00073	CDS	639				hypothetical protein
DMLCEJHA_00074	CDS	372				hypothetical protein
DMLCEJHA_00075	CDS	423				hypothetical protein
DMLCEJHA_00076	CDS	201				hypothetical protein
DMLCEJHA_00077	CDS	1653				hypothetical protein
DMLCEJHA_00078	CDS	258				hypothetical protein
DMLCEJHA_00079	CDS	744				hypothetical protein
DMLCEJHA_00080	CDS	282	traQ			Protein TraQ
DMLCEJHA_00081	CDS	546				hypothetical protein
DMLCEJHA_00082	CDS	315				hypothetical protein
DMLCEJHA_00083	CDS	393				hypothetical protein
DMLCEJHA_00084	tRNA	72				tRNA-Thr(ggt)
DMLCEJHA_00085	CDS	2571				hypothetical protein
DMLCEJHA_00086	CDS	228				hypothetical protein
DMLCEJHA_00087	CDS	522	traS			Protein TraS
DMLCEJHA_00088	CDS	735	ylpA			Lipoprotein YlpA
DMLCEJHA_00089	CDS	738				hypothetical protein
DMLCEJHA_00090	CDS	2226	traD			Coupling protein TraD
DMLCEJHA_00091	CDS	2664	traI_1			Multifunctional conjugation protein TraI
DMLCEJHA_00092	CDS	606	traI_2			Multifunctional conjugation protein TraI
DMLCEJHA_00093	CDS	1854	traI_3			Multifunctional conjugation protein TraI
DMLCEJHA_00094	CDS	705				hypothetical protein
DMLCEJHA_00095	CDS	498				hypothetical protein
DMLCEJHA_00096	CDS	279				hypothetical protein
DMLCEJHA_00097	CDS	423	klcA_2			Antirestriction protein KlcA
DMLCEJHA_00098	CDS	156				hypothetical protein
DMLCEJHA_00099	CDS	297				hypothetical protein
DMLCEJHA_00100	CDS	981				hypothetical protein
DMLCEJHA_00101	CDS	882	bla_3	3.5.2.6		Carbapenem-hydrolyzing beta-lactamase KPC
DMLCEJHA_00102	CDS	981				hypothetical protein
