locus_tag	ftype	length_bp	gene	EC_number	COG	product
HLGMGNCM_00001	CDS	318				hypothetical protein
HLGMGNCM_00002	CDS	549	hin		COG1961	DNA-invertase hin
HLGMGNCM_00003	CDS	438				hypothetical protein
HLGMGNCM_00004	CDS	243				hypothetical protein
HLGMGNCM_00005	CDS	207				hypothetical protein
HLGMGNCM_00006	CDS	381				hypothetical protein
HLGMGNCM_00007	CDS	1716	xerD		COG4974	Tyrosine recombinase XerD
HLGMGNCM_00008	CDS	3030				hypothetical protein
HLGMGNCM_00009	CDS	1026				hypothetical protein
HLGMGNCM_00010	CDS	780				Insertion sequence IS5376 putative ATP-binding protein
HLGMGNCM_00011	CDS	882	bla	3.5.2.6		Carbapenem-hydrolyzing beta-lactamase KPC
HLGMGNCM_00012	CDS	1320				hypothetical protein
